segmentnr	original	analyzed	translated
['T27n1545_045:0231b15_0']	阿毘達磨大毘婆沙論卷第四十	阿毘達磨大毘婆沙論卷第四十	Abhidharma-mahāvibhāṣā-śāstra, fascicle 40
['T27n1545_045:0231b16_0']	五	五	five
['T27n1545_045:0231b18_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_045:0231b21_5']	三藏法師玄奘奉　詔譯4雜蘊第一中思納息第八之四云何異生性。	三藏法師玄奘奉　詔譯4雜蘊第一中思納息第八之四云何異生性。	tripiṭaka master Xuanzang respectfully received
['T27n1545_045:0231b21_10']	乃至廣說。	乃至廣說。	and so on at length.
['T27n1545_045:0231b21_17']	問何故作此論。	問何故作此論。	Question: Why was this treatise composed?
['T27n1545_045:0231b22_8']	答為止他宗顯正義故。	答為止他宗顯正義故。	Answer: In order to stop other schools and reveal the correct principle.
['T27n1545_045:0231b23_9']	謂或有執欲界見苦所斷十隨眠是異生性。	謂或有執欲界見苦所斷十隨眠是異生性。	That is to say, some hold that the ten latent afflictions eliminated by seeing suffering in the desire realm are the nature of ordinary beings.
['T27n1545_045:0231b23_14']	如犢子部。	如犢子部。	Like the Vātsīputrīya school.
['T27n1545_045:0231b24_5']	彼說異生性是欲界繫。	彼說異生性是欲界繫。	They say that the nature of ordinary beings belongs to the desire realm.
['T27n1545_045:0231b24_14']	是染污性是見所斷。	是染污性是見所斷。	It is a defiled nature, eliminated by insight.
['T27n1545_045:0231b25_2']	是相應行蘊攝。	是相應行蘊攝。	It is included in the aggregate of associated compositional factors.
['T27n1545_045:0231b25_15']	為遮彼執顯異生性是三界繫。	為遮彼執顯異生性是三界繫。	In order to refute that view and show that the nature of ordinary beings belongs to the three realms,
['T27n1545_045:0231b26_2']	是修所斷。	是修所斷。	it is eliminated by cultivation,
['T27n1545_045:0231b26_7']	是不染污。	是不染污。	it is undefiled,
['T27n1545_045:0231b26_16']	是不相應行蘊所攝。	是不相應行蘊所攝。	and it is included in the aggregate of dissociated compositional factors.
['T27n1545_045:0231b27_1']	或復有執。	或復有執。	Or some hold that
['T27n1545_045:0231b27_8']	異生性無實體。	異生性無實體。	the nature of ordinary beings has no real substance.
['T27n1545_045:0231b28_8']	如譬喻者為遮彼執顯異生性自體實有。	如譬喻者為遮彼執顯異生性自體實有。	Like the Upālivādins. In order to refute that view and show that the substance of the nature of ordinary beings really exists,
['T27n1545_045:0231b28_17']	為遮此等諸部異執。	為遮此等諸部異執。	in order to refute these various sectarian views,
['T27n1545_045:0231b29_8']	顯示正理故作斯論。	顯示正理故作斯論。	This treatise is composed to reveal the correct principle.
['T27n1545_045:0231b29_17']	此本論中說異生性。	此本論中說異生性。	In this treatise, the nature of ordinary beings is discussed.
['T27n1545_045:0231c01_8']	品類足論說異生法。	品類足論說異生法。	The Abhidharma-nyāyânusāra-śāstra discusses the dharmas of ordinary beings.
['T27n1545_045:0231c01_11']	如說。	如說。	As it is said:
['T27n1545_045:0231c01_17']	云何異生法。	云何異生法。	What are the dharmas of ordinary beings?
['T27n1545_045:0231c02_13']	謂地獄傍生鬼界比俱盧洲無想天。	謂地獄傍生鬼界比俱盧洲無想天。	They are the hells, animals, hungry ghosts, Pūrvavideha, and the heaven of non-perceptual beings.
['T27n1545_045:0231c03_5']	彼業彼生是謂異生法。	彼業彼生是謂異生法。	Their karma and their births are called the dharmas of ordinary beings.
['T27n1545_045:0231c03_13']	問何故此本論中。	問何故此本論中。	Question: Why, in this treatise,
['T27n1545_045:0231c04_3', 'T27n1545_045:0231c04_8']	說異生性非異生法。🔽品類足論。	說異生性非異生法。 品類足論。	does it discuss the nature of ordinary beings but not the dharmas of ordinary beings,🔽while the Abhidharma-nyāyânusāra-śāstra
['T27n1545_045:0231c04_18']	說異生法非異生性耶。	說異生法非異生性耶。	discusses the dharmas of ordinary beings but not the nature of ordinary beings?
['T27n1545_045:0231c05_9']	答是作論者意欲爾故。	答是作論者意欲爾故。	Answer: Because this is the intention of the author of the treatise.
['T27n1545_045:0231c06_2']	復次此彼皆是有餘說故。	復次此彼皆是有餘說故。	Moreover, both of them are incomplete statements.
['T27n1545_045:0231c06_17']	復次此彼二論各說一種互相顯故。	復次此彼二論各說一種互相顯故。	Moreover, the two treatises each discuss one aspect, to make each other clear.
['T27n1545_045:0231c07_6']	復次異生性勝。	復次異生性勝。	Moreover, the nature of ordinary beings is superior,
['T27n1545_045:0231c07_11']	非異生法。	非異生法。	not the dharmas of ordinary beings.
['T27n1545_045:0231c08_1']	此本論中且就勝說。	此本論中且就勝說。	In this treatise, it is just discussed from the superior perspective.
['T27n1545_045:0231c08_9']	此論已說異生性。	此論已說異生性。	This treatise has already discussed the nature of ordinary beings,
['T27n1545_045:0231c09_1']	故品類足論不重說之。	故品類足論不重說之。	so the Abhidharma-nyāyânusāra-śāstra does not repeat it.
['T27n1545_045:0231c09_10']	此論未說異生法故。	此論未說異生法故。	This treatise has not yet discussed the dharmas of ordinary beings,🔽so it is discussed here.
['T27n1545_045:0231c10_1']	品類足論說異生法。	品類足論說異生法。	The Prakaraṇa-śāstra speaks of the dharmas of ordinary beings.
['T27n1545_045:0231c10_10']	此顯彼論在此後造。	此顯彼論在此後造。	This shows that the treatise was composed after that.
['T27n1545_045:0231c10_15']	有作是說。	有作是說。	Some say:
['T27n1545_045:0231c11_9']	彼論已說異生法故此不重說。	彼論已說異生法故此不重說。	Because that treatise has already explained the dharmas of ordinary beings, this does not repeat it.
['T27n1545_045:0231c11_17']	彼論未說異生性。	彼論未說異生性。	That treatise has not yet explained the nature of ordinary beings.
['T27n1545_045:0231c12_5']	故此論說之。	故此論說之。	Therefore, this treatise explains it.
['T27n1545_045:0231c12_14']	此顯彼論在此先造。	此顯彼論在此先造。	This shows that the treatise was composed before that.
['T27n1545_045:0231c13_4']	問何故名異生性。	問何故名異生性。	Question: Why is it called the nature of ordinary beings?
['T27n1545_045:0231c13_13']	尊者世友作如是說。	尊者世友作如是說。	Venerable Vasumitra said:
['T27n1545_045:0231c14_12']	能令有情起異類見異類煩惱造異類業。	能令有情起異類見異類煩惱造異類業。	It causes sentient beings to give rise to different views, different afflictions, create different karma,
['T27n1545_045:0231c15_4']	受異類果異類生故。	受異類果異類生故。	and receive different fruits and different births.
