segmentnr	original	analyzed	folio	translated
['ZH_T33_1716_01b:0686b04_0']	天台智者大師說	天台智者大師說	01b	The Tiantai Zhizhe Dashi said
['ZH_T33_1716_01b:0686b05_0']	七、會異者。問：佛有所說，依四悉檀。今解五	七、會異者。問：佛有所說，依四悉檀。今解五	01b	Seventh, reconciling differences. Question: The Buddha has something to say, based on the four siddhāntas. Now understanding the five
['ZH_T33_1716_01b:0686b06_0']	義，與彼會不？答：此義今當說，先對五章，次	義，與彼會不？答：此義今當說，先對五章，次	01b	meanings, are they reconciled with that? Answer: This meaning will now be explained, first corresponding to the five chapters, next
['ZH_T33_1716_01b:0686b07_4']	解四悉檀。	解四悉檀。	01b	explaining the four siddhāntas.
['ZH_T33_1716_01b:0686b07_12']	世界悉檀對釋名。	世界悉檀對釋名。	01b	The worldly siddhānta corresponds to the explanation of the name.
['ZH_T33_1716_01b:0686b08_5']	名該一部，世界亦冠於三。	名該一部，世界亦冠於三。	01b	The name encompasses the entire text, and the worldly [siddhānta] also crowns the three.
['ZH_T33_1716_01b:0686b08_15']	第一義對體，最分明。	第一義對體，最分明。	01b	The ultimate truth corresponds to the essence, which is the clearest.
['ZH_T33_1716_01b:0686b09_14']	為人對宗，宗論因果，為人生善，義同。	為人對宗，宗論因果，為人生善，義同。	01b	The benefit for others corresponds to the purport. The purport discusses cause and effect, benefiting others' cultivation of goodness, the meaning is the same.
['ZH_T33_1716_01b:0686b10_9']	對治對用，用破疑滯，與治病事齊。	對治對用，用破疑滯，與治病事齊。	01b	The counteractive [siddhānta] corresponds to the function. The function is to break through doubts and obstructions, equal to the matter of curing illnesses.
['ZH_T33_1716_01b:0686b11_5']	分別悉檀對教相，教相如後說。	分別悉檀對教相，教相如後說。	01b	The discriminating siddhānta corresponds to the characteristics of the teachings. The characteristics of the teachings will be explained later.
['ZH_T33_1716_01b:0686b11_7']	問：	問：	01b	Question:
['ZH_T33_1716_01b:0686b11_12']	何不次第？	何不次第？	01b	Why is it not in order?
['ZH_T33_1716_01b:0686b11_14']	答：	答：	01b	Answer:
['ZH_T33_1716_01b:0686b12_10']	悉檀是佛智慧，對利鈍緣則成四種。	悉檀是佛智慧，對利鈍緣則成四種。	01b	The siddhānta is the Buddha's wisdom. Corresponding to sharp and dull conditions, it becomes four kinds.
['ZH_T33_1716_01b:0686b13_11']	利人聞世界解第一義，此對釋名辨體即足。	利人聞世界解第一義，此對釋名辨體即足。	01b	Sharp people hear the worldly [siddhānta] and understand the ultimate truth. This corresponds to the explanation of the name and the discernment of the essence, which is sufficient.
