segmentnr	original	analyzed	translated
['ZH_T07_0220h_577:0980a02_0']	大般若波羅蜜多經卷第五百七	大般若波羅蜜多經卷第五百七	Mahāprajñāpāramitā-sūtra, Scroll 507
['ZH_T07_0220h_577:0980a03_0']	十七	十七	seventeen
['ZH_T07_0220h_577:0980a05_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	Translated by Tripiṭaka Master Xuanzang on Imperial Order
['ZH_T07_0220h_577:0980a07_4']	第九能斷金剛分如是我聞：	第九能斷金剛分如是我聞：	Chapter 9: The Diamond-Cutter, Part 1. Thus have I heard:
['ZH_T07_0220h_577:0980a08_17']	一時，薄伽梵在室羅筏住誓多林給孤獨園，與大苾芻眾千二百五十人俱。	一時，薄伽梵在室羅筏住誓多林給孤獨園，與大苾芻眾千二百五十人俱。	At one time, the Blessed One was dwelling in Śrāvastī, in the Jeta Grove, in the Anāthapiṇḍada Park, together with a great assembly of 1,250 bhikṣus.
['ZH_T07_0220h_577:0980a10_6']	爾時，世尊於日初分，整理裳服執持衣鉢，入室羅筏大城乞食。	爾時，世尊於日初分，整理裳服執持衣鉢，入室羅筏大城乞食。	At that time, the World-Honored One, at the beginning of the day, adjusted his robes, took his bowl, and entered the great city of Śrāvastī to beg for alms.
['ZH_T07_0220h_577:0980a12_19']	時，薄伽梵於其城中行乞食已出還本處，飯食訖，收衣鉢洗足已，於食後時，敷如常座結跏趺坐，端身正願住對面念。	時，薄伽梵於其城中行乞食已出還本處，飯食訖，收衣鉢洗足已，於食後時，敷如常座結跏趺坐，端身正願住對面念。	Then, the Blessed One, having begged for alms in the city, came out and returned to his original place. After finishing his meal, he put away his robes and bowl, washed his feet, and after the meal, he spread out his usual seat, sat cross-legged, with his body upright, his mind in samādhi, and remained in a state of mindfulness.
['ZH_T07_0220h_577:0980a15_2']	時，諸苾芻來詣佛所，到已頂禮世尊雙足，右遶三匝退坐一面，具壽善現亦於如是眾會中坐。	時，諸苾芻來詣佛所，到已頂禮世尊雙足，右遶三匝退坐一面，具壽善現亦於如是眾會中坐。	At that time, the bhikṣus came to where the Buddha was. Having arrived, they bowed their heads at the feet of the World-Honored One, circumambulated him three times to the right, and then withdrew to sit to one side. The Venerable Subhūti was also sitting in the assembly.
['ZH_T07_0220h_577:0980a17_12']	爾時，眾中具壽善現從座而起，偏袒一肩，右膝著地，合掌恭敬而白佛言：	爾時，眾中具壽善現從座而起，偏袒一肩，右膝著地，合掌恭敬而白佛言：	At that time, in the assembly, the Venerable Subhūti rose from his seat, bared his right shoulder, touched his right knee to the ground, joined his palms in respect, and said to the Buddha:
['ZH_T07_0220h_577:0980a17_16']	「希有！	「希有！	It is rare!
['ZH_T07_0220h_577:0980a17_19']	世尊！	世尊！	World-Honored One!
['ZH_T07_0220h_577:0980a20_8']	乃至如來、應、正等覺，能以最勝攝受，攝受諸菩薩摩訶薩，乃至如來、應、正等覺，能以最勝付囑，付囑諸菩薩摩訶薩。	乃至如來、應、正等覺，能以最勝攝受，攝受諸菩薩摩訶薩，乃至如來、應、正等覺，能以最勝付囑，付囑諸菩薩摩訶薩。	The Tathāgata, Arhat, Perfectly Enlightened One, is able to accept and embrace the bodhisattva-mahāsattvas with the most excellent acceptance and embrace, and the Tathāgata, Arhat, Perfectly Enlightened One, is able to entrust and transmit the bodhisattva-mahāsattvas with the most excellent entrustment and transmission.
['ZH_T07_0220h_577:0980a20_11']	世尊！	世尊！	World-Honored One!
['ZH_T07_0220h_577:0980a21_6']	諸有發趣菩薩乘者，應云何住？	諸有發趣菩薩乘者，應云何住？	Those who set out in the bodhisattva vehicle, how should they abide?
['ZH_T07_0220h_577:0980a21_11']	云何修行？	云何修行？	How should they practice?
['ZH_T07_0220h_577:0980a21_18']	云何攝伏其心？	云何攝伏其心？	How should they subdue their minds?
['ZH_T07_0220h_577:0980a23_11', 'ZH_T07_0220h_577:0980a23_15', 'ZH_T07_0220h_577:0980a23_18']	」作是語已，爾時，世尊告具壽善現曰：🔽「善哉！🔽善哉！	」作是語已，爾時，世尊告具壽善現曰： 「善哉！ 善哉！	Having said this, at that time the World-Honored One said to the Venerable Subhūti:🔽Excellent!🔽Excellent!
['ZH_T07_0220h_577:0980a23_21', 'ZH_T07_0220h_577:0980a24_1']	善現！🔽如是！	善現！ 如是！	Subhūti!🔽It is so!
['ZH_T07_0220h_577:0980a24_4']	如是！	如是！	It is so!
['ZH_T07_0220h_577:0980a24_9']	如汝所說。	如汝所說。	As you have said.
['ZH_T07_0220h_577:0980a27_1']	乃至如來、應、正等覺，能以最勝攝受，攝受諸菩薩摩訶薩，乃至如來、應、正等覺，能以最勝付囑，付囑諸菩薩摩訶薩。	乃至如來、應、正等覺，能以最勝攝受，攝受諸菩薩摩訶薩，乃至如來、應、正等覺，能以最勝付囑，付囑諸菩薩摩訶薩。	up to the Tathāgata, Arhat, Perfectly Enlightened One, who is able to accept with the most excellent acceptance the bodhisattva-mahāsattvas, up to the Tathāgata, Arhat, Perfectly Enlightened One, who is able to entrust with the most excellent entrustment the bodhisattva-mahāsattvas.
['ZH_T07_0220h_577:0980a27_7']	是故，善現！	是故，善現！	Therefore, Subhūti,
['ZH_T07_0220h_577:0980a29_11']	汝應諦聽，極善作意，吾當為汝分別解說，諸有發趣菩薩乘者，應如是住，如是修行，如是攝伏其心。	汝應諦聽，極善作意，吾當為汝分別解說，諸有發趣菩薩乘者，應如是住，如是修行，如是攝伏其心。	you should listen attentively and consider it well. I will explain it to you in detail. Those who set out in the vehicle of the bodhisattvas should abide thus, practice thus, and subdue their minds thus.
['ZH_T07_0220h_577:0980a29_20', 'ZH_T07_0220h_577:0980b01_3']	」具壽善現白佛言：🔽「如是！	」具壽善現白佛言： 「如是！	The Venerable Subhūti addressed the Buddha, saying:🔽So it is!
['ZH_T07_0220h_577:0980b01_6']	如是！	如是！	So it is!
['ZH_T07_0220h_577:0980b01_9']	世尊！	世尊！	World-Honored One!
['ZH_T07_0220h_577:0980b01_14']	願樂欲聞！	願樂欲聞！	I joyfully wish to hear it!
['ZH_T07_0220h_577:0980b01_18']	」佛言：	」佛言：	The Buddha said:
['ZH_T07_0220h_577:0980b01_22']	「善現！	「善現！	Subhūti!
['ZH_T07_0220h_577:0980b02_15']	諸有發趣菩薩乘者，應當發起如是之心：	諸有發趣菩薩乘者，應當發起如是之心：	Those who set out in the vehicle of the bodhisattvas should give rise to such a mind, thinking:
['ZH_T07_0220h_577:0980b03_8']	『所有諸有情，有情攝所攝；	『所有諸有情，有情攝所攝；	'All sentient beings, included within the category of sentient beings,
