segmentnr	original	analyzed	folio	translated
['ZH_T19_0974F_001:0396b10_0']	佛頂尊勝陀羅尼別法	佛頂尊勝陀羅尼別法	001	The Separate Method of the Buddha's Crown Uṣṇīṣa Vijaya Dhāraṇī
['ZH_T19_0974F_001:0396b12_0']	龜茲國僧若那奉　詔譯	龜茲國僧若那奉　詔譯	001	Translated by the Kucha monk Yāna, on imperial order
['ZH_T19_0974F_001:0396b13_0']	口問筆綴。授與崇福寺僧普能。因即流布	口問筆綴。授與崇福寺僧普能。因即流布	001	Spoken orally and recorded in writing, given to the monk Pŭnéng of Chongfu Temple. It then spread.
['ZH_T19_0974F_001:0396b14_3']	先畫像。	先畫像。	001	First, draw the image.
['ZH_T19_0974F_001:0396b14_11']	凡欲受持此呪者。	凡欲受持此呪者。	001	Those who wish to uphold this dhāraṇī,
['ZH_T19_0974F_001:0396b14_16']	先須畫像。	先須畫像。	001	Must first draw the image.
['ZH_T19_0974F_001:0396b15_10']	畫像須好絹用白㲲三幅高一丈。	畫像須好絹用白㲲三幅高一丈。	001	When drawing the image, use good silk and three layers of white cotton, one zhang tall.
['ZH_T19_0974F_001:0396b15_18']	彩色中勿用皮膠。	彩色中勿用皮膠。	001	Do not use animal glue in the colors.
['ZH_T19_0974F_001:0396b16_4']	須用香汁。	須用香汁。	001	Must use fragrant juice.
['ZH_T19_0974F_001:0396b16_14']	畫人須清淨不喫葷辛。	畫人須清淨不喫葷辛。	001	The painter must be pure and not eat pungent things.
['ZH_T19_0974F_001:0396b17_3']	從月一日起首畫。	從月一日起首畫。	001	Start drawing on the first day of the month.
['ZH_T19_0974F_001:0396b17_10']	滿七日須造了。	滿七日須造了。	001	After seven days, it must be completed.
['ZH_T19_0974F_001:0396b17_16']	當作甘露山。	當作甘露山。	001	Should make a mountain of nectar.
['ZH_T19_0974F_001:0396b18_9']	山中作雜樹木華菓流泉鳥獸。	山中作雜樹木華菓流泉鳥獸。	001	In the mountain, make various trees, flowers, fruits, flowing springs, birds and beasts.
['ZH_T19_0974F_001:0396b18_16']	山中心作禪窟。	山中心作禪窟。	001	In the center of the mountain, make a meditation cave.
['ZH_T19_0974F_001:0396b19_10']	窟內作釋迦牟尼佛結跏趺坐。	窟內作釋迦牟尼佛結跏趺坐。	001	Inside the cave, make Śākyamuni Buddha sitting in full lotus position.
['ZH_T19_0974F_001:0396b20_6']	左邊作天主帝釋一切眷屬圍繞。	左邊作天主帝釋一切眷屬圍繞。	001	On the left, make the Lord of the Heaven of the Thirty-three surrounded by all his retinue.
['ZH_T19_0974F_001:0396b20_17']	右邊作乾闥婆兒名善住。	右邊作乾闥婆兒名善住。	001	On the right, make a gandharva child named Subhadra.
['ZH_T19_0974F_001:0396b21_5']	顏端嚴似菩薩。	顏端嚴似菩薩。	001	His face is dignified, resembling a bodhisattva.
['ZH_T19_0974F_001:0396b21_14']	頂髻衣冠亦復如是。	頂髻衣冠亦復如是。	001	The topknot and headdress are also like this.
['ZH_T19_0974F_001:0396b22_5']	以種種瓔珞華冠嚴飾。	以種種瓔珞華冠嚴飾。	001	Adorned with various necklaces, flower crowns, and so forth.
['ZH_T19_0974F_001:0396b22_14']	又似白疊斜勒左臂。	又似白疊斜勒左臂。	001	It also resembles a white cloth diagonally wrapped around the left arm.
['ZH_T19_0974F_001:0396b23_1']	右手把毬杖。	右手把毬杖。	001	The right hand holds a ball-shaped staff.
['ZH_T19_0974F_001:0396b23_9']	又作乾闥婆眷屬。	又作乾闥婆眷屬。	001	It also creates the retinue of Gandharvas.
['ZH_T19_0974F_001:0396b23_14']	圍繞善住。	圍繞善住。	001	Surrounding Subhadra.
['ZH_T19_0974F_001:0396b23_19']	歌舞作樂。	歌舞作樂。	001	Singing, dancing, and making music.
['ZH_T19_0974F_001:0396b24_13']	佛左右各作兩箇四天王及諸眷屬。	佛左右各作兩箇四天王及諸眷屬。	001	On the left and right of the Buddha, two sets of the Four Heavenly Kings and their retinue are created.
['ZH_T19_0974F_001:0396b25_1']	又於佛左邊。	又於佛左邊。	001	Moreover, on the Buddha's left side,
['ZH_T19_0974F_001:0396b25_9']	作梵天王并魔王。	作梵天王并魔王。	001	Brahma Heaven King and Mara King are created.
['ZH_T19_0974F_001:0396b25_13']	畫像了。	畫像了。	001	When the painting is finished,
['ZH_T19_0974F_001:0396b26_1']	即須作壇受法。	即須作壇受法。	001	One must then construct an altar and receive the Dharma.
['ZH_T19_0974F_001:0396b27_2']	結壇。	結壇。	001	Construct the altar.
['ZH_T19_0974F_001:0396b27_7']	此壇法者。	此壇法者。	001	As for the method of this altar,
['ZH_T19_0974F_001:0396b27_12']	先覓淨地。	先覓淨地。	001	First, find a clean place.
['ZH_T19_0974F_001:0396b27_18']	勿令有瓦石。	勿令有瓦石。	001	Do not allow it to have tiles or stones.
['ZH_T19_0974F_001:0396b28_5', 'ZH_T19_0974F_001:0396b28_12']	以五香湯和黃士。🔽泥地方圓一杖。	以五香湯和黃士。 泥地方圓一杖。	001	Mix the five fragrant decoctions with yellow earth,🔽And smear the ground in a square with a side length of one zhang.
['ZH_T19_0974F_001:0396b29_7']	於壇中心方圓周內闊一肘內。	於壇中心方圓周內闊一肘內。	001	Inside the square with a side length of one zhang,
['ZH_T19_0974F_001:0396b29_15']	畫佛頂螺髻青色。	畫佛頂螺髻青色。	001	Paint the blue-colored topknot of the Buddha's head.
['ZH_T19_0974F_001:0396c01_2']	於壇四面外。	於壇四面外。	001	On the four sides outside the altar,
['ZH_T19_0974F_001:0396c01_11']	名安飲食面別七盆。	名安飲食面別七盆。	001	It is called placing food and drink, with seven basins separately placed.
['ZH_T19_0974F_001:0396c02_4']	四方安香爐一具燒諸名香。	四方安香爐一具燒諸名香。	001	In the four directions, place a set of incense burners and burn various famous fragrances.
['ZH_T19_0974F_001:0396c02_16', 'ZH_T19_0974F_001:0396c03_5']	南門安一銅瓶滿盛五香水。🔽南門安帝釋坐處。	南門安一銅瓶滿盛五香水。 南門安帝釋坐處。	001	Place a copper vase filled with the five scented waters at the south gate.🔽Place a seat for Indra at the south gate.
['ZH_T19_0974F_001:0396c03_16']	東門安乾達婆兒善住座。	東門安乾達婆兒善住座。	001	Place a seat for the Gandharva child Subhadra at the east gate.
['ZH_T19_0974F_001:0396c04_4']	呪師於西門坐。	呪師於西門坐。	001	The mantra practitioner sits at the west gate,
['ZH_T19_0974F_001:0396c04_8']	面向東。	面向東。	001	facing east.
['ZH_T19_0974F_001:0396c04_14']	佛像面向西。	佛像面向西。	001	The Buddha image faces west.
['ZH_T19_0974F_001:0396c05_7']	又以五色綵幡立於壇外四邊。	又以五色綵幡立於壇外四邊。	001	Also, set up five-colored silk banners outside the altar on all four sides.
['ZH_T19_0974F_001:0396c05_13']	又著五盞燈。	又著五盞燈。	001	Also, place five lamps.
['ZH_T19_0974F_001:0396c05_19']	中心一盞高。	中心一盞高。	001	The central lamp is tall.
['ZH_T19_0974F_001:0396c06_6']	著四角各一盞。	著四角各一盞。	001	Place one lamp in each of the four corners.
['ZH_T19_0974F_001:0396c06_12']	如下似塔形。	如下似塔形。	001	It is shaped like a stupa below.
['ZH_T19_0974F_001:0396c06_19']	壇內散諸雜華。	壇內散諸雜華。	001	Scatter various flowers inside the altar.
['ZH_T19_0974F_001:0396c07_10']	供養物等並於壇外安置。	供養物等並於壇外安置。	001	Offerings and other items are all placed outside the altar.
['ZH_T19_0974F_001:0396c07_15', 'ZH_T19_0974F_001:0396c08_1']	勿於壇內。🔽作法七日。	勿於壇內。 作法七日。	001	Do not place them inside the altar.🔽Practice the ritual for seven days.
['ZH_T19_0974F_001:0396c08_6']	於七日內。	於七日內。	001	Within the seven days,
['ZH_T19_0974F_001:0396c08_13']	誦數滿萬遍了。	誦數滿萬遍了。	001	recite until the number reaches ten thousand times.
['ZH_T19_0974F_001:0396c09_1']	佛頂山放大光明。	佛頂山放大光明。	001	The Buddha's head emits great light.
['ZH_T19_0974F_001:0396c09_7']	呪師七日內。	呪師七日內。	001	The mantra practitioner, within the seven days,
['ZH_T19_0974F_001:0396c09_14']	數數發露懺悔。	數數發露懺悔。	001	frequently confesses and repents.
