segmentnr	original	analyzed	translated
['T27n1545_103:0531a20_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_103:0531a21_0']	三	三	three
['T27n1545_103:0531a23_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_103:0531a26_4', 'T27n1545_103:0531a26_11']	三藏法師玄奘奉　詔譯5智蘊第三中他心智納息第三之五問六通中。🔽幾是明非示導。	三藏法師玄奘奉　詔譯5智蘊第三中他心智納息第三之五問六通中。 幾是明非示導。	tripiṭaka master Xuanzang respectfully received🔽How many are illuminating but not guiding?
['T27n1545_103:0531a26_18']	幾是示導非明。	幾是示導非明。	How many are guiding but not illuminating?
['T27n1545_103:0531a27_7']	幾是明亦是示導。	幾是明亦是示導。	How many are both illuminating and guiding?
['T27n1545_103:0531a27_16']	幾非明亦非示導耶。	幾非明亦非示導耶。	How many are neither illuminating nor guiding?
['T27n1545_103:0531a28_7']	答二通是明非示導。	答二通是明非示導。	Answer: Two are illuminating but not guiding.
['T27n1545_103:0531a28_16']	謂宿住隨念智證通。	謂宿住隨念智證通。	Namely, the supernormal knowledge of recollecting past lives,
['T27n1545_103:0531a29_4']	及死生智證通。	及死生智證通。	and the supernormal knowledge of death and rebirth.
['T27n1545_103:0531a29_12']	二通是示導非明。	二通是示導非明。	Two are guiding but not illuminating.
['T27n1545_103:0531a29_19']	謂神境智證通。	謂神境智證通。	Namely, the supernormal knowledge of spiritual powers,
['T27n1545_103:0531b01_6']	及他心智證通。	及他心智證通。	and the supernormal knowledge of others' minds.
['T27n1545_103:0531b01_15']	一通是明亦是示導。	一通是明亦是示導。	One is both illuminating and guiding.
['T27n1545_103:0531b02_3']	謂漏盡智證通。	謂漏盡智證通。	Namely, the supernormal knowledge of the destruction of defilements.
['T27n1545_103:0531b02_12']	一通非明亦非示導。	一通非明亦非示導。	One is neither illuminating nor guiding.
['T27n1545_103:0531b03_1']	謂天耳智證通。	謂天耳智證通。	Namely, the supernormal knowledge of the divine ear.
['T27n1545_103:0531b03_16']	問何故六通三是示導三非示導耶。	問何故六通三是示導三非示導耶。	Question: Why are three of the six supernormal knowledges guiding and three are not guiding?
['T27n1545_103:0531b04_8']	答現希有事令他信伏。	答現希有事令他信伏。	Answer: Manifesting rare events to make others believe and submit,
['T27n1545_103:0531b04_17']	引入正法故名示導。	引入正法故名示導。	leading them into the true Dharma, is called guiding.
['T27n1545_103:0531b05_8']	三有此義餘三不然。	三有此義餘三不然。	The other three are not like this.
['T27n1545_103:0531b05_17']	謂若自說我能遠聞。	謂若自說我能遠聞。	If one says oneself, I can hear from afar,
['T27n1545_103:0531b06_4']	我能遠見。	我能遠見。	I can see from afar,
['T27n1545_103:0531b06_13']	我能遠憶諸宿住事。	我能遠憶諸宿住事。	I can remember from afar the events of past lives,
['T27n1545_103:0531b07_3']	他皆生疑為虛為實。	他皆生疑為虛為實。	others will all doubt whether it is true or false.
['T27n1545_103:0531b07_8']	不即信伏。	不即信伏。	They will not immediately believe and submit.
['T27n1545_103:0531b07_13']	故非示導。	故非示導。	Therefore, it is not a demonstration and guidance.
['T27n1545_103:0531b08_5']	曾聞有一居士信外道法。	曾聞有一居士信外道法。	Once there was a householder who believed in the teachings of the non-Buddhist path.
['T27n1545_103:0531b08_16']	屈請離繫親子及彼徒眾。	屈請離繫親子及彼徒眾。	He invited Nyagrodha's son and his followers.
['T27n1545_103:0531b09_7']	來赴其家供以飲食。	來赴其家供以飲食。	They came to his house and were offered food and drink.
['T27n1545_103:0531b10_3']	離繫親子適入其家即便微笑。	離繫親子適入其家即便微笑。	As soon as Nyagrodha's son entered the house, he smiled.
['T27n1545_103:0531b10_8']	居士怪問。	居士怪問。	The householder wondered and asked,
['T27n1545_103:0531b10_17']	師離掉舉何為笑耶。	師離掉舉何為笑耶。	Teacher, you are free from agitation, why do you smile?
['T27n1545_103:0531b11_3']	彼遂答言。	彼遂答言。	He then replied,
['T27n1545_103:0531b11_16']	吾有妙德汝在家者豈盡知耶。	吾有妙德汝在家者豈盡知耶。	I have a wonderful virtue, but you who stay at home would not know it all.
['T27n1545_103:0531b12_7']	於是居士慇懃問之。	於是居士慇懃問之。	Then the householder earnestly asked about it.
['T27n1545_103:0531b13_4']	彼便告曰㮏末陀河側有二獼猴。	彼便告曰㮏末陀河側有二獼猴。	He said, On the bank of the Tamasa River, there were two monkeys.
['T27n1545_103:0531b13_17']	共鬪不已俱墮彼河為水漂溺。	共鬪不已俱墮彼河為水漂溺。	They fought endlessly and both fell into the river, being carried away by the water.
['T27n1545_103:0531b14_8']	吾為是事愍而笑之。	吾為是事愍而笑之。	I felt pity for this and smiled.
['T27n1545_103:0531b14_13']	居士讚言。	居士讚言。	The householder praised, saying,
['T27n1545_103:0531b14_18']	甚為希有。	甚為希有。	It is extremely rare.
['T27n1545_103:0531b15_8']	大師天眼清淨乃爾。	大師天眼清淨乃爾。	The great master's heavenly eye is so pure.
['T27n1545_103:0531b15_17']	食時既至居士念言。	食時既至居士念言。	When it was time to eat, the householder thought,
['T27n1545_103:0531b16_7', 'T27n1545_103:0531b16_17']	我當因食驗彼虛實。🔽便以飯覆臛先授與師。	我當因食驗彼虛實。 便以飯覆臛先授與師。	I should use the food to test whether he is true or false.🔽He then covered the rice with soup and first offered it to the master.
['T27n1545_103:0531b17_8']	以臛沃飯與彼弟子。	以臛沃飯與彼弟子。	He gave the soup and rice to the disciple.
['T27n1545_103:0531b18_3']	時彼弟子受已即食師獨不食。	時彼弟子受已即食師獨不食。	At that time, the disciple received it and ate it, but the master did not eat.
['T27n1545_103:0531b18_8']	居士問言。	居士問言。	The householder asked,
['T27n1545_103:0531b18_17']	大師何緣而獨不食。	大師何緣而獨不食。	For what reason does the great master not eat alone?
['T27n1545_103:0531b19_7']	彼言無臛如何食之。	彼言無臛如何食之。	He said, Without soup, how can I eat it?
['T27n1545_103:0531b19_12']	居士調言。	居士調言。	The householder teased him, saying,
['T27n1545_103:0531b19_17']	奇哉天眼。	奇哉天眼。	How strange! The heavenly eye
['T27n1545_103:0531b20_6']	乃能遠見不能近觀。	乃能遠見不能近觀。	can see far but cannot observe nearby.
['T27n1545_103:0531b20_15']	外道師徒時深愧恥。	外道師徒時深愧恥。	At that time, the heretic master and disciple deeply felt ashamed.
['T27n1545_103:0531b21_5']	故天眼等三非示導。	故天眼等三非示導。	Therefore, the three such as the heavenly eye are not guidance.
['T27n1545_103:0531b21_14']	自說遠聞及能遠憶。	自說遠聞及能遠憶。	He himself says he can hear far and remember far,
['T27n1545_103:0531b22_5']	亦不令他即信伏故。	亦不令他即信伏故。	but he also does not make others immediately believe and submit.
