segmentnr	original	analyzed	translated
['T27n1545_136:0701a13_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_136:0701a14_0']	三十六	三十六	thirty-six
['T27n1545_136:0701a16_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_136:0701a19_8']	三藏法師玄奘奉　詔譯3大種蘊第五中具見納息第三之三心起住滅分名何法。	三藏法師玄奘奉　詔譯3大種蘊第五中具見納息第三之三心起住滅分名何法。	tripiṭaka master Xuanzang respectfully received
['T27n1545_136:0701a19_15']	答此增語所顯。	答此增語所顯。	answer this is what is indicated by the term
['T27n1545_136:0701a20_6']	剎那臘縛牟呼栗多。	剎那臘縛牟呼栗多。	kṣaṇa, lava, and muhūrta.
['T27n1545_136:0701a20_15']	問此應半月等前說。	問此應半月等前說。	question this should be explained before the half-month, etc.
['T27n1545_136:0701a21_1']	所以者何。	所以者何。	why is it so?
['T27n1545_136:0701a21_10']	由剎那等積成晝夜。	由剎那等積成晝夜。	because kṣaṇa, etc. accumulate to form day and night,
['T27n1545_136:0701a22_9']	晝夜積成半月月等半月月等積成劫故。	晝夜積成半月月等半月月等積成劫故。	day and night accumulate to form half-month, month, etc., half-month, month, etc. accumulate to form an eon, therefore.
['T27n1545_136:0701a23_1']	何故前說麁後說細耶。	何故前說麁後說細耶。	why is the coarse explained first and the subtle later?
['T27n1545_136:0701a23_11']	答彼作論者意欲爾故。	答彼作論者意欲爾故。	answer the author of the treatise intends it to be so.
['T27n1545_136:0701a23_16']	乃至廣說。	乃至廣說。	and so on at length.
['T27n1545_136:0701a24_2']	有作是說。	有作是說。	some say
['T27n1545_136:0701a24_15']	阿毘達磨應以相求不以先後。	阿毘達磨應以相求不以先後。	the abhidharma should be sought through characteristics, not through sequence,
['T27n1545_136:0701a25_7']	但不違法相隨說無失。	但不違法相隨說無失。	as long as it does not contradict the characteristics of dharmas, there is no fault in explaining it as one wishes.
['T27n1545_136:0701a25_12']	有餘師說。	有餘師說。	other masters say
['T27n1545_136:0701a26_13']	此作論中先說麁後說細令諸學者漸次入故。	此作論中先說麁後說細令諸學者漸次入故。	in this treatise, the coarse is explained first and the subtle later, in order to enable learners to enter gradually.
['T27n1545_136:0701a27_1']	此中起分。	此中起分。	among them, the arising part
['T27n1545_136:0701a27_6']	謂生住分。	謂生住分。	refers to birth and duration
['T27n1545_136:0701a27_9']	謂老。	謂老。	refers to aging.
['T27n1545_136:0701a27_12']	滅分。	滅分。	Extinction.
['T27n1545_136:0701a27_16']	謂無常。	謂無常。	Refers to impermanence.
['T27n1545_136:0701a28_3']	有為法有三分齊。	有為法有三分齊。	Conditioned dharmas have three limits.
['T27n1545_136:0701a28_8']	謂時色名。	謂時色名。	Namely, time, form, and name.
['T27n1545_136:0701a28_13']	時之極少。	時之極少。	The shortest unit of time.
['T27n1545_136:0701a28_18']	謂一剎那。	謂一剎那。	Is called one moment.
