segmentnr	original	analyzed	translated
['T27n1545_104:0536c02_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_104:0536c03_0']	四	四	four
['T27n1545_104:0536c05_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_104:0536c08_4']	三藏法師玄奘奉　詔譯6智蘊第三中他心智納息第三之六諸預流者。	三藏法師玄奘奉　詔譯6智蘊第三中他心智納息第三之六諸預流者。	tripiṭaka master Xuanzang respectfully received
['T27n1545_104:0536c08_12']	於四顛倒幾已斷。	於四顛倒幾已斷。	Among the four inversions, how many have been eliminated?
['T27n1545_104:0536c08_17']	幾未斷耶。	幾未斷耶。	How many have not yet been eliminated?
['T27n1545_104:0536c09_4']	答一切已斷。	答一切已斷。	Answer: All have been eliminated.
['T27n1545_104:0536c09_11']	問何故作此論。	問何故作此論。	Question: Why was this treatise composed?
['T27n1545_104:0536c10_3']	答為止他宗顯正理故。	答為止他宗顯正理故。	Answer: In order to stop other schools and reveal the correct principle.
['T27n1545_104:0536c10_12']	謂或說有十二顛倒。	謂或說有十二顛倒。	Namely, some say there are twelve inversions.
['T27n1545_104:0536c10_18']	八唯見所斷。	八唯見所斷。	Eight are only eliminated by seeing,
['T27n1545_104:0536c11_5']	四通修所斷。	四通修所斷。	Four are eliminated by cultivation.
['T27n1545_104:0536c11_11']	如分別論者。	如分別論者。	Like the Vaibhāṣika.
['T27n1545_104:0536c12_3']	問彼依何量作如是說。	問彼依何量作如是說。	Question: On what basis do they say this?
['T27n1545_104:0536c12_9']	答依契經故。	答依契經故。	Answer: Based on the sūtras.
['T27n1545_104:0536c12_14']	謂契經說。	謂契經說。	Namely, the sūtras say:
['T27n1545_104:0536c13_11']	於無常起常想顛倒心顛倒見顛倒。	於無常起常想顛倒心顛倒見顛倒。	Regarding the impermanent, one gives rise to the inversion of the thought of permanence, the inversion of the mind, and the inversion of views.
['T27n1545_104:0536c13_16']	於苦起樂。	於苦起樂。	Regarding suffering, one gives rise to the thought of happiness.
['T27n1545_104:0536c14_4']	於無我起我。	於無我起我。	Regarding non-self, one gives rise to the thought of self.
['T27n1545_104:0536c15_2']	於不淨起淨想顛倒心顛倒見顛倒。	於不淨起淨想顛倒心顛倒見顛倒。	Regarding the impure, one gives rise to the inversion of the thought of purity, the inversion of the mind, and the inversion of views.
['T27n1545_104:0536c15_15']	由此故知一切顛倒有十二種。	由此故知一切顛倒有十二種。	Based on this, one should know that all inversions are of twelve kinds.
['T27n1545_104:0536c16_6']	於中八種唯見所斷。	於中八種唯見所斷。	Among them, eight kinds are only eliminated by seeing,
['T27n1545_104:0536c16_16']	謂常我中各取三種樂。	謂常我中各取三種樂。	It means each of the three kinds of permanence and self takes three kinds of pleasure.
['T27n1545_104:0536c17_6']	淨中各唯取見顛倒。	淨中各唯取見顛倒。	In purity, each only takes the view of the four kinds of perversions.
['T27n1545_104:0536c17_13']	四種通修所斷。	四種通修所斷。	It is said that the four kinds are eliminated by the practice of meditation.
['T27n1545_104:0536c18_6']	謂樂淨中各取想心二顛倒。	謂樂淨中各取想心二顛倒。	It means each of the three kinds of pleasure and purity takes the two kinds of perversions of thought and perception.
['T27n1545_104:0536c18_13']	此中見所斷者。	此中見所斷者。	Among them, the view of the four kinds of perversions is eliminated.
['T27n1545_104:0536c19_7']	苦類智忍現在前時方畢竟斷。	苦類智忍現在前時方畢竟斷。	When the acceptance of the knowledge of the characteristics of suffering is present, it is finally eliminated.
['T27n1545_104:0536c19_12']	修所斷者。	修所斷者。	The practice of meditation to eliminate the four kinds of perversions is eliminated.
['T27n1545_104:0536c20_6']	金剛喻定現在前時方畢竟斷。	金剛喻定現在前時方畢竟斷。	When the diamond-like concentration is present, it is finally eliminated.
['T27n1545_104:0536c21_10']	為止彼意顯諸顛倒唯有四種唯見所斷故作斯論。	為止彼意顯諸顛倒唯有四種唯見所斷故作斯論。	In order to stop that intention and to show that the four kinds of perversions only exist and are only eliminated by the view, this treatise is composed.
['T27n1545_104:0536c22_11']	謂此問言諸預流者於四顛倒幾已斷幾未斷。	謂此問言諸預流者於四顛倒幾已斷幾未斷。	It means this question says, How many of the four kinds of perversions have been eliminated by the stream-enterers and how many have not been eliminated?
['T27n1545_104:0536c23_2']	即止顛倒有十二種。	即止顛倒有十二種。	It means to stop the twelve kinds of perversions.
['T27n1545_104:0536c24_11']	此復答言一切已斷即止顛倒通修所斷無修所斷法預流已斷故。	此復答言一切已斷即止顛倒通修所斷無修所斷法預流已斷故。	This is further answered by saying that all have been eliminated, which means to stop the perversions that are eliminated by the practice of meditation and that there are no dharmas eliminated by the practice of meditation that the stream-enterers have not eliminated.
['T27n1545_104:0536c25_11']	又若顛倒有十二種通修所斷便違契經。	又若顛倒有十二種通修所斷便違契經。	Moreover, if the four kinds of perversions are eliminated by the practice of meditation, it contradicts the sutra.
['T27n1545_104:0536c25_16']	如契經說。	如契經說。	As the sutra says:🔽The Buddha told the bhikṣus:
['T27n1545_104:0536c26_3']	佛告苾芻。	佛告苾芻。	Bhikṣus!
['T27n1545_104:0536c26_12']	若四顛倒所顛倒者。	若四顛倒所顛倒者。	If those who are inverted by the four inversions,
['T27n1545_104:0536c27_2']	當知彼是愚夫異生。	當知彼是愚夫異生。	one should know that they are foolish ordinary beings.
['T27n1545_104:0536c27_11']	此經既說有四顛倒。	此經既說有四顛倒。	Since this sūtra clearly states that there are four inversions,
['T27n1545_104:0536c28_2']	應知顛倒非十二種。	應知顛倒非十二種。	one should know that inversions are not of twelve kinds.
['T27n1545_104:0536c28_11']	既說顛倒所顛倒者。	既說顛倒所顛倒者。	Since it is said that those who are inverted by inversions,
['T27n1545_104:0536c29_2']	當知彼是愚夫異生。	當知彼是愚夫異生。	one should know that they are foolish ordinary beings.
