segmentnr	original	analyzed	folio	translated
['ZH_T07_0220k_584:1019b18_0']	1大般若波羅蜜多經卷第五百八	1大般若波羅蜜多經卷第五百八	584	1 Mahāprajñāpāramitā-sūtra, fascicle 508
['ZH_T07_0220k_584:1019b19_0']	十四	十四	584	fourteen
['ZH_T07_0220k_584:1019b21_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	584	Translated by Tripiṭaka Master Xuanzang on Imperial Order
['ZH_T07_0220k_584:1019b23_4']	第十二淨戒波羅蜜多分之一如是我聞：	第十二淨戒波羅蜜多分之一如是我聞：	584	Chapter 12, Part 1 of the Pāramitā of Pure Precepts, thus have I heard:
['ZH_T07_0220k_584:1019b24_17']	一時，薄伽梵在室羅筏住誓多林給孤獨園，與大苾芻眾千二百五十人俱。	一時，薄伽梵在室羅筏住誓多林給孤獨園，與大苾芻眾千二百五十人俱。	584	At one time, the Blessed One was dwelling in Śrāvastī, in the Jeta Grove, in the Anāthapiṇḍada Park, together with a great assembly of 1,250 bhikṣus.
['ZH_T07_0220k_584:1019b25_10']	爾時，世尊告具壽舍利子：	爾時，世尊告具壽舍利子：	584	At that time, the World-Honored One said to the Venerable Śāriputra:
['ZH_T07_0220k_584:1019b27_1']	「汝今應為欲證無上正等菩提諸菩薩摩訶薩，宣說淨戒波羅蜜多。	「汝今應為欲證無上正等菩提諸菩薩摩訶薩，宣說淨戒波羅蜜多。	584	You should now proclaim the perfection of pure precepts for the bodhisattva-mahāsattvas who wish to realize unsurpassed perfect enlightenment.
['ZH_T07_0220k_584:1019b28_16']	」時，舍利子蒙佛教勅，承佛神力，先以淨戒波羅蜜多，教誡教授諸菩薩摩訶薩。	」時，舍利子蒙佛教勅，承佛神力，先以淨戒波羅蜜多，教誡教授諸菩薩摩訶薩。	584	At that time, Śāriputra, having received the Buddha's instruction, relying on the Buddha's spiritual power, first used the perfection of pure precepts to instruct and teach the bodhisattva-mahāsattvas.
['ZH_T07_0220k_584:1019b29_10']	時，滿慈子便問具壽舍利子言：	時，滿慈子便問具壽舍利子言：	584	At that time, Pūrṇa Maitrāyaniputra asked the Venerable Śāriputra:
['ZH_T07_0220k_584:1019c01_1']	「云何應知菩薩持戒？	「云何應知菩薩持戒？	584	How should one understand the bodhisattva's observance of precepts?
['ZH_T07_0220k_584:1019c01_10']	云何應知菩薩犯戒？	云何應知菩薩犯戒？	584	How should one understand the bodhisattva's transgression of precepts?
['ZH_T07_0220k_584:1019c01_19']	云何菩薩所應行處？	云何菩薩所應行處？	584	What are the places where bodhisattvas should go?
['ZH_T07_0220k_584:1019c02_8']	云何菩薩非所行處？	云何菩薩非所行處？	584	What is meant by the places where bodhisattvas should not go?
['ZH_T07_0220k_584:1019c03_3']	」時，舍利子便答具壽滿慈子言：	」時，舍利子便答具壽滿慈子言：	584	At that time, Śāriputra replied to the Venerable Pūrṇa Maitrāyaniputra, saying:
