segmentnr	original	analyzed	translated
['T27n1545_008:0036a05_0']	阿毘達磨大毘婆沙論卷第八	阿毘達磨大毘婆沙論卷第八	Abhidharma-mahāvibhāṣā-śāstra, fascicle 8
['T27n1545_008:0036a07_0']	五百大阿羅漢等造	五百大阿羅漢等造	Composed by 500 great arhats and others
['T27n1545_008:0036a08_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	Translated by Tripiṭaka Master Xuanzang on imperial order
['T27n1545_008:0036a10_4']	7雜蘊第一中世第一法納息第一之七此二十句。	7雜蘊第一中世第一法納息第一之七此二十句。	7. Miscellaneous Aggregates, Part 1, Chapter 1, Section 1, Part 7. These twenty phrases,
['T27n1545_008:0036a10_9']	薩迦耶見。	薩迦耶見。	The view of a real self.
['T27n1545_008:0036a10_17']	幾我見幾我所見。	幾我見幾我所見。	How many are views of a self and how many are views of what belongs to a self?
['T27n1545_008:0036a11_2']	乃至廣說。	乃至廣說。	And so on, in detail.
['T27n1545_008:0036a11_9']	問何故作此論。	問何故作此論。	Question: Why was this treatise composed?
['T27n1545_008:0036a12_1']	答為欲分別契經義故。	答為欲分別契經義故。	Answer: In order to analyze the meaning of the sūtras.
['T27n1545_008:0036a12_6']	謂諸經中。	謂諸經中。	That is to say, in the sūtras,
['T27n1545_008:0036a12_17']	佛說有二十句薩迦耶見。	佛說有二十句薩迦耶見。	the Buddha spoke of twenty statements about the view of a real self.
['T27n1545_008:0036a13_4']	尊者舍利子。	尊者舍利子。	The Venerable Śāriputra,
['T27n1545_008:0036a13_10']	於池喻經中。	於池喻經中。	in the Lake Simile Sūtra,
['T27n1545_008:0036a14_5']	雖略分別此二十句薩迦耶見。	雖略分別此二十句薩迦耶見。	although he briefly analyzed these twenty statements about the view of a real self,
['T27n1545_008:0036a14_18']	而皆未說幾是我見幾我所見。	而皆未說幾是我見幾我所見。	he did not yet explain how many are views of a self and how many are views of what belongs to a self.
['T27n1545_008:0036a15_9']	彼經是此論所依根本。	彼經是此論所依根本。	That sūtra is the fundamental basis of this treatise.
['T27n1545_008:0036a15_15']	彼所未說者。	彼所未說者。	What was not yet explained by him,
['T27n1545_008:0036a16_6']	今欲說之故作斯論。	今欲說之故作斯論。	I now wish to explain it, and so I compose this treatise.
['T27n1545_008:0036a17_1']	復次為止他宗顯正義故。	復次為止他宗顯正義故。	Furthermore, in order to stop the tenets of others and reveal the correct principle.
['T27n1545_008:0036a17_6']	謂譬喻者。	謂譬喻者。	That is to say, the allegorists
['T27n1545_008:0036a17_11']	作如是說。	作如是說。	make the following statement:
['T27n1545_008:0036a18_1']	薩迦耶見無實所緣。	薩迦耶見無實所緣。	The view of a real self has no real object.🔽.Here is the corrected and aligned text:
['T27n1545_008:0036a18_6']	彼作是言。	彼作是言。	They say:
['T27n1545_008:0036a18_15']	薩迦耶見計我我所。	薩迦耶見計我我所。	The view of the transitory collection regards what is not a self as a self and what is not an I as an I.
['T27n1545_008:0036a19_5', 'T27n1545_008:0036a19_13']	於勝義中無我我所。🔽如人見繩謂是蛇。	於勝義中無我我所。 如人見繩謂是蛇。	In the ultimate truth, there is no self or I.🔽It is like a person seeing a rope and thinking it is a snake,
['T27n1545_008:0036a20_3']	見杌謂是人等。	見杌謂是人等。	or seeing a stump and thinking it is a person.
['T27n1545_008:0036a20_12']	此亦如是故無所緣。	此亦如是故無所緣。	This is also like that, so there is no object.
['T27n1545_008:0036a20_17']	為止彼執。	為止彼執。	In order to stop that view,
['T27n1545_008:0036a21_7']	顯示此見實有所緣。	顯示此見實有所緣。	it is shown that this view does have a real object.
['T27n1545_008:0036a21_12']	故作斯論。	故作斯論。	Therefore, this treatise is composed.
['T27n1545_008:0036a22_4']	問於勝義中無我我所。	問於勝義中無我我所。	Question: In the ultimate truth, there is no self or I.
['T27n1545_008:0036a22_13']	云何此見實有所緣。	云何此見實有所緣。	How can this view have a real object?
['T27n1545_008:0036a23_1']	答薩迦耶見。	答薩迦耶見。	Answer: The view of the transitory collection.
['T27n1545_008:0036a23_10']	緣五取蘊計我我所。	緣五取蘊計我我所。	Takes the five appropriated aggregates as a self and an I.
['T27n1545_008:0036a24_2']	如緣繩杌謂是蛇人。	如緣繩杌謂是蛇人。	Like seeing a rope or a stump and thinking it is a snake.
['T27n1545_008:0036a24_11']	行相顛倒非無所緣。	行相顛倒非無所緣。	The mode of activity is inverted, but it is not without an object.
['T27n1545_008:0036a25_2']	以五取蘊是實有故。	以五取蘊是實有故。	Because the five appropriated aggregates truly exist.
['T27n1545_008:0036a25_11']	此二十句薩迦耶見。	此二十句薩迦耶見。	These twenty statements of the view of the transitory collection,
['T27n1545_008:0036a26_1']	幾我見幾我所見耶。	幾我見幾我所見耶。	how many are views of a self and how many are views of an I?
['T27n1545_008:0036a26_6']	答五我見。	答五我見。	Answer: Five are views of a self.
['T27n1545_008:0036a26_14']	謂等隨觀色是我。	謂等隨觀色是我。	Namely, regarding form as being a self,
['T27n1545_008:0036a27_1']	受想行識是我。	受想行識是我。	regarding feeling, perception, mental formations, and consciousness as being a self.
['T27n1545_008:0036a27_7']	十五我所見。	十五我所見。	Fifteen are views of an I.
['T27n1545_008:0036a27_15']	謂等隨觀我有色。	謂等隨觀我有色。	It means equally contemplating I have form.
['T27n1545_008:0036a28_1']	色是我所。	色是我所。	Form is mine.
['T27n1545_008:0036a28_6']	我在色中。	我在色中。	I am in form.
['T27n1545_008:0036a28_13']	我有受想行識。	我有受想行識。	I have feeling, perception, mental formations, and consciousness.
['T27n1545_008:0036a29_2']	受想行識是我所。	受想行識是我所。	Feeling, perception, mental formations, and consciousness are mine.
['T27n1545_008:0036a29_10']	我在受想行識中。	我在受想行識中。	I am in feeling, perception, mental formations, and consciousness.
['T27n1545_008:0036a29_17']	問如我見行相。	問如我見行相。	Question: As for the mode of activity of the view of self,
['T27n1545_008:0036b01_3', 'T27n1545_008:0036b01_11']	緣五取蘊。🔽有五我所見行相。	緣五取蘊。 有五我所見行相。	taking the five appropriated aggregates as its object,🔽there should also be five modes of activity of the view of what belongs to the self,
['T27n1545_008:0036b02_3']	緣五取蘊亦應有五。	緣五取蘊亦應有五。	taking the five appropriated aggregates as its object.
['T27n1545_008:0036b02_12']	何故乃說有十五耶。	何故乃說有十五耶。	Why is it then said to have fifteen?
['T27n1545_008:0036b02_18']	答我見行相。	答我見行相。	Answer: As for the mode of activity of the view of self,
['T27n1545_008:0036b03_8']	緣五取蘊無差別故。	緣五取蘊無差別故。	taking the five appropriated aggregates as its object without distinction,
['T27n1545_008:0036b03_13']	但有五種。	但有五種。	there are only five kinds.
['T27n1545_008:0036b04_1']	我所見行相。	我所見行相。	As for the mode of activity of the view of what belongs to the self,
['T27n1545_008:0036b04_10']	緣五取蘊有差別故。	緣五取蘊有差別故。	taking the five appropriated aggregates as its object with distinction,
['T27n1545_008:0036b04_15']	有十五種。	有十五種。	there are fifteen kinds.
['T27n1545_008:0036b05_5']	謂我眾具於一一蘊。	謂我眾具於一一蘊。	This is because in each of the aggregates, the requisites of the self
['T27n1545_008:0036b05_14']	皆有三種差別相故。	皆有三種差別相故。	have three kinds of distinct characteristics.
['T27n1545_008:0036b06_3']	然此薩迦耶見。	然此薩迦耶見。	However, this view of the transitory collection,
