segmentnr	original	analyzed	translated
['T29n1558_030:0155a21_0']	2阿毘達磨俱舍論卷第三十	2阿毘達磨俱舍論卷第三十	2 Abhidharma-kośa, fascicle 30
['T29n1558_030:0155a23_0']	尊者世親造	尊者世親造	Composed by Venerable Vasubandhu
['T29n1558_030:0155a24_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	Translated by Tripiṭaka Master Xuanzang on Imperial Order
['T29n1558_030:0155a27_1']	破執我品第九之二若唯五取蘊名補特伽羅，何故世尊作如是說：	破執我品第九之二若唯五取蘊名補特伽羅，何故世尊作如是說：	Chapter 9, Part 2: Refuting the Attachment to the Self If only the five appropriated aggregates are called pudgala, why did the World-Honored One say:
['T29n1558_030:0155a28_1']	吾今為汝說諸重擔、取捨重擔、荷重擔者。	吾今為汝說諸重擔、取捨重擔、荷重擔者。	I will now explain to you the heavy burden, the taking up of the heavy burden, and the one who bears the heavy burden.
['T29n1558_030:0155a28_10']	何緣於此佛不應說？	何緣於此佛不應說？	What reason is there for the Buddha not to speak of this?
['T29n1558_030:0155a29_1']	不應重擔即名能荷。	不應重擔即名能荷。	The heavy burden should not be called the bearer itself.
['T29n1558_030:0155a29_6']	所以者何？	所以者何？	Why is this?
['T29n1558_030:0155a29_11']	曾未見故。	曾未見故。	Because it has never been seen.
['T29n1558_030:0155b01_1']	不可說事亦不應說。	不可說事亦不應說。	What cannot be spoken of should also not be spoken of.
['T29n1558_030:0155b01_6']	所以者何？	所以者何？	Why is this?
['T29n1558_030:0155b01_11']	亦未見故。	亦未見故。	Because it has also never been seen.
['T29n1558_030:0155b02_11']	又取重擔應非蘊攝，重擔自取，曾未見故。	又取重擔應非蘊攝，重擔自取，曾未見故。	Moreover, taking up the heavy burden should not be included in the aggregates, because the burden itself takes it up, and this has never been seen.
['T29n1558_030:0155b04_1']	然經說愛名取擔者，既即蘊攝，荷者應然，即於諸蘊立數取趣。	然經說愛名取擔者，既即蘊攝，荷者應然，即於諸蘊立數取趣。	However, the sutra says that craving is called the one who takes up the burden. Since it is included in the aggregates, the bearer should be the same. The individual is established based on the aggregates.
['T29n1558_030:0155b05_8']	然恐謂此補特伽羅是不可說常住實有，故此經後佛自釋言：	然恐謂此補特伽羅是不可說常住實有，故此經後佛自釋言：	However, fearing that this pudgala is an inexpressible, permanently abiding real entity, the Buddha himself explained after this sutra:
['T29n1558_030:0155b06_9']	但隨世俗，說此具壽有如是名，乃至廣說。	但隨世俗，說此具壽有如是名，乃至廣說。	But in accordance with worldly convention, it is said that this person has such and such a name, and so on.
['T29n1558_030:0155b07_17']	如上所引人經文句，為令了此補特伽羅，可說無常非實有性。	如上所引人經文句，為令了此補特伽羅，可說無常非實有性。	The passage from the sūtra on humans cited above is to make it clear that this pudgala can be said to be impermanent, not that it really exists.
