segmentnr	original	analyzed	folio	translated
['ZH_T37_1744_02a:0027b04_0']	慧日道場沙門釋吉藏撰	慧日道場沙門釋吉藏撰	02a	Composed by Śramaṇa Jizang of the Huiji Temple
['ZH_T37_1744_02a:0027b05_0']	「爾時勝鬘」下，第四明攝受正法章，作三門釋	「爾時勝鬘」下，第四明攝受正法章，作三門釋	02a	At that time, Śrīmālā - the fourth chapter on embracing the true Dharma, explained through three approaches.
['ZH_T37_1744_02a:0027b06_0']	之。一來意門。若明說法次第者，上來三章明	之。一來意門。若明說法次第者，上來三章明	02a	The first approach is the purpose. If we discuss the sequence of the teachings, the above three chapters clarify
['ZH_T37_1744_02a:0027b07_13']	起說方便，今此一章正明說法。	起說方便，今此一章正明說法。	02a	the skillful means for initiating the teachings. This chapter directly clarifies the teachings.
['ZH_T37_1744_02a:0027b08_16']	江南彬師正為此釋，中寺安師還傳此解具如前釋。	江南彬師正為此釋，中寺安師還傳此解具如前釋。	02a	The teacher Bin of Jiangnan correctly explains this, and the teacher An of Zhongsi Temple still transmits this explanation, as fully explained above.
['ZH_T37_1744_02a:0027b10_11']	若就化他門釋者，上來三章明勝鬘自興行願，即言即行，謂自己所作利益；	若就化他門釋者，上來三章明勝鬘自興行願，即言即行，謂自己所作利益；	02a	If we explain it from the perspective of transforming others, the above three chapters clarify Śrīmālā's own cultivation of practices and vows, immediately speaking and immediately practicing, referring to her own beneficial actions;
['ZH_T37_1744_02a:0027b11_6']	從此以去十章經，正明為他說法。	從此以去十章經，正明為他說法。	02a	from here onwards, the ten chapters of the sūtra directly clarify teaching the Dharma for others.
['ZH_T37_1744_02a:0027b13_2']	若作因果門次第者，上來三章並是地前菩薩所興行願，名世間行，即是因門；	若作因果門次第者，上來三章並是地前菩薩所興行願，名世間行，即是因門；	02a	If we discuss the sequence from the perspective of cause and effect, the above three chapters are all the practices and vows cultivated by bodhisattvas below the grounds, called worldly practices, which is the causal approach;
['ZH_T37_1744_02a:0027b14_4']	今明攝受正法，證悟於理，謂出世間行，名為果門。	今明攝受正法，證悟於理，謂出世間行，名為果門。	02a	Now, clarifying the acceptance of the true Dharma, realizing and awakening to the principle, is called supramundane practice, which is called the fruition approach.
['ZH_T37_1744_02a:0027b15_11']	若對二章生起者，上二章經名為略說，從此以去稱為廣說。	若對二章生起者，上二章經名為略說，從此以去稱為廣說。	02a	If it is related to the two chapters that arise, the above two chapters of the sūtra are called the brief explanation, and from here on it is called the extensive explanation.
