segmentnr	original	analyzed	translated
['T27n1545_119:0618a06_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_119:0618a07_0']	一十九	一十九	nineteen
['T27n1545_119:0618a09_0']	五百大阿羅漢等造	五百大阿羅漢等造	Composed by 500 great arhats and others
['T27n1545_119:0618a12_16']	三藏法師玄奘奉　詔譯2業蘊第四中害生納息第三之二頗有業不善順苦受異熟未熟乃至廣說。	三藏法師玄奘奉　詔譯2業蘊第四中害生納息第三之二頗有業不善順苦受異熟未熟乃至廣說。	Tripiṭaka master Xuanzang respectfully received
['T27n1545_119:0618a13_5']	問何故作此論。	問何故作此論。	Question: Why was this treatise composed?
['T27n1545_119:0618a13_15']	答為止他義顯己義故。	答為止他義顯己義故。	Answer: In order to stop others' meanings and reveal one's own meaning.
['T27n1545_119:0618a14_3']	謂或有說。	謂或有說。	That is to say, some say:
['T27n1545_119:0618a14_8']	無有中有。	無有中有。	There is no intermediate state.
['T27n1545_119:0618a14_13']	或復有說。	或復有說。	Or some say:
['T27n1545_119:0618a15_6']	雖有中有而生惡趣者無。	雖有中有而生惡趣者無。	Although there is an intermediate state, those who are reborn in evil destinies do not have it.
['T27n1545_119:0618a15_11']	或復有說。	或復有說。	Or some say:
['T27n1545_119:0618a16_9']	生惡趣者雖有中有而生地獄者無。	生惡趣者雖有中有而生地獄者無。	Although those who are reborn in evil destinies have an intermediate state, those who are reborn in the hells do not have it.
['T27n1545_119:0618a16_14']	或復有說。	或復有說。	Or some say:
['T27n1545_119:0618a17_14']	生地獄者雖有中有而先造無間業者無。	生地獄者雖有中有而先造無間業者無。	Although those who are reborn in the hells have an intermediate state, those who have previously committed the uninterrupted [karmas] do not have it.
['T27n1545_119:0618a18_2']	或復有說。	或復有說。	Or some say:
['T27n1545_119:0618a18_9']	先造無間業者。	先造無間業者。	Those who have previously committed the uninterrupted [karmas],
['T27n1545_119:0618a19_14']	雖有中有而中有中不受無間異熟。	雖有中有而中有中不受無間異熟。	although they have an intermediate state, they do not experience the uninterrupted ripening in the intermediate state.
['T27n1545_119:0618a20_2']	或復有說。	或復有說。	Or some say:
['T27n1545_119:0618a20_13']	雖住中有亦受無間異熟。	雖住中有亦受無間異熟。	Although one experiences the uninterrupted ripening while dwelling in the intermediate state,
['T27n1545_119:0618a21_5']	而但受四蘊不受色蘊。	而但受四蘊不受色蘊。	one only experiences the four aggregates and not the form aggregate.
['T27n1545_119:0618a22_2']	欲遮此等種種僻執顯有中有。	欲遮此等種種僻執顯有中有。	In order to refute these various deviant views and to show that there is an intermediate state,
['T27n1545_119:0618a22_15']	於有色界一切生處無不皆有。	於有色界一切生處無不皆有。	in all places of rebirth in the form realm, there is no place that does not have it.
['T27n1545_119:0618a23_6']	於中亦受色蘊異熟。	於中亦受色蘊異熟。	In the intermediate state, one also experiences the ripening of the form aggregate.
['T27n1545_119:0618a23_15']	由是因緣故作斯論。	由是因緣故作斯論。	For this reason, this treatise is composed.
['T27n1545_119:0618a24_12']	頗有業不善順苦受異熟未熟。	頗有業不善順苦受異熟未熟。	Is there any unwholesome karma that does not ripen as painful feeling, but
['T27n1545_119:0618a25_3']	非不初受異熟果。	非不初受異熟果。	without first experiencing the ripening result,
['T27n1545_119:0618a25_10']	而起染污心耶。	而起染污心耶。	gives rise to a defiled mind?
['T27n1545_119:0618a25_13']	答有。	答有。	The answer is: there is.
['T27n1545_119:0618a26_3']	如造作增長無間業。	如造作增長無間業。	It is like one who commits and increases the uninterrupted karma.
['T27n1545_119:0618a26_17']	已此業最初地獄中有異熟果生。	已此業最初地獄中有異熟果生。	The first ripening result of this karma is the intermediate state of hell.
['T27n1545_119:0618a27_7']	問造作增長何差別。	問造作增長何差別。	Question: What is the difference between committing and increasing?
['T27n1545_119:0618a27_10']	有說。	有說。	Some say:
['T27n1545_119:0618a27_14']	無差別。	無差別。	there is no difference.
['T27n1545_119:0618a27_17']	有說。	有說。	Some say:
['T27n1545_119:0618a28_2']	名則差別。	名則差別。	the names are different.
['T27n1545_119:0618a28_7']	此名造作。	此名造作。	This is called committing.
['T27n1545_119:0618a28_12']	此名增長。	此名增長。	This is called increasing.
['T27n1545_119:0618a29_1']	有說義亦有差別。	有說義亦有差別。	Some say: the meaning also has a difference.
['T27n1545_119:0618a29_13']	謂或有由一惡行墮諸惡趣。	謂或有由一惡行墮諸惡趣。	It means that some fall into the evil destinies due to one evil deed,
