segmentnr	original	analyzed	translated
['T27n1545_017:0082c02_0']	阿毘達磨大毘婆沙論卷第十七	阿毘達磨大毘婆沙論卷第十七	Abhidharma-mahāvibhāṣā-śāstra, fascicle 17
['T27n1545_017:0082c04_0']	五百大阿羅漢等造	五百大阿羅漢等造	Composed by 500 great arhats and others🔽Translated by Tripiṭaka Master Xuanzang on imperial command
['T27n1545_017:0082c05_0', 'T27n1545_017:0082c07_9']	三藏法師玄奘奉　詔譯🔽9雜蘊第一中智納息第二之九問身語業何等隨心轉。	三藏法師玄奘奉　詔譯 9雜蘊第一中智納息第二之九問身語業何等隨心轉。	Tripiṭaka master Xuanzang respectfully translated by imperial decree🔽Question: Which of the bodily and verbal actions follow the mind?🔽🔽
['T27n1545_017:0082c07_17']	何等不隨心轉耶。	何等不隨心轉耶。	What does not follow the mind?
['T27n1545_017:0082c08_11']	答色界戒及無漏戒隨心轉。	答色界戒及無漏戒隨心轉。	Answer: Form realm precepts and uncontaminated precepts follow the mind.
['T27n1545_017:0082c09_6', 'T27n1545_017:0082c10_1']	欲界戒及餘身語業不隨心轉。🔽問何故欲界戒不隨心轉耶。	欲界戒及餘身語業不隨心轉。 問何故欲界戒不隨心轉耶。	Desire realm precepts and other bodily and verbal actions do not follow the mind.🔽Why do desire realm precepts not follow the mind?
['T27n1545_017:0082c10_11']	答欲界於彼隨心轉戒。	答欲界於彼隨心轉戒。	Answer: The desire realm is not a field for those precepts that follow the mind.
['T27n1545_017:0082c11_2']	非田非器乃至廣說。	非田非器乃至廣說。	It is not a vessel, and so on, in detail.
['T27n1545_017:0082c12_1']	復次欲界非定界非修地非離染地故。	復次欲界非定界非修地非離染地故。	Furthermore, because the desire realm is not a realm of concentration, not a stage of cultivation, not a stage of detachment,
['T27n1545_017:0082c12_10']	無如是道戒可隨轉。	無如是道戒可隨轉。	there is no such path or precepts that can be followed.
['T27n1545_017:0082c13_6']	色界是定界是修地是離染地故。	色界是定界是修地是離染地故。	Because the form realm is a realm of concentration, a stage of cultivation, a stage of detachment,
['T27n1545_017:0082c13_15']	有如是道戒可隨轉。	有如是道戒可隨轉。	there are such paths and precepts that can be followed.
['T27n1545_017:0082c14_4']	復次欲界戒義。	復次欲界戒義。	Furthermore, the meaning of desire realm precepts.
['T27n1545_017:0082c14_14']	問欲界心言汝能為我。	問欲界心言汝能為我。	The desire realm mind asks, Can you for me
['T27n1545_017:0082c15_17']	斷破戒及起破戒煩惱不若能者我隨汝轉欲界心義。	斷破戒及起破戒煩惱不若能者我隨汝轉欲界心義。	cut off the precepts and give rise to the afflictions that break the precepts? If so, I will follow you. The meaning of the desire realm mind.
['T27n1545_017:0082c16_10']	答欲界戒言我不能戒義。	答欲界戒言我不能戒義。	Answer: The precepts of the desire realm say, I am unable to keep the precepts.
