segmentnr	original	analyzed	translated
['T27n1545_105:0541c19_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_105:0541c20_0']	五	五	five
['T27n1545_105:0541c22_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_105:0541c25_8']	三藏法師玄奘奉　詔譯7智蘊第三中他心智納息第三之七於見道說無相聲者。	三藏法師玄奘奉　詔譯7智蘊第三中他心智納息第三之七於見道說無相聲者。	tripiṭaka master Xuanzang respectfully received
['T27n1545_105:0541c25_11']	如說。	如說。	as it is said.
['T27n1545_105:0541c26_5']	目連不說第六無相住者。	目連不說第六無相住者。	Maudgalyāyana did not speak of the sixth formless abode.
['T27n1545_105:0541c26_14', 'T27n1545_105:0541c27_8']	云何第六無相住者。🔽謂隨信行隨法行者不可施設。	云何第六無相住者。 謂隨信行隨法行者不可施設。	What is the sixth formless abode?
['T27n1545_105:0541c27_17']	在此在彼不可施設。	在此在彼不可施設。	It refers to the one of faith and the one of the dharma who cannot be designated as being here or there.
['T27n1545_105:0541c28_13']	在苦法智忍乃至在道類智忍故。	在苦法智忍乃至在道類智忍故。	They cannot be designated as being in the receptivity to the knowledge of the factors with regard to suffering up to being in the receptivity to the knowledge of the path.
['T27n1545_105:0541c29_6']	問何故見道說名無相。	問何故見道說名無相。	Why is the path of seeing called formless?
['T27n1545_105:0541c29_16']	答見道速疾不越期心。	答見道速疾不越期心。	The path of seeing is swift and does not exceed the resolve.
['T27n1545_105:0542a01_7']	不可施設此彼相故。	不可施設此彼相故。	It cannot be designated as having the characteristics of this or that.
['T27n1545_105:0542a02_2']	於不動心解脫說無相聲者。	於不動心解脫說無相聲者。	As for the formless sound spoken of in the mental liberation of the immovable,
['T27n1545_105:0542a02_5']	如說。	如說。	as it is said.
['T27n1545_105:0542a03_14']	大德瞿達多當知貪欲瞋恚愚癡是相有不動心解脫是最勝無相。	大德瞿達多當知貪欲瞋恚愚癡是相有不動心解脫是最勝無相。	Venerable Gautama, you should know that desire, anger, and delusion are characteristics. The mental liberation of the immovable is the supreme formless.
['T27n1545_105:0542a04_9']	問何故不動心解脫名無相耶。	問何故不動心解脫名無相耶。	Why is the mental liberation of the immovable called formless?
['T27n1545_105:0542a05_1']	答一切煩惱皆名為相。	答一切煩惱皆名為相。	Answer: All afflictions are called characteristics.
['T27n1545_105:0542a05_10']	彼心不為煩惱擾亂。	彼心不為煩惱擾亂。	That mind is not disturbed by afflictions.
['T27n1545_105:0542a06_1']	煩惱於心不得自在。	煩惱於心不得自在。	Afflictions have no mastery over the mind.
['T27n1545_105:0542a06_10']	心於煩惱得自在故。	心於煩惱得自在故。	Because the mind has mastery over afflictions,
['T27n1545_105:0542a06_15']	說名無相。	說名無相。	It is called signless.
['T27n1545_105:0542a07_10']	於非想非非想處說無相聲者。	於非想非非想處說無相聲者。	As for the term signless used in the naivasamjñānāsamjñāyatana,
['T27n1545_105:0542a07_13']	如說。	如說。	It is said:
['T27n1545_105:0542a08_5']	我多起加行多用功力。	我多起加行多用功力。	I often arouse effort and apply much energy
['T27n1545_105:0542a08_11']	得無相心定。	得無相心定。	To attain the signless mind concentration.
['T27n1545_105:0542a09_2']	不應於中欣樂染著。	不應於中欣樂染著。	I should not delight in or become attached to it.
['T27n1545_105:0542a09_15']	此說不起有頂味定唯起淨定。	此說不起有頂味定唯起淨定。	This means that one does not arouse the defiled concentration of the peak of existence, but only the pure concentration.
['T27n1545_105:0542a10_11']	問何故非想非非想處名無相耶。	問何故非想非非想處名無相耶。	Question: Why is the naivasamjñānāsamjñāyatana called signless?
['T27n1545_105:0542a10_18']	答彼無明了想。	答彼無明了想。	Answer: It lacks clear conceptualization.
['T27n1545_105:0542a11_6']	相亦無無想相。	相亦無無想相。	It also lacks the sign of non-conceptualization.
['T27n1545_105:0542a12_1']	但有昧鈍不明了想微細現行。	但有昧鈍不明了想微細現行。	It only has dull and unclear conceptualization that operates subtly.
['T27n1545_105:0542a12_10']	如疑而轉故名無相。	如疑而轉故名無相。	It is called signless because it operates like doubt.
['T27n1545_105:0542a13_5']	即於無相三摩地說無相聲者。	即於無相三摩地說無相聲者。	As for the term signless used in the signless samādhi,
['T27n1545_105:0542a13_14']	如此中說三三摩地。	如此中說三三摩地。	It is explained in this way that there are three samādhis.
['T27n1545_105:0542a14_14']	謂空無願無相三摩地所緣境中無十相故。	謂空無願無相三摩地所緣境中無十相故。	It is because there are no ten characteristics in the object of concentration of emptiness, wishlessness, and signlessness.
['T27n1545_105:0542a15_4']	如契經說。	如契經說。	As it is said in the sutra:
['T27n1545_105:0542a15_18']	一時佛住室羅筏城東鹿母精舍。	一時佛住室羅筏城東鹿母精舍。	At one time the Buddha was staying at the Deer Park of the Mother of the Gṛdhrakūṭa in Śrāvastī.
['T27n1545_105:0542a16_8']	尊者阿難來詣佛所。	尊者阿難來詣佛所。	The Venerable Ānanda came to where the Buddha was.
['T27n1545_105:0542a16_17']	頂禮雙足而白佛言。	頂禮雙足而白佛言。	He bowed at the Buddha's feet and said to the Buddha:
['T27n1545_105:0542a17_12']	我憶一時佛住釋種迷主盧園。	我憶一時佛住釋種迷主盧園。	I remember one time when the Buddha was staying in the garden of the Śākya clan in Mṛgāramātṛvana.
['T27n1545_105:0542a18_4']	親從世尊聞如是義。	親從世尊聞如是義。	I personally heard the World-Honored One speak such a meaning:
['T27n1545_105:0542a18_17']	由我多住空三摩地乃至廣說。	由我多住空三摩地乃至廣說。	'Because I often abide in the concentration of emptiness, and so on, at length.'
['T27n1545_105:0542a19_8']	我於是義善受持不。	我於是義善受持不。	Have I well received and upheld this meaning?
['T27n1545_105:0542a19_13']	世尊告曰。	世尊告曰。	The World-Honored One said:
['T27n1545_105:0542a20_4']	汝善受持如說無異。	汝善受持如說無異。	You have well received and upheld it as spoken, without error.
['T27n1545_105:0542a20_15']	問若善受持不應生猶豫。	問若善受持不應生猶豫。	Question: If one has well received and upheld it, one should not give rise to doubt.
['T27n1545_105:0542a21_8']	既生猶豫云何善受持。	既生猶豫云何善受持。	Since one has already given rise to doubt, how can one be said to have well received and upheld it?
['T27n1545_105:0542a22_2']	答雖生猶豫而不邪分別。	答雖生猶豫而不邪分別。	Answer: Although one has given rise to doubt, one does not wrongly discriminate.
['T27n1545_105:0542a22_12']	不全忘故亦名善受持。	不全忘故亦名善受持。	Because one does not completely forget it, it is also called well received and upheld.
['T27n1545_105:0542a23_12']	問尊者阿難聞持第一如來所說八萬法蘊。	問尊者阿難聞持第一如來所說八萬法蘊。	Question: The Venerable Ānanda was foremost in hearing and upholding. The Tathāgata spoke eighty thousand dharma aggregates.
['T27n1545_105:0542a24_3']	以正念器皆能受持。	以正念器皆能受持。	With the vessel of right mindfulness, he was able to receive and uphold them all.🔽Here is the corrected and aligned text:
['T27n1545_105:0542a24_12']	寧於一句而生疑惑。	寧於一句而生疑惑。	would rather give rise to doubt about a single sentence.
['T27n1545_105:0542a25_4']	答聞此法時心憂惱故。	答聞此法時心憂惱故。	Answer: Because when hearing this teaching, the mind is distressed.
['T27n1545_105:0542a25_13']	誅諸釋種是此因緣。	誅諸釋種是此因緣。	The slaughter of the Śākyas is the cause and condition for this.
['T27n1545_105:0542a26_4']	謂毘盧宅迦愚癡甚故。	謂毘盧宅迦愚癡甚故。	Namely, because Viśālakāya is extremely foolish.
['T27n1545_105:0542a26_10']	破劫比羅城。	破劫比羅城。	He destroyed the city of Kapilavastu.
