segmentnr	original	analyzed	translated
['T27n1545_139:0714b23_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_139:0714b24_0']	三十九	三十九	thirty-nine
['T27n1545_139:0714b26_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_139:0714b29_3']	三藏法師玄奘奉　詔譯3大種蘊第五中執受納息第四之三有二受。	三藏法師玄奘奉　詔譯3大種蘊第五中執受納息第四之三有二受。	tripiṭaka master Xuanzang respectfully received
['T27n1545_139:0714b29_9']	謂身受心受。	謂身受心受。	namely, bodily feeling and mental feeling.
['T27n1545_139:0714b29_14']	乃至廣說。	乃至廣說。	And so on, in detail.
['T27n1545_139:0714c01_2']	問何故作此論。	問何故作此論。	Question: Why was this treatise composed?
['T27n1545_139:0714c01_12']	答欲止他宗顯己義故。	答欲止他宗顯己義故。	Answer: In order to stop the views of other schools and to show one's own meaning.
['T27n1545_139:0714c01_17']	謂或有說。	謂或有說。	That is to say, some say:
['T27n1545_139:0714c02_8']	受即是心分位差別。	受即是心分位差別。	Feeling is a different state of the mind.
['T27n1545_139:0714c02_13']	復有說言。	復有說言。	Some others say:
['T27n1545_139:0714c03_4']	唯有苦受無別樂捨。	唯有苦受無別樂捨。	There is only the feeling of suffering, no separate feelings of pleasure or indifference.
['T27n1545_139:0714c03_9']	為遮彼意。	為遮彼意。	In order to refute their views,
['T27n1545_139:0714c04_4']	顯受非心有三差別故作斯論。	顯受非心有三差別故作斯論。	to show that feeling is not the mind but has three distinctions, this treatise was composed.
['T27n1545_139:0714c04_14']	問此中何故不問一受。	問此中何故不問一受。	Question: Why is only one feeling not asked about here?
['T27n1545_139:0714c05_6']	答彼作論者意欲爾故。	答彼作論者意欲爾故。	Answer: Because the author of the treatise intended it to be so.
['T27n1545_139:0714c05_11']	乃至廣說。	乃至廣說。	And so on, in detail.
['T27n1545_139:0714c05_14']	有說。	有說。	Some say:
['T27n1545_139:0714c06_5']	此中顯受差別展轉相攝。	此中顯受差別展轉相攝。	Here, the distinctions and mutual inclusion of feelings are shown.
['T27n1545_139:0714c06_14']	非顯受體故不問一。	非顯受體故不問一。	Because the essence of feeling is not shown, only one is not asked about.
['T27n1545_139:0714c07_5']	有二受謂身受心受。	有二受謂身受心受。	There are two kinds of feelings: bodily feelings and mental feelings.
