segmentnr	original	analyzed	translated
['T27n1545_037:0190a03_0']	阿毘達磨大毘婆沙論卷第三十	阿毘達磨大毘婆沙論卷第三十	Abhidharma-mahāvibhāṣā-śāstra, fascicle 30
['T27n1545_037:0190a04_0']	七	七	seven
['T27n1545_037:0190a06_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_037:0190a09_9']	三藏法師玄奘奉　詔譯4雜蘊第一中無慚愧納息第五之四諸心過去彼心變壞耶。	三藏法師玄奘奉　詔譯4雜蘊第一中無慚愧納息第五之四諸心過去彼心變壞耶。	tripiṭaka master Xuanzang respectfully received
['T27n1545_037:0190a09_14']	乃至廣說。	乃至廣說。	and so on at length.
['T27n1545_037:0190a10_2']	問何故作此論。	問何故作此論。	Question: Why was this treatise composed?
['T27n1545_037:0190a10_12']	答為止他宗顯正義故。	答為止他宗顯正義故。	Answer: In order to stop other schools and reveal the correct principle.
['T27n1545_037:0190a10_17']	謂或有執。	謂或有執。	That is to say, some hold the view that
['T27n1545_037:0190a11_12']	過去未來非實有體現在是無為。	過去未來非實有體現在是無為。	the past and future do not actually exist, while the present is unconditioned.
['T27n1545_037:0190a13_11']	彼於三世愚惑不了起如是執為遮彼執欲顯實有過去未來現在是有為法。	彼於三世愚惑不了起如是執為遮彼執欲顯實有過去未來現在是有為法。	They are confused and do not understand the three times, giving rise to this view. In order to stop this view and reveal that the past, future, and present actually exist and are conditioned phenomena,
['T27n1545_037:0190a14_12', 'T27n1545_037:0190a15_12']	復次有諸外道執有為法行於世時物性相隱。🔽有諸外道執有為法行於世時物性相變。	復次有諸外道執有為法行於世時物性相隱。 有諸外道執有為法行於世時物性相變。	Furthermore, there are non-Buddhists who hold that when conditioned phenomena move through time, the substance and characteristics become hidden.🔽There are non-Buddhists who hold that when conditioned phenomena move through time, the substance and characteristics change.
['T27n1545_037:0190a16_12']	有諸外道執有為法行於世時物性相往。	有諸外道執有為法行於世時物性相往。	There are non-Buddhists who hold that when conditioned phenomena move through time, the substance and characteristics go somewhere else.
['T27n1545_037:0190a17_12']	為遮彼執顯有為法前滅後生故作斯論。	為遮彼執顯有為法前滅後生故作斯論。	In order to stop this view and reveal that conditioned phenomena cease in the past and arise in the future, this treatise is composed.
['T27n1545_037:0190a17_17']	諸法變壞。	諸法變壞。	All phenomena undergo change and destruction.
['T27n1545_037:0190a18_4']	略有二種。	略有二種。	In brief, there are two kinds.
['T27n1545_037:0190a18_9']	一世變壞。	一世變壞。	First, change and destruction in the world.
['T27n1545_037:0190a18_14']	二理變壞。	二理變壞。	Second, change and destruction in principle.
['T27n1545_037:0190a18_19', 'T27n1545_037:0190a19_12']	世變壞者。🔽謂過去世現在變壞名過去故。	世變壞者。 謂過去世現在變壞名過去故。	As for change and destruction in the world,🔽it refers to the present changing and destroying the past, which is called the past.
['T27n1545_037:0190a19_17']	理變壞者。	理變壞者。	As for change and destruction in principle,
['T27n1545_037:0190a20_3']	謂染污法。	謂染污法。	it refers to defiled dharmas.
['T27n1545_037:0190a20_12']	諸染污法皆違理故。	諸染污法皆違理故。	Because all defiled dharmas go against principle.
['T27n1545_037:0190a21_3']	過去染污心具二變壞。	過去染污心具二變壞。	The past defiled mind has both kinds of change and destruction.
['T27n1545_037:0190a21_12']	不染污心唯世變壞。	不染污心唯世變壞。	The undefiled mind only has change and destruction in the world.
['T27n1545_037:0190a22_5']	未來現在染污心唯理變壞。	未來現在染污心唯理變壞。	The future and present defiled minds only have change and destruction in principle.
['T27n1545_037:0190a22_14']	不染污心不名變壞。	不染污心不名變壞。	The undefiled mind is not called change and destruction.
['T27n1545_037:0190a23_5']	是謂此處略毘婆沙。	是謂此處略毘婆沙。	This is the brief discussion here.
['T27n1545_037:0190a23_15']	諸心過去彼心變壞耶。	諸心過去彼心變壞耶。	Are all minds that are past minds that have changed and destroyed?
['T27n1545_037:0190a24_7']	答諸心過去彼心皆變壞。	答諸心過去彼心皆變壞。	Answer: All minds that are past are minds that have changed and destroyed.
['T27n1545_037:0190a25_4']	謂染污心具二變壞故名變壞心。	謂染污心具二變壞故名變壞心。	That is to say, defiled minds have both kinds of change and destruction, so they are called minds that have changed and destroyed.
['T27n1545_037:0190a25_18']	不染污心唯世變壞故名變壞心。	不染污心唯世變壞故名變壞心。	Undefiled minds only have change and destruction in the world, so they are called minds that have changed and destroyed.
['T27n1545_037:0190a26_9']	有心變壞彼心非過去。	有心變壞彼心非過去。	There are minds that have changed and destroyed but are not past.
['T27n1545_037:0190a27_2']	謂未來現在貪恚相應心。	謂未來現在貪恚相應心。	That is to say, future and present minds associated with greed and anger.
['T27n1545_037:0190a27_15']	彼心但由理變壞故名變壞心。	彼心但由理變壞故名變壞心。	Those minds are only called minds that have changed and destroyed because they have change and destruction in principle.
['T27n1545_037:0190a28_14']	為證此義復引契經如世尊說汝等苾芻。	為證此義復引契經如世尊說汝等苾芻。	To prove this meaning, he again quotes a sutra, as the World-Honored One said, You bhikṣus,
['T27n1545_037:0190a29_10']	設被怨賊鋸解汝身或諸支節。	設被怨賊鋸解汝身或諸支節。	Even if an enemy or thief were to saw off your body or limbs,
['T27n1545_037:0190b01_1']	汝等於彼心勿變壞。	汝等於彼心勿變壞。	You should not let your mind be disturbed by that.
['T27n1545_037:0190b01_10']	亦當護口勿出惡言。	亦當護口勿出惡言。	You should also guard your mouth and not speak evil words.
['T27n1545_037:0190b02_9']	若心變壞及出惡言於自所求深為障礙。	若心變壞及出惡言於自所求深為障礙。	If your mind is disturbed or you speak evil words, it will greatly obstruct what you seek.
['T27n1545_037:0190b03_1']	此證瞋心名為變壞。	此證瞋心名為變壞。	This proves that an angry mind is called disturbance.
['T27n1545_037:0190b03_10']	怨謂怨對賊謂劫盜。	怨謂怨對賊謂劫盜。	An enemy refers to an adversary, a thief refers to a robber.
['T27n1545_037:0190b04_1']	問何故但說鋸解身支。	問何故但說鋸解身支。	Question: Why is it only said that the body and limbs are sawn off?
['T27n1545_037:0190b04_11']	答欲顯能為多苦因故。	答欲顯能為多苦因故。	Answer: It is to show that it can be the cause of much suffering.
['T27n1545_037:0190b06_1']	謂刀矟等傷害身時有入時苦出時不苦有出時苦入時不苦。	謂刀矟等傷害身時有入時苦出時不苦有出時苦入時不苦。	When the body is harmed by swords, spears, and other weapons, there is suffering when entering and no suffering when exiting, or there is suffering when exiting and no suffering when entering.
['T27n1545_037:0190b06_10']	若以鋸解入出皆苦。	若以鋸解入出皆苦。	If it is sawn off with a saw, both entering and exiting are painful.
['T27n1545_037:0190b07_1']	於此極苦尚不應瞋。	於此極苦尚不應瞋。	One should not be angry even at this extreme pain,
['T27n1545_037:0190b07_10']	況於輕苦而當瞋恨。	況於輕苦而當瞋恨。	let alone be resentful towards slight pain.
['T27n1545_037:0190b08_1']	自所求者善趣涅槃。	自所求者善趣涅槃。	What one seeks is a good rebirth and nirvāṇa.
['T27n1545_037:0190b08_6']	又世尊說。	又世尊說。	Moreover, the World-Honored One said:
['T27n1545_037:0190b09_5']	汝等苾芻於妙欲境不應發起變壞之心。	汝等苾芻於妙欲境不應發起變壞之心。	You monks should not give rise to a mind of change and destruction towards the objects of wonderful desires.
['T27n1545_037:0190b09_14']	此證貪心名為變壞。	此證貪心名為變壞。	This proves that a greedy mind is called change and destruction.
['T27n1545_037:0190b10_4']	妙欲境者謂五妙欲。	妙欲境者謂五妙欲。	The objects of wonderful desires refer to the five wonderful desires.
['T27n1545_037:0190b10_13']	變壞心者謂婬欲心。	變壞心者謂婬欲心。	The mind of change and destruction refers to the mind of sexual desire.
['T27n1545_037:0190b11_11']	問若現在至過去說過去法名世變壞者。	問若現在至過去說過去法名世變壞者。	Question: If the present becomes the past, and past dharmas are called worldly change and destruction,
['T27n1545_037:0190b12_11']	未來至現在何故現在法不名世變壞耶。	未來至現在何故現在法不名世變壞耶。	why are present dharmas not called worldly change and destruction when the future becomes the present?
['T27n1545_037:0190b13_7']	答若變壞已不復變壞名世變壞。	答若變壞已不復變壞名世變壞。	Answer: If change and destruction have already occurred and do not occur again, they are called worldly change and destruction.
['T27n1545_037:0190b13_16']	現在變壞復當變壞。	現在變壞復當變壞。	The present undergoes change and destruction and will again undergo change and destruction.
['T27n1545_037:0190b14_7']	是故不說為世變壞。	是故不說為世變壞。	Therefore, it is not said to be worldly change and destruction.
['T27n1545_037:0190b15_7']	復次若世具有世變及作用壞者名世變壞。	復次若世具有世變及作用壞者名世變壞。	Furthermore, if the world possesses both worldly change and the destruction of function, it is called worldly change and destruction.
['T27n1545_037:0190b16_2']	現在雖有世變而無作用壞。	現在雖有世變而無作用壞。	Although the present has worldly change, it does not have the destruction of function.
['T27n1545_037:0190b16_16']	以現在法有作用故不名世變壞。	以現在法有作用故不名世變壞。	Because present dharmas have function, they are not called worldly change and destruction.
['T27n1545_037:0190b18_1']	復次世間共許已謝滅法名世變壞不說現在。	復次世間共許已謝滅法名世變壞不說現在。	Furthermore, the world commonly accepts that dharmas that have already ceased are called worldly change and destruction, but not the present.
['T27n1545_037:0190b18_10']	是故現在非世變壞。	是故現在非世變壞。	Therefore, the present is not worldly change and destruction.
['T27n1545_037:0190b19_8']	問一切煩惱無不違理皆應名理變壞。	問一切煩惱無不違理皆應名理變壞。	Question: All afflictions are contrary to principle and should all be called distorted by principle.
['T27n1545_037:0190b20_4']	何故但說貪瞋二心名變壞耶。	何故但說貪瞋二心名變壞耶。	Why is it that only the two minds of greed and hatred are called distorted?
['T27n1545_037:0190b22_1']	答是作論者意欲爾故乃至廣說有說此中亦應說餘煩惱相應心名為變壞。	答是作論者意欲爾故乃至廣說有說此中亦應說餘煩惱相應心名為變壞。	Answer: It is because the author of the treatise wishes it to be so, and so on at length. Some say that here one should also speak of the minds associated with the other afflictions as being distorted.
['T27n1545_037:0190b22_12']	而不說者當知此義有餘。	而不說者當知此義有餘。	But it is not spoken of. One should know that this meaning is incomplete.
['T27n1545_037:0190b23_5']	有說不應責問作論者意。	有說不應責問作論者意。	Some say that one should not question the intention of the author of the treatise.
['T27n1545_037:0190b23_14']	以作論者依經造論。	以作論者依經造論。	Because the author of the treatise composes the treatise based on the sutras.
['T27n1545_037:0190b24_9']	經中但說貪瞋相應名為變壞。	經中但說貪瞋相應名為變壞。	In the sutras, only the mind associated with greed and hatred is called distorted.
['T27n1545_037:0190b25_1']	非餘煩惱是故不說。	非餘煩惱是故不說。	Not the other afflictions, therefore it is not spoken of.
['T27n1545_037:0190b26_10']	問置作論者世尊何故但說貪瞋相應之心名為變壞不說餘耶。	問置作論者世尊何故但說貪瞋相應之心名為變壞不說餘耶。	Question: Setting aside the author of the treatise, why did the World-Honored One only speak of the mind associated with greed and hatred as being distorted, and not the others?
['T27n1545_037:0190b28_3']	答佛觀所化應聞貪瞋相應之心名為變壞而得悟解辦所作事。	答佛觀所化應聞貪瞋相應之心名為變壞而得悟解辦所作事。	Answer: The Buddha observed that those to be taught should hear the mind associated with greed and hatred called distorted in order to attain understanding and accomplish what needs to be done.
['T27n1545_037:0190b28_12']	故說此二非餘煩惱。	故說此二非餘煩惱。	Therefore he spoke of these two, not the other afflictions.
['T27n1545_037:0190b29_12']	復次佛觀此二變壞所依及所緣境是故偏說。	復次佛觀此二變壞所依及所緣境是故偏說。	Furthermore, the Buddha observes that these two [roots] change and destroy the basis and the objects of cognition, and therefore he speaks of them in a biased way.
['T27n1545_037:0190c01_1']	貪變壞所依者。	貪變壞所依者。	As for the change and destruction of the basis of greed,
['T27n1545_037:0190c01_14']	若貪現前身便柔軟輕舉怡悅。	若貪現前身便柔軟輕舉怡悅。	when greed manifests, the body becomes soft, light, happy, and joyful.
['T27n1545_037:0190c02_1']	變壞所緣者。	變壞所緣者。	As for the change and destruction of the objects of cognition,
['T27n1545_037:0190c02_10']	若所愛境現在前時。	若所愛境現在前時。	when a beloved object is present,
['T27n1545_037:0190c03_8']	心心所法於彼耽染時所依空如無情物。	心心所法於彼耽染時所依空如無情物。	the mind and mental factors become attached to it, and at that time the basis becomes empty, like an insentient object.
['T27n1545_037:0190c03_17']	於麁穢境見為淨妙。	於麁穢境見為淨妙。	One sees what is coarse and defiled as pure and wonderful.
['T27n1545_037:0190c04_6']	瞋變壞所依者。	瞋變壞所依者。	As for the change and destruction of the basis of hatred,
['T27n1545_037:0190c05_1']	若瞋現前身便麁強沈重慘顇。	若瞋現前身便麁強沈重慘顇。	when hatred manifests, the body becomes coarse, strong, heavy, and haggard.
['T27n1545_037:0190c05_7']	變壞所緣者。	變壞所緣者。	As for the change and destruction of the objects of cognition,
['T27n1545_037:0190c05_16']	若所憎境現在前時。	若所憎境現在前時。	when a detestable object is present,
['T27n1545_037:0190c06_5']	心心所法於彼憎惡。	心心所法於彼憎惡。	the mind and mental factors become hateful towards it.
['T27n1545_037:0190c06_14']	不欲面對況能視之。	不欲面對況能視之。	One does not wish to face it, let alone look at it.
['T27n1545_037:0190c07_5']	於美妙中謂為鄙陋。	於美妙中謂為鄙陋。	One regards what is beautiful as vulgar and lowly.
['T27n1545_037:0190c08_3']	復次佛觀此二變壞色形是故偏說。	復次佛觀此二變壞色形是故偏說。	Furthermore, the Buddha observes that these two [roots] change and destroy form and color, and therefore he speaks of them in a biased way.
['T27n1545_037:0190c08_9']	貪變壞色者。	貪變壞色者。	As for the change and destruction of the color of greed,
['T27n1545_037:0190c09_3']	若貪現前令所依身變成黃色。	若貪現前令所依身變成黃色。	when greed manifests, it causes the supported body to turn yellow.
['T27n1545_037:0190c09_8']	變壞形者。	變壞形者。	As for the change and destruction of form,
['T27n1545_037:0190c09_17']	若增上貪數數現起。	若增上貪數數現起。	If excessive greed arises frequently,
['T27n1545_037:0190c10_6']	男形隱沒女形出現。	男形隱沒女形出現。	the male form disappears and the female form appears.
['T27n1545_037:0190c10_12']	瞋變壞色者。	瞋變壞色者。	As for the color of anger,
['T27n1545_037:0190c11_6']	若瞋現前令所依身變成異色。	若瞋現前令所依身變成異色。	if anger is present, it causes the supported body to transform into a different color.
['T27n1545_037:0190c11_11']	變壞形者。	變壞形者。	As for the form of anger,
['T27n1545_037:0190c12_1']	若增上瞋數數現起。	若增上瞋數數現起。	if excessive anger arises frequently,
['T27n1545_037:0190c12_10']	人形相滅蛇形相生。	人形相滅蛇形相生。	the human form is destroyed and the form of a snake appears.
['T27n1545_037:0190c12_19']	曾聞有一離繫外道。	曾聞有一離繫外道。	Once I heard that there was a non-Buddhist ascetic
['T27n1545_037:0190c13_11']	雖依佛出家而不捨本見聞。	雖依佛出家而不捨本見聞。	who, although he left home to follow the Buddha, did not abandon his original views.
['T27n1545_037:0190c14_6']	佛弟子說彼法中種種過失。	佛弟子說彼法中種種過失。	The Buddha's disciples spoke of various faults in his teachings,
['T27n1545_037:0190c15_2']	生重瞋恚由瞋恚故變作毒蛇。	生重瞋恚由瞋恚故變作毒蛇。	and he gave rise to intense anger. Due to his anger, he transformed into a poisonous snake.
['T27n1545_037:0190c16_3']	復次佛觀此二變壞分位及眾同分是故偏說。	復次佛觀此二變壞分位及眾同分是故偏說。	Furthermore, the Buddha observed these two states of transformation and the similarity of their groups, and therefore spoke of them in a biased way.
['T27n1545_037:0190c16_10']	貪變壞分位者。	貪變壞分位者。	As for the state of transformation of greed,
['T27n1545_037:0190c17_9']	由貪力故說諸男女幼少中年老年差別。	由貪力故說諸男女幼少中年老年差別。	due to the power of greed, the differences between men and women, young and old, are spoken of.
['T27n1545_037:0190c18_2']	變壞眾同分者如世尊說。	變壞眾同分者如世尊說。	As for the similarity of groups that are transformed, as the World-Honored One said,
['T27n1545_037:0190c18_11']	有欲界天名為戲忘。	有欲界天名為戲忘。	there are desire realm heavens called playful and forgetful.
['T27n1545_037:0190c19_6']	彼耽戲樂身極疲勞心便忘念。	彼耽戲樂身極疲勞心便忘念。	They indulge in the joy of play, and when the body is extremely tired, the mind becomes forgetful.
['T27n1545_037:0190c19_15']	由忘念故而便殞歿。	由忘念故而便殞歿。	Because of forgetfulness, they die.
['T27n1545_037:0190c20_3']	瞋變壞分位者。	瞋變壞分位者。	The position of anger is changed and destroyed.
