segmentnr	original	analyzed	folio	translated
['ZH_T07_0220g_001:0974b05_0']	8 會大般若經第八會那伽室利分序序	8 會大般若經第八會那伽室利分序序	001	Preface to the Eighth Assembly of the Mahāprajñāpāramitā-sūtra, the Nāgasiryā Section
['ZH_T07_0220g_001:0974b07_0']	西明寺沙門玄則撰	西明寺沙門玄則撰	001	Compiled by Śramaṇa Xuánzōng of Ximing Temple
['ZH_T07_0220g_001:0974b08_0']	載惟清規外滌乃照晉於襟靈，神理內康俄	載惟清規外滌乃照晉於襟靈，神理內康俄	001	It is said that when the external defilements are cleansed, the mind becomes clear and bright; when the inner spiritual principles are at peace,
['ZH_T07_0220g_001:0974b09_19']	發揮於事業，若不訊諸動寂，將或謬以隨迎。	發揮於事業，若不訊諸動寂，將或謬以隨迎。	001	the manifestations of activities suddenly appear. If one does not inquire into the stillness and movement, one may mistakenly follow the appearances.
['ZH_T07_0220g_001:0974b12_16']	是故妙祥資舍衛之稟、龍祥扣分衛之節，挫舉下而迂足、措屈伸而矯手，慮不慮以思惟、行無行以發趣，食夫幻食，反類懸匏；	是故妙祥資舍衛之稟、龍祥扣分衛之節，挫舉下而迂足、措屈伸而矯手，慮不慮以思惟、行無行以發趣，食夫幻食，反類懸匏；	001	Therefore, the wonderful auspiciousness relies on the teachings of Śrāvastī, and the auspicious dragon strikes the rhythm of begging for alms. Defeating the raised and lowered [begging bowls], the feet are delayed; placing the bent and extended [arms], the hands are corrected. The non-thought is contemplated with thought, and the non-practice is initiated with practice. Eating the illusory food, it is similar to hanging a gourd;
['ZH_T07_0220g_001:0974b13_6']	資以無資，翻同冽井。	資以無資，翻同冽井。	001	Relying on the non-reliance, it is turned into a frozen well.
['ZH_T07_0220g_001:0974b15_17']	俄而縱觀空術、澄襟海定，孕生靈為水性、罄功德為珍府，晏六動而不搖、走三乘以終駐，無宰不宰，黜心王而利見；	俄而縱觀空術、澄襟海定，孕生靈為水性、罄功德為珍府，晏六動而不搖、走三乘以終駐，無宰不宰，黜心王而利見；	001	Suddenly, one observes the empty arts and clarifies the ocean-like samādhi in the mind. Embracing the birth of spiritual beings as the water nature, exhausting the merits as a precious treasury, peacefully enduring the six movements without shaking, running the three vehicles to finally stop, without a ruler not ruling, dismissing the mind king and benefiting the views;
['ZH_T07_0220g_001:0974b16_9']	無親不親，恢善友而遙集。	無親不親，恢善友而遙集。	001	Without intimacy not intimate, expanding the good friends and gathering from afar.
['ZH_T07_0220g_001:0974b17_4']	是令近事取鉢，駭脩臂之不存；	是令近事取鉢，駭脩臂之不存；	001	This caused the lay disciple to take the bowl, shocked that the long arms were no longer there;
['ZH_T07_0220g_001:0974b17_16']	應供投襟，兀撫心其已滅。	應供投襟，兀撫心其已滅。	001	The one worthy of offerings threw himself into the collar, his mind already extinguished, staring blankly.
['ZH_T07_0220g_001:0974b18_9']	譬蜃樓切景，知積氣以忘躋；	譬蜃樓切景，知積氣以忘躋；	001	It is like a mirage cutting through the scenery, knowing it is accumulated qi and forgetting about climbing;
['ZH_T07_0220g_001:0974b19_2']	鸞鏡含姿，悟唯空而輟攬。	鸞鏡含姿，悟唯空而輟攬。	001	The phoenix mirror contains the appearance, realizing it is only empty and ceasing to grasp.
['ZH_T07_0220g_001:0974b21_4']	故能自近而鑒遠、由真以立俗，識危生之露集、知幻質之泡浮，電倐青紫之輝、雲空軒蓋之影。	故能自近而鑒遠、由真以立俗，識危生之露集、知幻質之泡浮，電倐青紫之輝、雲空軒蓋之影。	001	Therefore, one can reflect on the distant from the near, and establish the mundane based on the true. Understanding that precarious life is like dew gathering, knowing that illusory form is like a floating bubble, the radiance of lightning suddenly turning blue and purple, the shadow of clouds empty and covering.
['ZH_T07_0220g_001:0974b22_10']	文約理贍，昔祕今傳，雖一軸且單譯，而三復固多重味矣。	文約理贍，昔祕今傳，雖一軸且單譯，而三復固多重味矣。	001	The text is concise and the principles are extensive. It was hidden in the past but transmitted now. Although it is a single scroll and a single translation, it has been repeatedly tasted many times.
['ZH_T07_0220g_001:0974c07_4']	三藏法師玄奘奉　詔譯第八那伽室利分如是我聞：	三藏法師玄奘奉　詔譯第八那伽室利分如是我聞：	001	Translated by Tripiṭaka Master Xuanzang on Imperial Order, Part 8: The Chapter on Nāgasthiti Thus have I heard:
