segmentnr	original	analyzed	translated
['T27n1545_032:0163a19_0']	阿毘達磨大毘婆沙論卷第三十	阿毘達磨大毘婆沙論卷第三十	Abhidharma-mahāvibhāṣā-śāstra, fascicle 30
['T27n1545_032:0163a20_0']	二	二	two
['T27n1545_032:0163a22_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_032:0163a25_8']	三藏法師玄奘奉　詔譯4雜蘊第一中愛敬納息第四之四如是擇滅亦名涅槃。	三藏法師玄奘奉　詔譯4雜蘊第一中愛敬納息第四之四如是擇滅亦名涅槃。	tripiṭaka master Xuanzang respectfully received
['T27n1545_032:0163a25_14', 'T27n1545_032:0163a26_1']	亦名不同類。🔽亦名非聚。	亦名不同類。 亦名非聚。	also called not of the same kind🔽also called not a collection
['T27n1545_032:0163a26_6']	亦名非顯。	亦名非顯。	also called not manifest
['T27n1545_032:0163a26_11']	亦名最勝。	亦名最勝。	also called supreme
['T27n1545_032:0163a26_16']	亦名通達。	亦名通達。	also called penetrating understanding
['T27n1545_032:0163a27_2', 'T27n1545_032:0163a27_8']	亦名阿羅漢。🔽亦名不親近。	亦名阿羅漢。 亦名不親近。	also called arhat🔽also called not associating closely
['T27n1545_032:0163a27_14']	亦名不修習。	亦名不修習。	also called not cultivating
['T27n1545_032:0163a28_1']	亦名可愛樂。	亦名可愛樂。	also called delightful
['T27n1545_032:0163a28_5']	亦名近。	亦名近。	also called near
['T27n1545_032:0163a28_9']	亦名妙。	亦名妙。	also called wonderful
['T27n1545_032:0163a28_14']	亦名出離。	亦名出離。	also called liberation
['T27n1545_032:0163a29_4']	問何故擇滅亦名涅槃。	問何故擇滅亦名涅槃。	Question: Why is cessation through discrimination also called nirvāṇa?
['T27n1545_032:0163a29_14']	答槃名為趣涅名為出。	答槃名為趣涅名為出。	Answer: Pan means to go, and nir means to come out.
['T27n1545_032:0163b01_5']	永出諸趣故名涅槃。	永出諸趣故名涅槃。	Because one permanently comes out of all going, it is called nirvāṇa.
['T27n1545_032:0163b01_16']	復次槃名為臭涅名為無。	復次槃名為臭涅名為無。	Furthermore, pan means foul, and nir means none.
