segmentnr	original	analyzed	translated
['T27n1545_110:0567b16_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_110:0567b17_0']	一十	一十	one hundred
['T27n1545_110:0567b19_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_110:0567b22_6']	三藏法師玄奘奉　詔譯2智蘊第三中七聖納息第五之二諸法集智相應。	三藏法師玄奘奉　詔譯2智蘊第三中七聖納息第五之二諸法集智相應。	tripiṭaka master Xuanzang respectfully received
['T27n1545_110:0567b22_14']	彼法滅智相應耶。	彼法滅智相應耶。	Are those dharmas associated with the knowledge of cessation?
['T27n1545_110:0567b22_18']	答不爾。	答不爾。	Answer: No.
['T27n1545_110:0567b23_5']	設法滅智相應。	設法滅智相應。	If a dharma is associated with the knowledge of cessation,
['T27n1545_110:0567b23_13']	彼法集智相應耶。	彼法集智相應耶。	is that dharma associated with the knowledge of accumulation?
['T27n1545_110:0567b23_17']	答不爾。	答不爾。	Answer: No.
['T27n1545_110:0567b24_10']	對道智空無相三摩地亦爾。	對道智空無相三摩地亦爾。	The same is true for the knowledge of the path, emptiness, and signless concentrations.
['T27n1545_110:0567b24_15']	所以者何。	所以者何。	Why is it so?
['T27n1545_110:0567b25_2']	非一心故。	非一心故。	Because it is not one mind.
['T27n1545_110:0567b25_7']	行相異故。	行相異故。	Because the aspects are different.
['T27n1545_110:0567b25_13']	或所緣異故。	或所緣異故。	Or because the objects are different.
['T27n1545_110:0567b26_1']	諸法集智相應。	諸法集智相應。	Dharmas that are associated with the knowledge of accumulation,
['T27n1545_110:0567b26_12']	彼法無願三摩地相應耶。	彼法無願三摩地相應耶。	are those dharmas associated with the concentration of wishlessness?
['T27n1545_110:0567b27_4']	答應作四句義不定故。	答應作四句義不定故。	Answer: Four sentences should be made because the meaning is indefinite.
['T27n1545_110:0567b27_14', 'T27n1545_110:0567b28_4']	有法集智相應非無願。🔽謂集智相應無願。	有法集智相應非無願。 謂集智相應無願。	There are dharmas that are associated with the knowledge of accumulation but not with wishlessness.🔽Namely, those associated with the knowledge of accumulation and wishlessness.
['T27n1545_110:0567b28_15']	即集智俱生無願三摩地。	即集智俱生無願三摩地。	That is, the concentration of wishlessness that arises together with the knowledge of accumulation.
['T27n1545_110:0567b29_6']	此與集智相應非無願。	此與集智相應非無願。	This is associated with the knowledge of accumulation but not with wishlessness.
['T27n1545_110:0567b29_16']	自性與自性不相應故。	自性與自性不相應故。	Because the essence does not correspond to the essence itself.
['T27n1545_110:0567c01_8']	有法無願相應非集智。	有法無願相應非集智。	There are dharmas associated with non-contention that are not associated with the cognition of accumulation.
['T27n1545_110:0567c02_5']	謂集智及集智不相應無願相應法。	謂集智及集智不相應無願相應法。	Namely, the cognition of accumulation and dharmas associated with non-contention that are not associated with the cognition of accumulation.
['T27n1545_110:0567c02_11']	此中集智者。	此中集智者。	Here, the cognition of accumulation refers to
['T27n1545_110:0567c02_19']	謂無願俱生集智。	謂無願俱生集智。	the cognition of accumulation that arises together with non-contention.
['T27n1545_110:0567c03_9']	此與無願相應非集智。	此與無願相應非集智。	This is associated with non-contention but not with the cognition of accumulation.
