segmentnr	original	analyzed	folio	translated
['ZH_T19_0974D_001:0388b08_0']	佛頂尊勝陀羅尼注義	佛頂尊勝陀羅尼注義	001	Commentary on the Buddha's Crown Usnīsa Vijaya Dhāraṇī
['ZH_T19_0974D_001:0388b10_0']	大興善寺三藏沙門大廣智	大興善寺三藏沙門大廣智	001	Tripiṭaka Master of Great Wisdom and Vast Knowledge
['ZH_T19_0974D_001:0388b11_0']	不空奉　詔譯	不空奉　詔譯	001	Amoghavajra Translated by Imperial Decree
['ZH_T19_0974D_001:0388b14_11']	曩謨婆上誐嚩帝歸命世尊怛𡃤二合路枳也三世亦三界鉢囉二合底尾始瑟吒二合野最殊勝沒馱引也大覺者婆誐嚩帝同前怛儞也他引。	曩謨婆上誐嚩帝歸命世尊怛𡃤二合路枳也三世亦三界鉢囉二合底尾始瑟吒二合野最殊勝沒馱引也大覺者婆誐嚩帝同前怛儞也他引。	001	Namo bhagavate means I take refuge in the World-Honored One. Tathāgato means thus come. Arhata means worthy of offerings. Samyak-saṃbuddhāya means perfectly enlightened one. Bhagavān means World-Honored One. Tadyathā means thus.
['ZH_T19_0974D_001:0388b14_14']	所謂。	所謂。	001	This is what is said.
['ZH_T19_0974D_001:0388b14_27']	亦即說唵亦云一切法本不生。	亦即說唵亦云一切法本不生。	001	It is also said Oṃ, which means all dharmas are originally unborn.
['ZH_T19_0974D_001:0388b15_4']	亦云三藏。	亦云三藏。	001	It is also said tripiṭaka,
['ZH_T19_0974D_001:0388b18_19']	亦云如來無見頂相也尾戍馱也淨除尾戍馱也娑摩娑摩三滿多上嚩婆娑普遍照曜娑頗二合囉拏舒遍𮓌底誐訶曩六趣稠林娑嚩二合婆去嚩尾舜入弟自性清淨阿毘詵者覩𤚥灌頂我素𮓌多善逝嚩囉嚩者曩引。	亦云如來無見頂相也尾戍馱也淨除尾戍馱也娑摩娑摩三滿多上嚩婆娑普遍照曜娑頗二合囉拏舒遍𮓌底誐訶曩六趣稠林娑嚩二合婆去嚩尾舜入弟自性清淨阿毘詵者覩𤚥灌頂我素𮓌多善逝嚩囉嚩者曩引。	001	which also means the invisible uṣṇīṣa of the Tathāgata. Viśodhani means purifying. Viśodhani means pure. Sama sama means universal. Vajra-prabhā means universal illumination. Spharaṇa means pervading. Ghaṇa means the dense forest of the six destinies. Svabhāva means self-nature. Śuddha means pure. Abhiṣiñcantu means consecration. Sugata means well-gone. Vajra means vajra.
['ZH_T19_0974D_001:0388b19_15']	殊勝言教阿蜜哩二合多去毘灑罽甘露灌頂。	殊勝言教阿蜜哩二合多去毘灑罽甘露灌頂。	001	The supreme teachings, amṛta-abhiṣeka, and vajra are the consecration of the nectar.
['ZH_T19_0974D_001:0388b19_23']	亦云不死句灌頂。	亦云不死句灌頂。	001	It is also called the consecration of the immortal words.
['ZH_T19_0974D_001:0388b20_12']	露者法身解脫阿引訶囉阿訶囉云唯願攝受。	露者法身解脫阿引訶囉阿訶囉云唯願攝受。	001	Lu means Dharma body, liberation, and āhara means please accept.
['ZH_T19_0974D_001:0388b20_18']	唯垂授攝受。	唯垂授攝受。	001	Please bestow acceptance.
