segmentnr	original	analyzed	translated
['T27n1545_151:0769a02_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 101
['T27n1545_151:0769a03_0']	五十一	五十一	fifty-one
['T27n1545_151:0769a05_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_151:0769a08_5']	三藏法師玄奘奉　詔譯4 等心納息1根蘊第六中等心納息第四之一一切有情心。	三藏法師玄奘奉　詔譯4 等心納息1根蘊第六中等心納息第四之一一切有情心。	tripiṭaka master Xuanzang respectfully received
['T27n1545_151:0769a08_10']	當言等起。	當言等起。	should be said to be equally arisen,
['T27n1545_151:0769a08_13']	等住。	等住。	equally abiding,
['T27n1545_151:0769a08_17']	等滅耶。	等滅耶。	and equally ceasing?
['T27n1545_151:0769a09_3']	如是等章。	如是等章。	such chapters,
['T27n1545_151:0769a09_12']	及解章義既領會已。	及解章義既領會已。	and having understood the meaning of the chapters,
['T27n1545_151:0769a09_17']	當廣分別。	當廣分別。	one should extensively distinguish them.
['T27n1545_151:0769a10_5']	問何故作此論。	問何故作此論。	Question: Why compose this treatise?
['T27n1545_151:0769a10_15']	答欲令疑者得決定故。	答欲令疑者得決定故。	Answer: In order to make the doubtful attain certainty.
['T27n1545_151:0769a11_8']	謂諸有情或有身形廣大。	謂諸有情或有身形廣大。	Namely, there are sentient beings whose physical forms are vast,
['T27n1545_151:0769a11_15']	或有身形狹小。	或有身形狹小。	and there are sentient beings whose physical forms are small.
['T27n1545_151:0769a12_2']	身形廣大者。	身形廣大者。	As for those whose physical forms are vast,
['T27n1545_151:0769a13_1']	如大海中有諸有情所得自體其量廣大。	如大海中有諸有情所得自體其量廣大。	there are sentient beings in the great ocean who have attained a body that is vast in size,
['T27n1545_151:0769a13_7']	或百踰繕那。	或百踰繕那。	either a hundred yojanas,
['T27n1545_151:0769a13_16']	或二三四五六七百。	或二三四五六七百。	or two, three, four, five, six, seven hundred,
['T27n1545_151:0769a14_7']	或乃至二十一百踰繕那。	或乃至二十一百踰繕那。	or up to two hundred and one yojanas.
['T27n1545_151:0769a15_2']	如曷邏呼阿素洛帝形量廣大。	如曷邏呼阿素洛帝形量廣大。	Like the asura king Rāhu, whose body is vast,
['T27n1545_151:0769a15_10']	長十六千踰繕那。	長十六千踰繕那。	sixteen thousand yojanas long.
['T27n1545_151:0769a16_13']	如色究竟天身量身形狹小者如蚊蟻蠛蠓水醋細蟲。	如色究竟天身量身形狹小者如蚊蟻蠛蠓水醋細蟲。	The bodies of those in the Heaven of the Pinnacle of Existence are small, like mosquitoes, ants, gnats, and tiny creatures in vinegar.
['T27n1545_151:0769a17_8']	諸明眼人雖極作意亦不能見。	諸明眼人雖極作意亦不能見。	Even people with clear eyes cannot see them even if they try very hard.
['T27n1545_151:0769a17_13']	勿有生疑。	勿有生疑。	Do not have doubts.
['T27n1545_151:0769a18_5']	身廣大者心亦廣大。	身廣大者心亦廣大。	Those with large bodies also have large minds.
