segmentnr	original	analyzed	translated
['T27n1545_177:0887b17_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_177:0887b18_0']	七十七	七十七	seventy-seven
['T27n1545_177:0887b20_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_177:0887b23_10']	三藏法師玄奘奉　詔譯4定蘊第七中不還納息第四之四問相異熟業以何為自性。	三藏法師玄奘奉　詔譯4定蘊第七中不還納息第四之四問相異熟業以何為自性。	tripiṭaka master Xuanzang respectfully received
['T27n1545_177:0887b23_14']	為身業。	為身業。	is bodily action.
['T27n1545_177:0887b23_18']	為語業。	為語業。	is verbal action.
['T27n1545_177:0887b24_4']	為意業耶。	為意業耶。	is mental action?
['T27n1545_177:0887b24_16']	答三業為自性然意業增上。	答三業為自性然意業增上。	Answer: The three actions are its intrinsic nature, but mental action is predominant.
['T27n1545_177:0887b25_1']	有說。	有說。	Some say:
['T27n1545_177:0887b25_8']	唯意業為自性。	唯意業為自性。	only mental action is its intrinsic nature.
['T27n1545_177:0887b25_13']	非身語業。	非身語業。	not bodily or verbal action.
['T27n1545_177:0887b25_18']	所以者何。	所以者何。	Why is it so?
['T27n1545_177:0887b26_4']	此業猛利。	此業猛利。	This action is sharp.
['T27n1545_177:0887b26_10']	身語業鈍故。	身語業鈍故。	bodily and verbal action are dull.
['T27n1545_177:0887b27_1']	問相異熟業為在意地。	問相異熟業為在意地。	Question: Is the action that ripens as the major marks in the mind?
['T27n1545_177:0887b27_7']	為五識身耶。	為五識身耶。	Or in the five sense consciousnesses?
['T27n1545_177:0887b27_12']	答在意地。	答在意地。	Answer: It is in the mind.
['T27n1545_177:0887b27_17']	非五識身。	非五識身。	Not in the five sense consciousnesses.
['T27n1545_177:0887b28_2']	所以者何。	所以者何。	Why is it so?
['T27n1545_177:0887b28_8']	此業有分別。	此業有分別。	This action is discriminating.
['T27n1545_177:0887b28_14']	要觀察已行。	要觀察已行。	It must be performed after observation.
['T27n1545_177:0887b29_1']	五識無分別。	五識無分別。	The five consciousnesses are nondiscriminating.
['T27n1545_177:0887b29_8']	隨境界力起故。	隨境界力起故。	Because they arise according to the power of the object.
['T27n1545_177:0887b29_14']	問相異熟業。	問相異熟業。	Question: Is the action that ripens as the major marks
['T27n1545_177:0887c01_4']	為加行得為離染得。	為加行得為離染得。	attained through preparation, attained through detachment,
['T27n1545_177:0887c01_9']	為生得耶。	為生得耶。	or attained through birth?
['T27n1545_177:0887c01_15']	答唯加行得。	答唯加行得。	Answer: It is only attained through preparation.
['T27n1545_177:0887c02_4']	非離染得非生得。	非離染得非生得。	It is not obtained through detachment or through birth.
['T27n1545_177:0887c02_9', 'T27n1545_177:0887c03_6']	所以者何。🔽此業必在三無數劫修諸波羅蜜多。	所以者何。 此業必在三無數劫修諸波羅蜜多。	Why is this so?
['T27n1545_177:0887c04_3']	圓滿身中加行功用作意後而得故。	圓滿身中加行功用作意後而得故。	This karma must be cultivated in the three incalculable eons, perfecting the various perfections, and is obtained only after the intentional effort of practice in the body.
['T27n1545_177:0887c04_6']	有說。	有說。	Some say:
['T27n1545_177:0887c04_15']	此業加行得亦生得。	此業加行得亦生得。	This karma is obtained through practice and through birth,
['T27n1545_177:0887c05_2']	但非離染得。	但非離染得。	but is not obtained through detachment.
['T27n1545_177:0887c06_1']	問相異熟業為聞所成思所成修所成耶。	問相異熟業為聞所成思所成修所成耶。	Question: Is the karma that matures as the marks accomplished through hearing, thinking, or cultivation?
['T27n1545_177:0887c06_7']	答唯思所成。	答唯思所成。	Answer: It is only accomplished through thinking.
['T27n1545_177:0887c06_12']	非聞非修。	非聞非修。	It is neither accomplished through hearing nor through cultivation.
['T27n1545_177:0887c06_17']	所以者何。	所以者何。	Why is this so?
['T27n1545_177:0887c07_6']	此業勝故非聞所成。	此業勝故非聞所成。	This karma is superior and not accomplished through hearing.
['T27n1545_177:0887c07_15']	欲界繫故非修所成。	欲界繫故非修所成。	Because it is bound to the desire realm, it is not accomplished through cultivation.
['T27n1545_177:0887c07_18']	有說。	有說。	Some say:
['T27n1545_177:0887c08_7']	此業通聞思所成。	此業通聞思所成。	This karma is common to that accomplished through hearing and thinking,
['T27n1545_177:0887c08_13']	但非修所成。	但非修所成。	but is not accomplished through cultivation.
['T27n1545_177:0887c09_4']	問相異熟業何處起耶。	問相異熟業何處起耶。	Question: In what place does the karma that matures as the marks arise?
['T27n1545_177:0887c09_9']	答在欲界。	答在欲界。	Answer: It is in the desire realm,
['T27n1545_177:0887c09_13']	非餘界。	非餘界。	not in other realms.
['T27n1545_177:0887c10_8']	在人趣非餘趣在贍部洲非餘洲。	在人趣非餘趣在贍部洲非餘洲。	It is in the human realm, not in other realms. It is in Jambudvīpa, not in other continents.
['T27n1545_177:0887c10_14']	依何身起者。	依何身起者。	As for what kind of body it arises in,
['T27n1545_177:0887c11_6']	依男身起非女身等。	依男身起非女身等。	it arises in a male body, not in a female body or others.
['T27n1545_177:0887c11_12']	於何時起者。	於何時起者。	As for when it arises,
['T27n1545_177:0887c12_3']	佛出世時非無佛世。	佛出世時非無佛世。	it arises when the Buddha appears in the world, not when there is no Buddha in the world.
['T27n1545_177:0887c12_17']	緣何境起者現前緣佛起勝思願。	緣何境起者現前緣佛起勝思願。	As for the object it takes as its condition, it arises in the presence of the Buddha, giving rise to superior thoughts and vows.
['T27n1545_177:0887c13_4']	不緣餘境。	不緣餘境。	It does not take other objects as its condition.
['T27n1545_177:0887c13_13']	問三十二大丈夫相。	問三十二大丈夫相。	Question: As for the thirty-two marks of a great man,
['T27n1545_177:0887c14_1']	為一思所引。	為一思所引。	are they brought about by a single thought,
['T27n1545_177:0887c14_6']	為多思耶。	為多思耶。	or by many thoughts?
['T27n1545_177:0887c14_11']	若爾何失。	若爾何失。	If so, what is the error?
['T27n1545_177:0887c14_18']	若一思所引者。	若一思所引者。	If they are brought about by a single thought,
['T27n1545_177:0887c15_7']	云何少業能引多果。	云何少業能引多果。	how can a small amount of karma bring about many results?
['T27n1545_177:0887c15_16']	施設論說復云何通。	施設論說復云何通。	How can the Abhidharma teachings be reconciled?
['T27n1545_177:0887c15_19']	如說。	如說。	It is said:
['T27n1545_177:0887c16_13']	如是類業能感足下平滿善住相。	如是類業能感足下平滿善住相。	Karma of this kind can lead to the mark of having feet that are flat and well-planted,
['T27n1545_177:0887c17_11']	乃至如是類業能感頂上烏瑟膩沙相。	乃至如是類業能感頂上烏瑟膩沙相。	up to karma of this kind can lead to the mark of having a ushṇīsha on the head.
['T27n1545_177:0887c17_18']	若多思所引者。	若多思所引者。	If they are brought about by many thoughts,
['T27n1545_177:0887c18_12']	云何一眾同分不分分別引耶。	云何一眾同分不分分別引耶。	how can a single class of beings not be divided and brought about separately?
['T27n1545_177:0887c18_16']	答有說。	答有說。	Answer: Some say:
['T27n1545_177:0887c19_3']	一思所引。	一思所引。	They are brought about by a single thought.
['T27n1545_177:0887c19_13']	問云何少業能感多果。	問云何少業能感多果。	Question: How can a small amount of karma lead to many results?
['T27n1545_177:0887c20_3']	答先以一思牽引。	答先以一思牽引。	Answer: First, a single thought attracts [the results],
['T27n1545_177:0887c20_10']	後以多思圓滿。	後以多思圓滿。	later, many thoughts perfect [them].
['T27n1545_177:0887c20_15']	是故無過。	是故無過。	Therefore there is no error.
['T27n1545_177:0887c21_11']	譬如畫師先以一色作摸後填眾彩。	譬如畫師先以一色作摸後填眾彩。	It is like a painter first outlining with one color and then filling in with various colors.
['T27n1545_177:0887c22_4']	問施設論說復云何通。	問施設論說復云何通。	How can we understand the explanation in the Prajñaptiśāstra?
['T27n1545_177:0887c22_17']	答彼論說圓滿業不說牽引業。	答彼論說圓滿業不說牽引業。	Answer: That treatise speaks of the karma that perfects [the marks], not the karma that attracts [the marks].
['T27n1545_177:0887c23_3']	故無過。	故無過。	Therefore there is no error.
['T27n1545_177:0887c24_2']	然三十二大丈夫相是眾同分圓滿業果。	然三十二大丈夫相是眾同分圓滿業果。	However, the thirty-two marks of a great man are the results of the karma that perfects the general characteristics [of a buddha],
['T27n1545_177:0887c24_11']	非眾同分牽引業果。	非眾同分牽引業果。	not the results of the karma that attracts the general characteristics [of a buddha].
['T27n1545_177:0887c24_14']	有說。	有說。	Some say:
['T27n1545_177:0887c24_19']	多思所引。	多思所引。	They are attracted by many thoughts.
['T27n1545_177:0887c25_13']	問云何一眾同分不分分別引耶。	問云何一眾同分不分分別引耶。	How is it that one general characteristic is not attracted by separate [thoughts]?
['T27n1545_177:0887c26_17']	答爾時菩薩能一注心於一所依所緣行相有多思轉。	答爾時菩薩能一注心於一所依所緣行相有多思轉。	Answer: At that time, the Bodhisattva was able to focus his mind on one basis, object, and aspect, and many thoughts arose.
['T27n1545_177:0887c27_13']	於中有思能感足下平滿善住相。	於中有思能感足下平滿善住相。	Among them, there were thoughts that could attract the mark of the soles of the feet being flat and well-placed,
['T27n1545_177:0887c28_10']	乃至有思能感頂上烏瑟膩沙相。	乃至有思能感頂上烏瑟膩沙相。	up to thoughts that could attract the mark of the uṣṇīṣa on the head.
['T27n1545_177:0887c28_15']	如是說者。	如是說者。	Those who say this:
['T27n1545_177:0887c29_9']	三十二思引三十二大丈夫相。	三十二思引三十二大丈夫相。	Thirty-two thoughts attract the thirty-two marks of a great man.
['T27n1545_177:0887c29_18']	一一復以多業圓滿。	一一復以多業圓滿。	Each is further perfected by much karma.
['T27n1545_177:0888a01_9']	問菩薩所起三十二思。	問菩薩所起三十二思。	How many thoughts does the Bodhisattva give rise to?
['T27n1545_177:0888a02_1']	於諸相中先引何相。	於諸相中先引何相。	Among the various characteristics, which characteristic is drawn first?
['T27n1545_177:0888a02_5']	答有說。	答有說。	Answer: Some say:
['T27n1545_177:0888a02_15']	先引足下平滿善住相。	先引足下平滿善住相。	The first is the characteristic of the soles of the feet being flat and well-placed.
['T27n1545_177:0888a03_1']	後引餘相。	後引餘相。	The other characteristics are drawn later.
['T27n1545_177:0888a03_10']	先安其足後及餘故。	先安其足後及餘故。	Because one first places the feet and then the other parts.
['T27n1545_177:0888a03_13']	有說。	有說。	Some say:
['T27n1545_177:0888a04_2']	先引目紺青相。	先引目紺青相。	The first is the characteristic of the eyes being dark blue.
['T27n1545_177:0888a04_11']	先以慈眼觀世間故。	先以慈眼觀世間故。	Because one first observes the world with eyes of loving-kindness.
['T27n1545_177:0888a04_16']	如是說者。	如是說者。	Those who say this:
['T27n1545_177:0888a05_2']	此則不定。	此則不定。	This is not fixed.
['T27n1545_177:0888a05_12']	隨此相緣合則引此相。	隨此相緣合則引此相。	If the conditions for a certain characteristic come together, then that characteristic is drawn.
['T27n1545_177:0888a06_8']	三十二大丈夫相者。	三十二大丈夫相者。	As for the thirty-two marks of a great man:
['T27n1545_177:0888a06_14']	一足善住相。	一足善住相。	The first is the mark of well-placed feet.
['T27n1545_177:0888a07_7']	謂佛足下平滿不凹不凸。	謂佛足下平滿不凹不凸。	It means the soles of the Buddha's feet are flat, neither concave nor convex.
['T27n1545_177:0888a07_16']	於踐躡時等按觸地。	於踐躡時等按觸地。	When stepping, they evenly touch the ground.
['T27n1545_177:0888a08_7']	是故唯佛跡相分明。	是故唯佛跡相分明。	Therefore, only the Buddha's footprints are clearly visible.
['T27n1545_177:0888a08_16']	惡心欲去終不能滅。	惡心欲去終不能滅。	Even if one wishes to remove them with a malicious mind, one will never be able to.
['T27n1545_177:0888a09_7']	諸在家者若有此相。	諸在家者若有此相。	If laypeople have this mark,
['T27n1545_177:0888a09_16']	必為人王賓伏率土。	必為人王賓伏率土。	they will surely become kings who subdue the entire country.
['T27n1545_177:0888a10_7']	諸出家者若有此相。	諸出家者若有此相。	If renunciants have this mark,
['T27n1545_177:0888a10_16']	必為法王化導一切。	必為法王化導一切。	they will surely become Dharma kings who guide everyone.
['T27n1545_177:0888a11_5']	二者千輻輪相。	二者千輻輪相。	The second is the mark of the thousand-spoked wheel.
['T27n1545_177:0888a11_14']	謂佛於雙足下有文。	謂佛於雙足下有文。	It means that the Buddha has patterns on the soles of his feet.
['T27n1545_177:0888a12_11']	如輪千輻具足轂輞圓滿分明巧妙。	如輪千輻具足轂輞圓滿分明巧妙。	Like a wheel with a thousand spokes, complete with hub and rim, round and clear, skillfully made.
['T27n1545_177:0888a13_10']	妙業天子雖極作意不能擬之而別化作。	妙業天子雖極作意不能擬之而別化作。	Even if the celestial being of wondrous deeds tries his best, he cannot imitate it, but can only create something else.
['T27n1545_177:0888a13_15']	所以者何。	所以者何。	Why is this?
['T27n1545_177:0888a14_14']	妙業天子所化作事是無覆無記智所引。	妙業天子所化作事是無覆無記智所引。	Because what is created by the celestial being of wondrous deeds is drawn by non-obscuring indeterminate cognition.
['T27n1545_177:0888a15_6']	此相是純淨業所引故。	此相是純淨業所引故。	This mark is drawn by pure karma.
['T27n1545_177:0888a16_1']	復次彼天所作是生得智所引。	復次彼天所作是生得智所引。	Furthermore, what is created by that celestial being is drawn by innate cognition.
['T27n1545_177:0888a16_13']	此相是增上加行智所引故。	此相是增上加行智所引故。	This mark is drawn by superior applied cognition.
['T27n1545_177:0888a17_9']	復次彼天所作是一生所習智所引。	復次彼天所作是一生所習智所引。	Furthermore, what is created by that celestial being is drawn by the cognition cultivated in one lifetime.
['T27n1545_177:0888a18_4']	此相是無量生所習智所引故。	此相是無量生所習智所引故。	This mark is drawn by the cognition cultivated in innumerable lifetimes.
['T27n1545_177:0888a18_11']	三者指纖長相。	三者指纖長相。	Third, the mark of long fingers.
['T27n1545_177:0888a19_3']	謂佛其指纖長𦟛而漸銳。	謂佛其指纖長𦟛而漸銳。	It means that the Buddha's fingers are long, slender, and gradually taper to a point.
['T27n1545_177:0888a19_8']	節不麁現。	節不麁現。	The joints are not coarse and appear.
['T27n1545_177:0888a19_13']	並時無隙。	並時無隙。	When placed together, there are no gaps.
['T27n1545_177:0888a20_3']	安布得中光澤圓滿。	安布得中光澤圓滿。	The arrangement is moderate, with lustrous roundness.
['T27n1545_177:0888a20_11']	四者足跟圓長相。	四者足跟圓長相。	Fourth, the mark of round and long heels.
['T27n1545_177:0888a21_3']	謂佛足跟圓長端嚴廣直。	謂佛足跟圓長端嚴廣直。	It means that the Buddha's heels are round, long, dignified, and broad.
['T27n1545_177:0888a21_11']	五者手足細軟相。	五者手足細軟相。	Fifth, the characteristic of having soft and tender hands and feet.
['T27n1545_177:0888a22_3']	謂佛手足細軟如妬羅綿。	謂佛手足細軟如妬羅綿。	It means the Buddha's hands and feet are soft and tender like cotton wool.
['T27n1545_177:0888a22_11']	六者手足網縵相。	六者手足網縵相。	Sixth, the characteristic of having webbed fingers and toes.
['T27n1545_177:0888a23_3']	謂佛手足指間皆有網縵。	謂佛手足指間皆有網縵。	It means there are webs between the fingers and toes of the Buddha,
['T27n1545_177:0888a23_9']	猶如鵝王指。	猶如鵝王指。	just like the fingers of a goose king.
['T27n1545_177:0888a24_3']	若合時網即不現而無皺緩。	若合時網即不現而無皺緩。	When they are closed, the webs are not visible, but there are no wrinkles or looseness.
['T27n1545_177:0888a24_12']	開時便現而無攣急。	開時便現而無攣急。	When they are opened, they are visible, but there is no contraction or tightness.
['T27n1545_177:0888a25_1']	七者足趺端厚相。	七者足趺端厚相。	Seventh, the characteristic of having broad and thick heels.
['T27n1545_177:0888a25_16']	謂佛足趺圓厚向指𦟛寫兩邊端直。	謂佛足趺圓厚向指𦟛寫兩邊端直。	It means the Buddha's heels are round, thick, flat towards the toes, and straight on both sides.
['T27n1545_177:0888a26_2']	與跟相稱。	與跟相稱。	They match the ankles.
['T27n1545_177:0888a26_7', 'T27n1545_177:0888a26_15']	躡時不廣。🔽足下如紅蓮華色。	躡時不廣。 足下如紅蓮華色。	When stepping, they are not wide.🔽The soles of the feet are the color of red lotus flowers.
['T27n1545_177:0888a27_11']	網內邊如綵樹文爪甲如赤銅葉色。	網內邊如綵樹文爪甲如赤銅葉色。	The inside of the webs has the pattern of a colorful tree, and the toenails are the color of copper leaves.
['T27n1545_177:0888a28_2']	網外邊作真金色。	網外邊作真金色。	The outside of the webs is made of true gold color.
['T27n1545_177:0888a28_12']	細毛紺潤如吠琉璃故。	細毛紺潤如吠琉璃故。	The fine hairs are dark blue and glossy like beryl.
['T27n1545_177:0888a29_10']	佛雙足猶如寶履眾寶莊嚴光明微妙。	佛雙足猶如寶履眾寶莊嚴光明微妙。	Therefore, the Buddha's two feet are like jeweled shoes adorned with various treasures, with subtle radiance.
['T27n1545_177:0888b01_1']	八者翳泥耶𨄔相。	八者翳泥耶𨄔相。	Eighth, the characteristic of having calves like an antelope.
['T27n1545_177:0888b01_8']	謂佛𨄔脛圓直。	謂佛𨄔脛圓直。	It means the Buddha's calves are round and straight,
['T27n1545_177:0888b01_13']	漸下𦟛細。	漸下𦟛細。	gradually tapering down.
['T27n1545_177:0888b02_1']	如翳泥耶鹿王𨄔。	如翳泥耶鹿王𨄔。	Like the legs of the king of deer with cataracts.
['T27n1545_177:0888b02_9']	九者勢峯藏密相。	九者勢峯藏密相。	Ninth, the hidden male organ, a sign of power.
['T27n1545_177:0888b03_1']	謂佛勢峯藏密猶如馬王。	謂佛勢峯藏密猶如馬王。	It means that the Buddha's hidden male organ is like that of a horse king.
['T27n1545_177:0888b03_10']	若爾云何所化得見。	若爾云何所化得見。	If so, how can the transformed beings see it?
['T27n1545_177:0888b03_13']	有說。	有說。	Some say:
['T27n1545_177:0888b04_5']	世尊愍所化故方便示之。	世尊愍所化故方便示之。	The World-Honored One, out of compassion for the transformed beings, skillfully reveals it to them.
['T27n1545_177:0888b04_8']	有說。	有說。	Some say:
['T27n1545_177:0888b05_5']	世尊化作象馬陰藏殊妙告所化言。	世尊化作象馬陰藏殊妙告所化言。	The World-Honored One transforms an elephant's or horse's hidden organ, which is extremely wonderful, and tells the transformed beings:
['T27n1545_177:0888b05_11']	如彼我亦爾。	如彼我亦爾。	It is like that, and so am I.
['T27n1545_177:0888b06_1']	十者身分圓滿相。	十者身分圓滿相。	Tenth, the sign of a perfectly full body.
['T27n1545_177:0888b06_13']	謂佛身分圓滿如諾瞿陀樹。	謂佛身分圓滿如諾瞿陀樹。	It means that the Buddha's body is perfectly full like a banyan tree.
['T27n1545_177:0888b07_1']	如從臍至頂。	如從臍至頂。	From the navel to the top of the head,
['T27n1545_177:0888b07_12']	如是從臍至足上下相稱。	如是從臍至足上下相稱。	from the navel to the feet, the upper and lower parts are proportionate.
['T27n1545_177:0888b08_3']	十一者身毛上靡相。	十一者身毛上靡相。	Eleventh, the sign of body hair pointing upward.
['T27n1545_177:0888b08_12']	十二者孔生一毛相。	十二者孔生一毛相。	Twelfth, the sign of one hair growing from each pore.
['T27n1545_177:0888b09_2']	十三者身毛右旋相。	十三者身毛右旋相。	Thirteenth, the sign of body hair curling to the right.
['T27n1545_177:0888b09_13']	謂佛身諸毛孔各生一毛。	謂佛身諸毛孔各生一毛。	It means that each pore on the Buddha's body has one hair.
['T27n1545_177:0888b10_12']	如吠琉璃其色紺潤宛轉右旋毛端上靡。	如吠琉璃其色紺潤宛轉右旋毛端上靡。	Like vaidurya, the color is dark and glossy, curling to the right, with the hair tips pointing upward.
['T27n1545_177:0888b11_5']	所以一一毛孔唯一毛者。	所以一一毛孔唯一毛者。	The reason there is only one hair in each pore is:
['T27n1545_177:0888b11_15']	以菩薩時不亂說法故。	以菩薩時不亂說法故。	Because as a bodhisattva he expounded the Dharma without confusion.
['T27n1545_177:0888b12_6']	十四者身真金色相。	十四者身真金色相。	Fourteenth, the characteristic of a body with true golden color.
['T27n1545_177:0888b12_13']	謂佛身真金色。	謂佛身真金色。	It means the Buddha's body has true golden color.
['T27n1545_177:0888b13_7']	映奪世間一切金光令不復現。	映奪世間一切金光令不復現。	It outshines all the golden lights in the world, making them no longer visible.
['T27n1545_177:0888b13_16']	如今時人所用鐵等。	如今時人所用鐵等。	It is like the iron and other metals used by people today.
['T27n1545_177:0888b14_10']	於今時所用金邊威光不現。	於今時所用金邊威光不現。	Compared to the gold used today, their luster is not apparent.
