segmentnr	original	analyzed	translated
['T27n1545_014:0066c08_0']	阿毘達磨大毘婆沙論卷第十四	阿毘達磨大毘婆沙論卷第十四	Abhidharma-mahāvibhāṣā-śāstra, fascicle 14
['T27n1545_014:0066c10_0']	五百大阿羅漢等造	五百大阿羅漢等造	Composed by 500 great arhats and others
['T27n1545_014:0066c11_0', 'T27n1545_014:0066c13_8']	三藏法師玄奘奉　詔譯🔽6雜蘊第一中智納息第二之六諸過去彼一切盡耶。	三藏法師玄奘奉　詔譯 6雜蘊第一中智納息第二之六諸過去彼一切盡耶。	Translated by Tripiṭaka Master Xuanzang on imperial command
['T27n1545_014:0066c13_14']	答應作四句。	答應作四句。	Answer: One should make four sentences.
['T27n1545_014:0066c14_2']	過去有二種。	過去有二種。	The past has two kinds.
['T27n1545_014:0066c14_6']	如前說。	如前說。	As explained above.
['T27n1545_014:0066c14_12']	盡亦有二種。	盡亦有二種。	Extinction also has two kinds.
['T27n1545_014:0066c14_17']	如過去說。	如過去說。	As explained in the past.
['T27n1545_014:0066c15_7']	此中俱依二種作論。	此中俱依二種作論。	Here, the treatise is made based on both kinds.
['T27n1545_014:0066c15_16']	過去與盡互有廣狹。	過去與盡互有廣狹。	The past and extinction have mutual breadth and narrowness.
['T27n1545_014:0066c16_3']	故作四句。	故作四句。	Therefore, four sentences are made.
['T27n1545_014:0066c16_9']	有過去非盡。	有過去非盡。	There is the past but not extinction.
['T27n1545_014:0066c17_1']	謂如具壽鄔陀夷言。	謂如具壽鄔陀夷言。	As the Venerable Udayin said:
['T27n1545_014:0066c17_7']	一切結過去。	一切結過去。	All bonds are past.
['T27n1545_014:0066c17_12']	乃至廣說。	乃至廣說。	And so on, explaining in detail.
['T27n1545_014:0066c18_2']	過去者是第二過去。	過去者是第二過去。	The past refers to the second past.
['T27n1545_014:0066c18_9']	非盡者非初盡。	非盡者非初盡。	Not extinction means not the first extinction.
['T27n1545_014:0066c18_18']	佛身現在已斷盡故。	佛身現在已斷盡故。	Because the Buddha's body in the present has already been cut off and extinguished.
['T27n1545_014:0066c19_5']	有盡非過去。	有盡非過去。	There is extinction but not the past.
['T27n1545_014:0066c19_10']	謂如佛言。	謂如佛言。	As the Buddha said:
['T27n1545_014:0066c20_1', 'T27n1545_014:0066c20_6', 'T27n1545_014:0066c20_11']	此聖弟子已盡地獄。🔽已盡傍生。🔽已盡餓鬼。	此聖弟子已盡地獄。 已盡傍生。 已盡餓鬼。	This noble disciple has already exhausted hell.🔽Has already exhausted the animal realm.🔽Has already exhausted the hungry ghost realm.
['T27n1545_014:0066c21_1']	已盡所有險惡趣坑。	已盡所有險惡趣坑。	Has already exhausted all the pits of evil destinies.
['T27n1545_014:0066c21_10']	問此中已盡地獄者。	問此中已盡地獄者。	Question: As for having already exhausted the hells here,
['T27n1545_014:0066c22_1', 'T27n1545_014:0066c22_7']	顯聖弟子已盡地獄。🔽已盡傍生者。	顯聖弟子已盡地獄。 已盡傍生者。	it shows that the noble disciples have already exhausted the hells.🔽As for having already exhausted the animal realm,
['T27n1545_014:0066c22_14', 'T27n1545_014:0066c23_1']	顯此已盡傍生。🔽已盡餓鬼者。	顯此已盡傍生。 已盡餓鬼者。	it shows that they have already exhausted the animal realm.🔽As for having already exhausted the hungry ghost realm,
['T27n1545_014:0066c23_8']	顯此已盡餓鬼。	顯此已盡餓鬼。	it shows that they have already exhausted the hungry ghost realm.
['T27n1545_014:0066c23_18']	已盡所有險惡趣坑者。	已盡所有險惡趣坑者。	As for having already exhausted all the dangerous evil destinies and pits,
['T27n1545_014:0066c24_7']	顯此更何所盡耶。	顯此更何所盡耶。	what else is there to exhaust?
['T27n1545_014:0066c25_1']	答即顯上三然前廣後略。	答即顯上三然前廣後略。	Answer: It shows the above three, but the former is extensive and the latter is concise.
['T27n1545_014:0066c25_10']	前別後總前漸後頓。	前別後總前漸後頓。	The former is gradual and the latter is sudden.
['T27n1545_014:0066c25_18']	前分別後不分別。	前分別後不分別。	The former is discriminating and the latter is non-discriminating.
