segmentnr	original	analyzed	translated
['T27n1545_190:0949b06_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_190:0949b07_0']	九十	九十	ninety
['T27n1545_190:0949b09_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_190:0949b12_13']	三藏法師玄奘奉　詔譯4見蘊第八中念住納息第一之四受樂身受苦身受不苦不樂身受。	三藏法師玄奘奉　詔譯4見蘊第八中念住納息第一之四受樂身受苦身受不苦不樂身受。	tripiṭaka master Xuanzang respectfully received
['T27n1545_190:0949b13_4']	及苦心受時如實知。	及苦心受時如實知。	and when experiencing painful mental feelings, one knows them as they really are.
['T27n1545_190:0949b14_4']	此一智謂世俗一切身受及苦心受唯有漏故。	此一智謂世俗一切身受及苦心受唯有漏故。	This is one kind of knowledge, namely conventional knowledge, because all bodily feelings and painful mental feelings are only contaminated.
['T27n1545_190:0949b15_10']	起世俗智則如實知受樂心受不苦不樂心受時此四智。	起世俗智則如實知受樂心受不苦不樂心受時此四智。	When giving rise to conventional knowledge and knowing feelings of pleasure and neither-painful-nor-pleasant mental feelings as they really are, this is four kinds of knowledge.
['T27n1545_190:0949b16_9']	謂法類世俗道此二心受通有漏無漏故。	謂法類世俗道此二心受通有漏無漏故。	Namely knowledge of dharmas, inferential knowledge, conventional knowledge, and path knowledge. These two kinds of mental feelings are both contaminated and uncontaminated.
['T27n1545_190:0949b17_1']	以四智知廣釋如上。	以四智知廣釋如上。	The detailed explanation of knowing with four kinds of knowledge is as above.
['T27n1545_190:0949b17_16']	問此中何者名身受何者名心受耶。	問此中何者名身受何者名心受耶。	Question: What is called bodily feeling in this context? What is called mental feeling?
['T27n1545_190:0949b18_9']	答若受在五識身名身受。	答若受在五識身名身受。	Answer: If feeling is in the group of five consciousnesses, it is called bodily feeling.
['T27n1545_190:0949b18_16']	在意地名心受。	在意地名心受。	If it is in the mind, it is called mental feeling.
['T27n1545_190:0949b19_9']	復次若受無分別名身受。	復次若受無分別名身受。	Furthermore, if feeling is without discrimination, it is called bodily feeling.
['T27n1545_190:0949b19_16']	有分別名心受。	有分別名心受。	If it has discrimination, it is called mental feeling.
['T27n1545_190:0949b20_9']	復次若受取自相境名身受。	復次若受取自相境名身受。	Furthermore, if feeling takes its own characteristics as its object, it is called bodily feeling.
['T27n1545_190:0949b21_12']	取自共相境名心受復次若受取現在境名身受。	取自共相境名心受復次若受取現在境名身受。	The mind's feeling is named so because it takes the general characteristics of its own and other realms as objects. Furthermore, if feeling takes the present realm as an object, it is called bodily feeling.
['T27n1545_190:0949b22_5']	取三世及非世境名心受。	取三世及非世境名心受。	If it takes the three times and non-temporal realms as objects, it is called mental feeling.
['T27n1545_190:0949b22_17']	復次若受取事別境名身受。	復次若受取事別境名身受。	Furthermore, if feeling takes the distinct realms as objects, it is called bodily feeling.
['T27n1545_190:0949b23_10']	取事別及和合境名心受。	取事別及和合境名心受。	If it takes the distinct and combined realms as objects, it is called mental feeling.
['T27n1545_190:0949b24_4']	復次若受一墮境者名身受。	復次若受一墮境者名身受。	Furthermore, if feeling takes a single realm as an object, it is called bodily feeling.
['T27n1545_190:0949b24_13']	數數墮境者名心受。	數數墮境者名心受。	If it takes a realm repeatedly, it is called mental feeling.
['T27n1545_190:0949b25_8']	復次若受於境率爾轉者名身受。	復次若受於境率爾轉者名身受。	Furthermore, if feeling arises spontaneously with regard to an object, it is called bodily feeling.
