segmentnr	original	analyzed	translated
['T27n1545_064:0329c05_0']	阿毘達磨大毘婆沙論卷第六十	阿毘達磨大毘婆沙論卷第六十	Abhidharma-mahāvibhāṣā-śāstra, fascicle 60
['T27n1545_064:0329c06_0']	四	四	four
['T27n1545_064:0329c08_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_064:0329c11_10']	三藏法師玄奘奉　詔譯2結蘊第二中有情納息第三之二生欲界聖者有三事命終。	三藏法師玄奘奉　詔譯2結蘊第二中有情納息第三之二生欲界聖者有三事命終。	tripiṭaka master Xuanzang respectfully received
['T27n1545_064:0329c12_1']	一全離染而命終。	一全離染而命終。	one who completely separates from defilements and then dies
['T27n1545_064:0329c12_8']	二全退而命終。	二全退而命終。	two who completely regress and then die
['T27n1545_064:0329c12_16']	三分離染而命終。	三分離染而命終。	three who separate from defilements and then die
['T27n1545_064:0329c13_5']	異生但有二事命終。	異生但有二事命終。	ordinary beings only have two things when they die
['T27n1545_064:0329c13_13']	一全離染而命終。	一全離染而命終。	one who completely separates from defilements and then dies
['T27n1545_064:0329c14_1']	二全退而命終。	二全退而命終。	two who completely regress and then die
['T27n1545_064:0329c14_10']	無分離染而命終者。	無分離染而命終者。	there are none who separate from defilements and then die
['T27n1545_064:0329c15_3']	生色界聖者有二事命終。	生色界聖者有二事命終。	holy ones born in the form realm have two things when they die
['T27n1545_064:0329c15_11']	一全離染而命終。	一全離染而命終。	one who completely separates from defilements and then dies
['T27n1545_064:0329c16_1']	二分離染而命終。	二分離染而命終。	two who separate from defilements and then die
['T27n1545_064:0329c16_6']	無有退者。	無有退者。	there are none who regress
['T27n1545_064:0329c16_15']	色無色界無退義故。	色無色界無退義故。	because there is no meaning of regression in the form and formless realms
['T27n1545_064:0329c17_5']	異生但有一事命終。	異生但有一事命終。	ordinary beings only have one thing when they die
['T27n1545_064:0329c17_14']	謂全離染彼無退故。	謂全離染彼無退故。	namely, completely separating from defilements, because they do not regress
['T27n1545_064:0329c18_5']	無分離染而命終故。	無分離染而命終故。	there are none who separate from defilements and then die
['T27n1545_064:0329c19_1']	生無色界聖者異生應知亦爾。	生無色界聖者異生應知亦爾。	it should be known that holy ones and ordinary beings born in the formless realm are also like this
['T27n1545_064:0329c19_14']	問何故聖者有分離染而命終。	問何故聖者有分離染而命終。	Question: Why do noble ones have separation from defilements and then die,
['T27n1545_064:0329c20_10']	異生不爾答以諸聖者有無漏定。	異生不爾答以諸聖者有無漏定。	while ordinary beings do not? Answer: Because noble ones have the uncontaminated concentrations,
['T27n1545_064:0329c21_2']	任持相續令極堅固。	任持相續令極堅固。	which support the continuity and make it extremely firm.
['T27n1545_064:0329c21_11']	異生但有世俗諸定。	異生但有世俗諸定。	Ordinary beings only have the worldly concentrations,
['T27n1545_064:0329c22_1']	任持相續非極堅固。	任持相續非極堅固。	which support the continuity but not extremely firmly.
['T27n1545_064:0329c23_2']	復次聖者成就勝奢摩他毘鉢舍那異生不爾。	復次聖者成就勝奢摩他毘鉢舍那異生不爾。	Moreover, noble ones accomplish the superior śamatha and vipaśyanā, while ordinary beings do not.
['T27n1545_064:0329c23_17']	復次聖者成就無漏道力隨意所為。	復次聖者成就無漏道力隨意所為。	Moreover, noble ones accomplish the power of the uncontaminated path and can do as they wish,
['T27n1545_064:0329c24_4']	異生不爾。	異生不爾。	while ordinary beings cannot.
['T27n1545_064:0329c24_17']	是故聖者有分離染而命終義。	是故聖者有分離染而命終義。	Therefore, noble ones have the meaning of separation from defilements and then dying,
['T27n1545_064:0329c25_4']	異生即無。	異生即無。	while ordinary beings do not.
['T27n1545_064:0329c25_9']	有作是說。	有作是說。	Some say:
['T27n1545_064:0329c25_18']	以諸聖者具三種力。	以諸聖者具三種力。	Because noble ones possess three kinds of power:
['T27n1545_064:0329c26_4']	一聖道力。	一聖道力。	First, the power of the noble path;
['T27n1545_064:0329c26_9']	二煩惱力。	二煩惱力。	second, the power of afflictions;
['T27n1545_064:0329c26_14']	三定業力。	三定業力。	third, the power of determined karma.
['T27n1545_064:0329c28_2']	定業力故有全離染而命終義煩惱力故有全退已而命終義。	定業力故有全離染而命終義煩惱力故有全退已而命終義。	Because of the power of determined karma, there is the meaning of completely separating from defilements and then dying. Because of the power of afflictions, there is the meaning of completely regressing and then dying.
['T27n1545_064:0329c29_4']	聖道力故有分離染而命終義異生但有二種力。	聖道力故有分離染而命終義異生但有二種力。	Because of the power of the holy path, there is the meaning of being separated from defilements and then dying. Ordinary beings only have two kinds of power.
['T27n1545_064:0329c29_9']	謂煩惱力。	謂煩惱力。	Namely, the power of afflictions.
['T27n1545_064:0329c29_13']	定業力。	定業力。	The power of fixed karma.
['T27n1545_064:0329c29_18']	無聖道力。	無聖道力。	There is no power of the holy path.
['T27n1545_064:0330a01_11']	定業力故有全離染而命終義。	定業力故有全離染而命終義。	Because of the power of fixed karma, there is the meaning of being completely separated from defilements and then dying.
['T27n1545_064:0330a02_6']	煩惱力故有全退已而命終義。	煩惱力故有全退已而命終義。	Because of the power of afflictions, there is the meaning of completely regressing and then dying.
['T27n1545_064:0330a03_3']	無聖道力故無分離染而命終義。	無聖道力故無分離染而命終義。	Because there is no power of the holy path, there is no meaning of being separated from defilements and then dying.
['T27n1545_064:0330a03_8']	有餘師說。	有餘師說。	Other masters say:
['T27n1545_064:0330a03_14']	聖者有三力。	聖者有三力。	The sages have three kinds of power.
['T27n1545_064:0330a03_18']	一道力。	一道力。	Namely, the power of the path.
['T27n1545_064:0330a04_3']	二煩惱力。	二煩惱力。	The power of afflictions.
['T27n1545_064:0330a04_8', 'T27n1545_064:0330a05_2']	三定業力。🔽由道力故有全離染而命終。	三定業力。 由道力故有全離染而命終。	The power of fixed karma.🔽Because of the power of the path, there is the meaning of being completely separated from defilements and then dying.
