segmentnr	original	analyzed	translated
['T27n1545_117:0607a13_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_117:0607a14_0']	一十七	一十七	seventeen
['T27n1545_117:0607a16_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_117:0607a19_3']	三藏法師玄奘奉　詔譯2業蘊第四中邪語納息第二之二有律儀。	三藏法師玄奘奉　詔譯2業蘊第四中邪語納息第二之二有律儀。	tripiṭaka master Xuanzang respectfully received
['T27n1545_117:0607a19_8']	有不律儀。	有不律儀。	There is no discipline.
['T27n1545_117:0607a19_14']	有住律儀者。	有住律儀者。	There are those who abide in discipline.
['T27n1545_117:0607a20_2']	有住不律儀者。	有住不律儀者。	There are those who abide in undiscipline.
['T27n1545_117:0607a20_7']	云何律儀。	云何律儀。	What is discipline?
['T27n1545_117:0607a20_12']	謂有七種。	謂有七種。	There are seven kinds.
['T27n1545_117:0607a20_18']	即離斷生命。	即離斷生命。	That is, refraining from taking life,
['T27n1545_117:0607a21_5']	乃至離雜穢語。	乃至離雜穢語。	up to refraining from frivolous speech.
['T27n1545_117:0607a21_11']	云何不律儀。	云何不律儀。	What is undiscipline?
['T27n1545_117:0607a21_17']	謂亦有七種。	謂亦有七種。	There are also seven kinds.
['T27n1545_117:0607a22_8']	即斷生命乃至雜穢語。	即斷生命乃至雜穢語。	That is, taking life, up to frivolous speech.
['T27n1545_117:0607a22_15']	云何住律儀者。	云何住律儀者。	What are those who abide in discipline?
['T27n1545_117:0607a23_1']	謂有七眾。	謂有七眾。	There are seven groups.
['T27n1545_117:0607a23_5']	一苾芻。	一苾芻。	One, bhikṣus.
['T27n1545_117:0607a23_10']	二苾芻尼。	二苾芻尼。	Two, bhikṣuṇīs.
['T27n1545_117:0607a23_14']	三正學。	三正學。	Three, śikṣamāṇās.
['T27n1545_117:0607a23_19']	四勤策男。	四勤策男。	Four, śrāmaṇerās.
['T27n1545_117:0607a24_3']	五勤策女。	五勤策女。	Five, śrāmaṇerīs.
['T27n1545_117:0607a24_8']	六近事男。	六近事男。	Six, upāsakas.
['T27n1545_117:0607a24_13']	七近事女。	七近事女。	Seven, upāsikās.
['T27n1545_117:0607a25_10']	云何住不律儀者謂有十二種不律儀家。	云何住不律儀者謂有十二種不律儀家。	What are those who abide in undiscipline? There are twelve kinds of undisciplined households.
['T27n1545_117:0607a25_14']	一屠羊。	一屠羊。	One, butchers of sheep.
['T27n1545_117:0607a25_18']	二屠鷄。	二屠鷄。	Two, butchers of chickens.
['T27n1545_117:0607a26_3']	三屠猪。	三屠猪。	Three, butchers of pigs.
['T27n1545_117:0607a26_7']	四捕鳥。	四捕鳥。	4. Bird-catching
['T27n1545_117:0607a26_11']	五捕魚。	五捕魚。	5. Fish-catching
['T27n1545_117:0607a26_15']	六遊獵。	六遊獵。	6. Hunting
['T27n1545_117:0607a26_19']	七作賊。	七作賊。	7. Banditry
['T27n1545_117:0607a27_2']	八魁膾。	八魁膾。	8. Butcher
['T27n1545_117:0607a27_6']	九縛龍。	九縛龍。	9. Dragon-binding
['T27n1545_117:0607a27_10']	十守獄。	十守獄。	10. Prison guard
['T27n1545_117:0607a27_15', 'T27n1545_117:0607a28_2']	十一煮狗。🔽十二婆具履迦。	十一煮狗。 十二婆具履迦。	11. Dog-cooking🔽12. Barbecued meat
['T27n1545_117:0607a28_8']	此中屠羊者。	此中屠羊者。	Among them, the sheep butcher,
['T27n1545_117:0607a28_17']	為活命故懷殺害心。	為活命故懷殺害心。	for the sake of livelihood, harbors a mind of killing.
['T27n1545_117:0607a29_7']	若買若賣養飼斷命。	若買若賣養飼斷命。	Whether buying or selling, raising or slaughtering,
['T27n1545_117:0607a29_16']	如是一切皆名屠羊。	如是一切皆名屠羊。	all are called sheep butchers.
['T27n1545_117:0607b01_7']	屠鷄屠猪亦復如是。	屠鷄屠猪亦復如是。	The chicken butcher and the pig butcher are also like this.
['T27n1545_117:0607b01_11']	捕鳥者。	捕鳥者。	The bird-catcher,
['T27n1545_117:0607b02_2']	為活命故採捕眾鳥。	為活命故採捕眾鳥。	for the sake of livelihood, catches various birds.
['T27n1545_117:0607b02_9']	捕魚等亦如是。	捕魚等亦如是。	The fish-catcher and others are also like this.
['T27n1545_117:0607b02_13']	縛龍者。	縛龍者。	The dragon-binder,
['T27n1545_117:0607b03_4']	為活命故習呪龍蛇。	為活命故習呪龍蛇。	for the sake of livelihood, studies the spells of dragons and snakes.
['T27n1545_117:0607b03_9']	或言縛象。	或言縛象。	Or it is said to be elephant-binding.
['T27n1545_117:0607b03_13']	煮狗者。	煮狗者。	The dog-cooker,
['T27n1545_117:0607b04_4', 'T27n1545_117:0607b04_10']	謂栴茶羅等諸穢惡人。🔽婆具履迦者。	謂栴茶羅等諸穢惡人。 婆具履迦者。	refers to the Chandālas and other filthy and evil people.🔽The barbecued meat seller,
['T27n1545_117:0607b05_1']	謂有傍生名婆具羅。	謂有傍生名婆具羅。	refers to a beast called Barbecued Meat.
['T27n1545_117:0607b05_6']	即是蟒類。	即是蟒類。	It is a type of python.
['T27n1545_117:0607b05_15']	恒於曠野吞食商侶。	恒於曠野吞食商侶。	It always devours merchants in the wilderness.
['T27n1545_117:0607b06_3']	有人專能殺之。	有人專能殺之。	There are people who specialize in killing it.
['T27n1545_117:0607b06_12']	取商侶價以自活命。	取商侶價以自活命。	They take the wages of merchants as their livelihood.
['T27n1545_117:0607b07_4']	由此故名婆具履迦。	由此故名婆具履迦。	For this reason, they are called bābhravīyas.
['T27n1545_117:0607b07_7']	有說。	有說。	Some say:
['T27n1545_117:0607b07_14']	罝弶名婆具羅。	罝弶名婆具羅。	Bābhrava means a snare.
['T27n1545_117:0607b08_6']	有人為活命故恒設罝弶。	有人為活命故恒設罝弶。	There are people who, for the sake of livelihood, always set up snares.
['T27n1545_117:0607b08_17']	取諸眾生故名婆具履迦。	取諸眾生故名婆具履迦。	They take all kinds of beings, therefore they are called bābhravīyas.
['T27n1545_117:0607b09_2']	有說。	有說。	Some say:
['T27n1545_117:0607b09_10']	獵主名婆具履迦。	獵主名婆具履迦。	Bābhravīya is the name of a hunter.
['T27n1545_117:0607b09_15']	如有頌言。	如有頌言。	As a verse says:
