segmentnr	original	analyzed	folio	translated
['ZH_T07_0220l_001:1044a13_0']	13 會大般若經第十三會忍波羅蜜多	13 會大般若經第十三會忍波羅蜜多	001	Chapter 13 of the Mahāprajñāpāramitā Sūtra, on the perfection of patience
['ZH_T07_0220l_001:1044a14_0']	分序序	分序序	001	Preface to the Preface
['ZH_T07_0220l_001:1044a16_0']	西明寺沙門玄則撰	西明寺沙門玄則撰	001	Compiled by Śramaṇa Xuánzōng of Xīmíng Temple
['ZH_T07_0220l_001:1044a19_13']	惟夫擅等覺之靈根、膺廣慈之奧主，馮闇海而利往、籠蒼品以遐征，則忍波羅蜜為無與競，是以玄朋踵萃、神謨繼闡。	惟夫擅等覺之靈根、膺廣慈之奧主，馮闇海而利往、籠蒼品以遐征，則忍波羅蜜為無與競，是以玄朋踵萃、神謨繼闡。	001	Those who possess the spiritual roots of equal enlightenment and receive the profound principle of vast kindness, relying on the ocean of darkness to benefit the past, and enshrouding the azure ranks with far-reaching expeditions, then the perfection of patience is without rival. Therefore, the profound friends follow and gather, and the divine plan continues to be proclaimed.
['ZH_T07_0220l_001:1044a22_10']	將夷道梗、為沮心怨，播親親於蠢徒、闢蕩蕩於情路，雖毀甚矛箭、害窮齏粉，必當內蠲我想、外抵人相，目鄰虛之有間，投刃曷傷？	將夷道梗、為沮心怨，播親親於蠢徒、闢蕩蕩於情路，雖毀甚矛箭、害窮齏粉，必當內蠲我想、外抵人相，目鄰虛之有間，投刃曷傷？	001	In order to level the obstacles of the Way and prevent the resentment of the mind, spreading intimacy to the ignorant masses and opening up the vast path of emotions, although the slander is worse than spears and arrows, and the harm is as extreme as grinding to powder, it is necessary to internally eliminate the thought of self and externally resist the notion of others. Seeing that the neighboring void has intervals, how can a thrown blade injure?
['ZH_T07_0220l_001:1044a23_2']	念機關之無主，觸舟奚若？	念機關之無主，觸舟奚若？	001	Contemplate that the mechanism has no master, and the struck boat is no different.
['ZH_T07_0220l_001:1044a23_12']	我無自我，物復誰物？	我無自我，物復誰物？	001	I have no self, and who else has a self?
['ZH_T07_0220l_001:1044a24_4']	譬夫大浸稽空，而空無溺懼；	譬夫大浸稽空，而空無溺懼；	001	It is like a great flood filling the empty sky, yet the sky has no fear of drowning;
['ZH_T07_0220l_001:1044a24_15']	積洿歸澤，而澤無垢忿。	積洿歸澤，而澤無垢忿。	001	Accumulated filth returns to the marsh, yet the marsh has no anger or resentment.
['ZH_T07_0220l_001:1044a25_6']	況已謝之聲，毀譽一貫；	況已謝之聲，毀譽一貫；	001	How much more so for the already past sounds, where praise and slander are the same;
['ZH_T07_0220l_001:1044a25_16']	既遷之色，損益同科。	既遷之色，損益同科。	001	The already departed forms, where harm and benefit are treated equally.
['ZH_T07_0220l_001:1044a26_9']	大欲饒之以樂，豈復加之以苦？	大欲饒之以樂，豈復加之以苦？	001	If you greatly desire to benefit them with happiness, how could you add suffering to them?
['ZH_T07_0220l_001:1044a27_2']	不有來損，則攝受之路無從；	不有來損，則攝受之路無從；	001	If there is no harm coming, then there is no way to embrace and accept;
['ZH_T07_0220l_001:1044a27_15']	不有往慈，則菩提之行無主。	不有往慈，則菩提之行無主。	001	If there is no past compassion, then there is no basis for the practice of bodhi.
['ZH_T07_0220l_001:1044a29_1']	翻為善友，更領深恩，聞詈劇絲竹之娛，得捶踰捧戴之悅。	翻為善友，更領深恩，聞詈劇絲竹之娛，得捶踰捧戴之悅。	001	Instead, they become good friends and receive profound kindness. Hearing insults is more enjoyable than silk and bamboo music, and receiving beatings is more delightful than being held and carried.
['ZH_T07_0220l_001:1044a29_14']	太子之二目兼喪，曾靡二心；	太子之二目兼喪，曾靡二心；	001	When the prince lost both eyes, he never had two minds;
['ZH_T07_0220l_001:1044b01_7']	仙人之七分支解，方酬七覺。	仙人之七分支解，方酬七覺。	001	When the immortal's seven branches were severed, he still repaid the seven awakenings.
['ZH_T07_0220l_001:1044b02_4']	其感通也，則百矛集體，百福之相開；	其感通也，則百矛集體，百福之相開；	001	In their responsive communication, a hundred spears gather in the body, and the marks of a hundred blessings open;
['ZH_T07_0220l_001:1044b02_15']	萬惱縈身，萬德之基立。	萬惱縈身，萬德之基立。	001	Ten thousand afflictions entwine the body, and the foundation of ten thousand virtues is established.
['ZH_T07_0220l_001:1044b03_14']	其致用也，則遠契無生，俯遠塵於證淨；	其致用也，則遠契無生，俯遠塵於證淨；	001	In their utilization, they remotely accord with non-arising, bowing to the dust in their realization of purity;
['ZH_T07_0220l_001:1044b04_5']	遙資大捨，均左塗於右割。	遙資大捨，均左塗於右割。	001	Remotely contributing to great renunciation, they equally cut the left and right.
['ZH_T07_0220l_001:1044b05_1']	比慚愧而為衣，則龍袞不侔其麗；	比慚愧而為衣，則龍袞不侔其麗；	001	Comparing it to shame and modesty as clothing, then the dragon robe is not as splendid;
['ZH_T07_0220l_001:1044b05_16']	禦煩惱而成鎧，則犀渠有謝其堅。	禦煩惱而成鎧，則犀渠有謝其堅。	001	If it is used to resist afflictions and form armor, then the rhinoceros's horn can be thanked for its hardness.
['ZH_T07_0220l_001:1044b06_8']	語其大力，則拔山無以喻；	語其大力，則拔山無以喻；	001	If speaking of its great power, then uprooting a mountain cannot be used as a metaphor;
['ZH_T07_0220l_001:1044b06_20']	談其無畏，則賈勇弗之倫。	談其無畏，則賈勇弗之倫。	001	If discussing its fearlessness, then a brave person cannot compare.
['ZH_T07_0220l_001:1044b08_6']	始即事而為三，卒階行而成五，莫不具依方便，斯著圓音。	始即事而為三，卒階行而成五，莫不具依方便，斯著圓音。	001	From the beginning, it is divided into three based on the situation, and in the end, it is divided into five based on practice. Each is fully based on skillful means, and the perfect sound is manifested.
['ZH_T07_0220l_001:1044b08_16']	詞旨慇懃，理義詳覈。	詞旨慇懃，理義詳覈。	001	The words and meanings are earnest, and the principles and meanings are detailed.
['ZH_T07_0220l_001:1044b09_6']	一軸單譯，比於勤分。	一軸單譯，比於勤分。	001	A single scroll is translated alone, compared to the diligent division.
['ZH_T07_0220l_001:1044b09_16']	規弼之美，不其要歟！	規弼之美，不其要歟！	001	Isn't the beauty of guidance and assistance essential?
['ZH_T07_0220l_001:1044b18_4']	三藏法師玄奘奉　詔譯第十三安忍波羅蜜多分如是我聞：	三藏法師玄奘奉　詔譯第十三安忍波羅蜜多分如是我聞：	001	Translated by Tripiṭaka Master Xuanzang on Imperial Order, Part 13: The Perfection of Patience, Chapter on Patience Thus have I heard:
['ZH_T07_0220l_001:1044b19_17']	一時，薄伽梵在室羅筏住誓多林給孤獨園，與大苾芻眾千二百五十人俱。	一時，薄伽梵在室羅筏住誓多林給孤獨園，與大苾芻眾千二百五十人俱。	001	Once, the Blessed One was dwelling in Śrāvastī, in the Jeta Grove, in the Anāthapiṇḍada Park, together with a great assembly of 1,250 bhikṣus.
['ZH_T07_0220l_001:1044b20_10']	爾時，世尊告具壽滿慈子：	爾時，世尊告具壽滿慈子：	001	At that time, the World-Honored One told the Venerable Pūrṇa Maitrāyaniputra:
