segmentnr	original	analyzed	folio	translated
['ZH_T47_1969B_001:0231b26_0']	樂邦遺稿并序	樂邦遺稿并序	001	Preface to the Leftover Writings of the Land of Bliss
['ZH_T47_1969B_001:0231b28_0']	四明石芝沙門宗曉編	四明石芝沙門宗曉編	001	Compiled by Zongxiao, a monk from Shizhi in Siming
['ZH_T47_1969B_001:0231b29_0']	樂邦遺稿序愚挺志于淨業。誓欲均被有情同歸實界。故	樂邦遺稿序愚挺志于淨業。誓欲均被有情同歸實界。故	001	Preface to the Leftover Writings of the Land of Bliss: I, Yu, am determined to cultivate pure karma, vowing to equally cover all sentient beings and return together to the realm of reality. Therefore,
['ZH_T47_1969B_001:0231c01_6']	纘集樂邦文類。	纘集樂邦文類。	001	I compiled the writings of the Land of Bliss.
['ZH_T47_1969B_001:0231c01_16']	行於世外餘片文隻義。	行於世外餘片文隻義。	001	Out of circulation, there are still fragments of texts and individual meanings.
['ZH_T47_1969B_001:0231c02_9']	暨隨所見聞可益扶淨業者。	暨隨所見聞可益扶淨業者。	001	As I see and hear what can benefit and support those who cultivate purity,
['ZH_T47_1969B_001:0231c02_18']	續又紀為樂邦遺稿。	續又紀為樂邦遺稿。	001	I continue to record them as the Leftover Writings of the Land of Bliss.
['ZH_T47_1969B_001:0231c03_11']	蓋倣儒家典籍拾遺之說也。	蓋倣儒家典籍拾遺之說也。	001	It is modeled after the Confucian classics' saying of collecting the lost.
['ZH_T47_1969B_001:0231c03_17']	或辭之繁芿。	或辭之繁芿。	001	If the words are too dense,
['ZH_T47_1969B_001:0231c04_4']	則略舉綱要。	則略舉綱要。	001	Then I briefly present the main points.
['ZH_T47_1969B_001:0231c04_9']	雖曰未備。	雖曰未備。	001	Although it is not complete,
['ZH_T47_1969B_001:0231c04_15']	庶少暨見焉。	庶少暨見焉。	001	I hope it will be of some benefit to those who see it.
['ZH_T47_1969B_001:0231c05_4']	甲子春旦振筆故序。	甲子春旦振筆故序。	001	On the first day of spring in the甲子 year, I took up the brush and wrote this preface.
['ZH_T47_1969B_001:0231c06_10']	宗曉編次樂邦前後兩書。	宗曉編次樂邦前後兩書。	001	Zongxiao has compiled the two books of the Land of Bliss before and after,
['ZH_T47_1969B_001:0231c07_1']	隨事標題盡之矣。	隨事標題盡之矣。	001	And has labeled the titles according to the matters.
['ZH_T47_1969B_001:0231c07_6']	靜而思之。	靜而思之。	001	If one thinks about it quietly,
['ZH_T47_1969B_001:0231c07_17']	此書專導群生歸於淨土。	此書專導群生歸於淨土。	001	This book specifically guides sentient beings to return to the Pure Land.
['ZH_T47_1969B_001:0231c08_7']	亦可目為樂邦歸志。	亦可目為樂邦歸志。	001	It can also be called the Vow to Return to the Land of Bliss.
['ZH_T47_1969B_001:0231c09_1']	蓋惟人人本有唯心樂國。	蓋惟人人本有唯心樂國。	001	It is because each person originally has the land of bliss in their mind.
['ZH_T47_1969B_001:0231c09_10']	何籍劬勞肯綮修證。	何籍劬勞肯綮修證。	001	What need is there for exhausting labor and piecemeal cultivation and realization?
['ZH_T47_1969B_001:0231c09_17']	嗟乎枉入諸趣。	嗟乎枉入諸趣。	001	Alas, in vain one enters the various destinies.
['ZH_T47_1969B_001:0231c10_3']	久而忘返。	久而忘返。	001	For a long time, one forgets to return.
['ZH_T47_1969B_001:0231c10_8']	昔人興歎。	昔人興歎。	001	The ancients sighed with regret.
['ZH_T47_1969B_001:0231c10_16']	請看路傍埋朽骨。	請看路傍埋朽骨。	001	Please look at the decaying bones buried by the roadside.
['ZH_T47_1969B_001:0231c11_8']	其中多是未歸人是此也。	其中多是未歸人是此也。	001	Many of them are people who have not yet returned home.
['ZH_T47_1969B_001:0231c12_1']	茲幸佛祖開闢橫截要津。	茲幸佛祖開闢橫截要津。	001	Fortunately, the Buddhas and Patriarchs have opened up the essential path.
['ZH_T47_1969B_001:0231c12_8']	故今得以捃摭。	故今得以捃摭。	001	Therefore, I can now collect and compile.
['ZH_T47_1969B_001:0231c12_17']	毘贊助發人之信心。	毘贊助發人之信心。	001	Assisting in developing people's faith.
['ZH_T47_1969B_001:0231c13_6']	俾夫踊躍其修者。	俾夫踊躍其修者。	001	Enabling those who joyfully cultivate
['ZH_T47_1969B_001:0231c13_12']	則明了歸途。	則明了歸途。	001	To clearly understand the way home.
['ZH_T47_1969B_001:0231c14_5']	不躊躇於生死兩岐之間。	不躊躇於生死兩岐之間。	001	Not hesitating between the two paths of life and death.
['ZH_T47_1969B_001:0231c14_10']	誠要道也。	誠要道也。	001	This is truly the essential path.
['ZH_T47_1969B_001:0231c14_15']	又名歸志。	又名歸志。	001	It is also called Returning to the Aspiration.
['ZH_T47_1969B_001:0231c15_1']	良在斯矣。	良在斯矣。	001	This is precisely why.
['ZH_T47_1969B_001:0231c15_11']	覽者果不負故鄉之歸。	覽者果不負故鄉之歸。	001	If the reader truly does not betray his hometown and returns,
['ZH_T47_1969B_001:0231c16_3']	始信蓮華勝友待多時。	始信蓮華勝友待多時。	001	Only then will he believe that the excellent friends of the lotus flower have been waiting for a long time.
['ZH_T47_1969B_001:0231c16_11']	收拾身心好歸去。	收拾身心好歸去。	001	Gather the body and mind and return well.
['ZH_T47_1969B_001:0231c16_16']	勉之勉之。	勉之勉之。	001	Strive for it, strive for it!🔽King Śuddhodana and seventy thousand Śākyas were all born in the Pure Land. King Śuddhodana and seventy thousand Śākyas were all born in the Pure Land.Here is the corrected and aligned text:
['ZH_T47_1969B_001:0231c18_9']	淨飯王與七萬釋種皆生淨土淨飯王與七萬釋種皆生淨土大寶積經第七十六卷。	淨飯王與七萬釋種皆生淨土淨飯王與七萬釋種皆生淨土大寶積經第七十六卷。	001	The Great Collection Scripture, Scroll 76
['ZH_T47_1969B_001:0231c18_17']	佛告父王淨飯曰。	佛告父王淨飯曰。	001	The Buddha said to King Śuddhodana,
['ZH_T47_1969B_001:0231c19_4']	汝於佛法中。	汝於佛法中。	001	In the Buddha's teachings,
['ZH_T47_1969B_001:0231c19_13']	當勤精進修不放逸。	當勤精進修不放逸。	001	you should diligently cultivate and practice without negligence.
['ZH_T47_1969B_001:0231c19_16']	大王。	大王。	001	Great King,
['ZH_T47_1969B_001:0231c20_7']	一切諸法皆是佛法王言。	一切諸法皆是佛法王言。	001	all dharmas are the Buddha's teachings. The king said,
['ZH_T47_1969B_001:0231c20_16']	若一切法是佛法者。	若一切法是佛法者。	001	If all dharmas are the Buddha's teachings,
['ZH_T47_1969B_001:0231c21_6']	一切眾生亦應是佛。	一切眾生亦應是佛。	001	then all sentient beings should also be Buddhas.
['ZH_T47_1969B_001:0231c21_9']	佛言。	佛言。	001	The Buddha said,
['ZH_T47_1969B_001:0231c22_1']	若不放逸顛倒見眾生者。	若不放逸顛倒見眾生者。	001	If sentient beings who are negligent and have inverted views,
['ZH_T47_1969B_001:0231c22_6']	即是佛也。	即是佛也。	001	they are Buddhas.
['ZH_T47_1969B_001:0231c22_9']	大王。	大王。	001	Great King,
['ZH_T47_1969B_001:0231c22_19']	一切法無生無動無搖。	一切法無生無動無搖。	001	all dharmas are unborn, unmoving, unshakable,
['ZH_T47_1969B_001:0231c23_3']	無取無捨。	無取無捨。	001	unobtainable, and unabandonable.
['ZH_T47_1969B_001:0231c23_8']	無有相貌。	無有相貌。	001	They have no characteristics,
['ZH_T47_1969B_001:0231c23_13']	無有自性。	無有自性。	001	and no intrinsic nature.
['ZH_T47_1969B_001:0231c23_16']	大王。	大王。	001	Great King,
['ZH_T47_1969B_001:0231c24_6']	今可於此法中而安其心。	今可於此法中而安其心。	001	you should now place your mind in this Dharma,
['ZH_T47_1969B_001:0231c24_11']	勿信於他。	勿信於他。	001	and do not trust in others.
['ZH_T47_1969B_001:0231c24_17']	佛說是法時。	佛說是法時。	001	When the Buddha spoke this Dharma,
['ZH_T47_1969B_001:0231c25_8']	王與七萬釋種得無生忍。	王與七萬釋種得無生忍。	001	the king and seventy thousand Śākyas attained the acceptance of the non-arising of dharmas.
['ZH_T47_1969B_001:0231c25_17']	爾時世尊而現微笑。	爾時世尊而現微笑。	001	At that time, the World-Honored One manifested a smile.
['ZH_T47_1969B_001:0231c26_7']	馬勝比丘以偈問佛。	馬勝比丘以偈問佛。	001	The bhikṣu Aśvajit asked the Buddha in verse,
['ZH_T47_1969B_001:0231c26_11']	佛答曰。	佛答曰。	001	and the Buddha replied,
['ZH_T47_1969B_001:0231c26_17']	我現寂滅笑。	我現寂滅笑。	001	I manifest this smile of quiescence,
['ZH_T47_1969B_001:0231c27_3']	馬勝當諦聽。	馬勝當諦聽。	001	Aśvajit, you should listen attentively.
['ZH_T47_1969B_001:0231c27_9']	我今如實說。	我今如實說。	001	I will now speak the truth.
['ZH_T47_1969B_001:0231c27_15']	釋種決定智。	釋種決定智。	001	The Śākyas have definitive wisdom.
['ZH_T47_1969B_001:0231c28_1']	諸法不可得。	諸法不可得。	001	All dharmas are unobtainable.
['ZH_T47_1969B_001:0231c28_7']	釋種皆得知。	釋種皆得知。	001	The Śākyas can all know this.
['ZH_T47_1969B_001:0231c28_13']	是故於佛法。	是故於佛法。	001	Therefore, in the Buddha's teachings,
['ZH_T47_1969B_001:0231c29_4']	決定心安住人中命終已。	決定心安住人中命終已。	001	With a determined mind, one abides. After death in the human realm,
['ZH_T47_1969B_001:0231c29_10']	得生安樂國。	得生安樂國。	001	One is reborn in the Land of Bliss.
['ZH_T47_1969B_001:0231c29_16']	面奉無量壽。	面奉無量壽。	001	Facing Amitāyus,
['ZH_T47_1969B_001:0232a01_2']	無畏成菩提。	無畏成菩提。	001	Fearless, one attains enlightenment.
['ZH_T47_1969B_001:0232a03_6']	十二光如來尊號十二光如來尊號大本無量壽經。	十二光如來尊號十二光如來尊號大本無量壽經。	001	The twelve light tathāgatas, the honored ones. The twelve light tathāgatas, the honored ones. The original text of the Sutra of Immeasurable Life.
['ZH_T47_1969B_001:0232a03_11']	佛告阿難。	佛告阿難。	001	The Buddha told Ānanda:
['ZH_T47_1969B_001:0232a04_3']	無量壽佛光明最尊第一。	無量壽佛光明最尊第一。	001	The light of Amitāyus Buddha is the most revered and foremost.
['ZH_T47_1969B_001:0232a04_14', 'ZH_T47_1969B_001:0232a05_2']	一切諸佛光明所不能及。🔽或照百佛世界。	一切諸佛光明所不能及。 或照百佛世界。	001	The light of all buddhas cannot reach it.🔽It illuminates the realms of a hundred buddhas,
['ZH_T47_1969B_001:0232a05_9']	或照千佛世界。	或照千佛世界。	001	Or it illuminates the realms of a thousand buddhas.
['ZH_T47_1969B_001:0232a05_14']	取要言之。	取要言之。	001	To put it briefly,
['ZH_T47_1969B_001:0232a06_2']	乃照恒河沙佛剎。	乃照恒河沙佛剎。	001	It illuminates the buddha lands as numerous as the sands of the Ganges River.
['ZH_T47_1969B_001:0232a06_14']	故無量壽佛亦號無量光佛。	故無量壽佛亦號無量光佛。	001	Therefore, Amitāyus Buddha is also called the Buddha of Immeasurable Light,
['ZH_T47_1969B_001:0232a06_19', 'ZH_T47_1969B_001:0232a07_4']	無邊光佛。🔽無礙光佛。	無邊光佛。 無礙光佛。	001	The Buddha of Boundless Light,🔽The Buddha of Unimpeded Light,
['ZH_T47_1969B_001:0232a07_9', 'ZH_T47_1969B_001:0232a07_14']	無對光佛。🔽炎王光佛。	無對光佛。 炎王光佛。	001	The Buddha of Unrivaled Light,🔽The Buddha of Blazing King Light,
['ZH_T47_1969B_001:0232a07_19']	清淨光佛。	清淨光佛。	001	The Buddha of Pure Light,
['ZH_T47_1969B_001:0232a08_3']	歡喜光佛。	歡喜光佛。	001	The Buddha of Joyful Light,
['ZH_T47_1969B_001:0232a08_8']	智慧光佛。	智慧光佛。	001	Buddha of Wisdom Light
['ZH_T47_1969B_001:0232a08_13', 'ZH_T47_1969B_001:0232a08_18']	不斷光佛。🔽難思光佛。	不斷光佛。 難思光佛。	001	Buddha of Uninterrupted Light🔽Buddha of Inconceivable Light
['ZH_T47_1969B_001:0232a09_2']	無稱光佛。	無稱光佛。	001	Buddha of Incomparable Light
['ZH_T47_1969B_001:0232a09_8']	超日月光佛。	超日月光佛。	001	Buddha of Surpassing the Sun and Moon's Radiance
['ZH_T47_1969B_001:0232a09_17']	其有眾生遇斯光者。	其有眾生遇斯光者。	001	If there are sentient beings who encounter this light,
['ZH_T47_1969B_001:0232a10_2']	三垢消除。	三垢消除。	001	The three defilements will be eliminated,
['ZH_T47_1969B_001:0232a10_7']	身意柔軟。	身意柔軟。	001	And their bodies and minds will become pliable.
['ZH_T47_1969B_001:0232a12_5']	彌陀佛國說三乘法彌陀佛國說三乘法大智度論云。	彌陀佛國說三乘法彌陀佛國說三乘法大智度論云。	001	The Mahāprajñāpāramitā Śāstra says:
['ZH_T47_1969B_001:0232a12_12']	佛出五濁惡世。	佛出五濁惡世。	001	The Buddha appeared in a world of the five turbidities,
['ZH_T47_1969B_001:0232a13_2']	於一乘道分為三乘。	於一乘道分為三乘。	001	And divided the One Vehicle into three vehicles.
['ZH_T47_1969B_001:0232a13_5']	若爾。	若爾。	001	If that is so,
['ZH_T47_1969B_001:0232a13_18']	阿彌陀佛不於五濁惡世受生。	阿彌陀佛不於五濁惡世受生。	001	Then Amitābha Buddha did not take birth in a world of the five turbidities,
['ZH_T47_1969B_001:0232a14_6']	何以復設三乘耶。	何以復設三乘耶。	001	So why did he also establish the three vehicles?
