segmentnr	original	analyzed	translated
['T27n1545_085:0437c02_0']	阿毘達磨大毘婆沙論卷第八十	阿毘達磨大毘婆沙論卷第八十	Abhidharma-mahāvibhāṣā-śāstra, fascicle 80
['T27n1545_085:0437c03_0']	五	五	five
['T27n1545_085:0437c05_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_085:0437c08_4']	三藏法師玄奘奉　詔譯15結蘊第二中十門納息第四之十五如契經說。	三藏法師玄奘奉　詔譯15結蘊第二中十門納息第四之十五如契經說。	tripiṭaka master Xuanzang respectfully received
['T27n1545_085:0437c08_13']	有一苾芻來詣佛所。	有一苾芻來詣佛所。	there was a bhikṣu who came to where the Buddha was
['T27n1545_085:0437c09_4']	頂禮佛足退坐一面。	頂禮佛足退坐一面。	he bowed his head at the Buddha's feet and sat to one side
['T27n1545_085:0437c09_9']	而白佛言。	而白佛言。	he said to the Buddha
['T27n1545_085:0437c09_12']	世尊。	世尊。	World-Honored One
['T27n1545_085:0437c09_19']	說有明界淨界。	說有明界淨界。	you have spoken of the realm of light, the realm of purity
['T27n1545_085:0437c10_5']	空無邊處界。	空無邊處界。	the realm of infinite space
['T27n1545_085:0437c10_11', 'T27n1545_085:0437c10_17']	識無邊處界。🔽無所有處界。	識無邊處界。 無所有處界。	the realm of infinite consciousness🔽the realm of nothingness
['T27n1545_085:0437c11_5']	非想非非想處界。	非想非非想處界。	the realm of neither perception nor non-perception
['T27n1545_085:0437c11_8']	滅界。	滅界。	the realm of cessation
['T27n1545_085:0437c11_17']	如是七界緣何施設。	如是七界緣何施設。	how are these seven realms established?
['T27n1545_085:0437c12_3']	世尊告曰。	世尊告曰。	the World-Honored One said
['T27n1545_085:0437c12_11']	緣闇故施設明界。	緣闇故施設明界。	they are established because of darkness, therefore the realm of light is established
['T27n1545_085:0437c13_2']	緣不淨故施設淨界。	緣不淨故施設淨界。	because of impurity, therefore the realm of purity is established
['T27n1545_085:0437c13_14']	緣色趣故施設空無邊處界。	緣色趣故施設空無邊處界。	because of the direction of form, therefore the realm of infinite space is established
['T27n1545_085:0437c14_8']	緣邊際故施設識無邊處界。	緣邊際故施設識無邊處界。	because of the extreme limit, therefore the realm of infinite consciousness is established
['T27n1545_085:0437c15_3']	緣所有故施設無所有處界。	緣所有故施設無所有處界。	because of existence, therefore the realm of nothingness is established
['T27n1545_085:0437c15_17']	緣有身故施設非想非非想處界。	緣有身故施設非想非非想處界。	because of the body, therefore the realm of neither perception nor non-perception is established
['T27n1545_085:0437c16_9']	緣有身滅故施設滅界。	緣有身滅故施設滅界。	The cessation element is established based on the cessation of the body.
['T27n1545_085:0437c17_2']	問此中苾芻依何事問。	問此中苾芻依何事問。	Question: What matter did the bhikṣus ask about in this context?
['T27n1545_085:0437c17_11']	世尊復以何事而答。	世尊復以何事而答。	What matter did the World-Honored One answer with?
['T27n1545_085:0437c18_7']	答此中苾芻依八解脫覆相而問。	答此中苾芻依八解脫覆相而問。	Answer: In this context, the bhikṣus asked with a veiled meaning based on the eight liberations.
['T27n1545_085:0437c18_16', 'T27n1545_085:0437c19_2']	佛亦以此覆相而答。🔽明界者。	佛亦以此覆相而答。 明界者。	The Buddha also answered with that veiled meaning.
['T27n1545_085:0437c19_8', 'T27n1545_085:0437c19_12']	謂初二解脫。🔽淨界者。	謂初二解脫。 淨界者。	The bright element refers to the first two liberations.
['T27n1545_085:0437c19_18', 'T27n1545_085:0437c20_4']	謂第三解脫。🔽四無色處界者。	謂第三解脫。 四無色處界者。	The pure element refers to the third liberation.
['T27n1545_085:0437c20_11', 'T27n1545_085:0437c20_15']	謂四無色解脫。🔽滅界者。	謂四無色解脫。 滅界者。	The four formless realms refer to the four formless liberations.
['T27n1545_085:0437c21_2']	謂想受滅解脫。	謂想受滅解脫。	The cessation element refers to the liberation of the cessation of perception and feeling.
['T27n1545_085:0437c21_17']	問何故苾芻依八解脫覆相而問答。	問何故苾芻依八解脫覆相而問答。	Question: Why did the bhikṣus ask with a veiled meaning based on the eight liberations?
['T27n1545_085:0437c22_12']	以彼苾芻少欲喜足覆藏己善。	以彼苾芻少欲喜足覆藏己善。	Answer: Because those bhikṣus had few desires and were content, concealing their own goodness.
['T27n1545_085:0437c23_8']	不欲令他知自有德故作此問。	不欲令他知自有德故作此問。	They did not want others to know about their own virtues, so they asked this question.
['T27n1545_085:0437c24_5']	問何故世尊以八解脫覆相而答。	問何故世尊以八解脫覆相而答。	Question: Why did the World-Honored One answer with a veiled meaning based on the eight liberations?
['T27n1545_085:0437c24_15']	答欲令苾芻意樂滿故。	答欲令苾芻意樂滿故。	Answer: In order to fulfill the aspirations of the bhikṣus.
['T27n1545_085:0437c25_6']	謂彼苾芻作如是念。	謂彼苾芻作如是念。	That is to say, those bhikṣus thought like this:
['T27n1545_085:0437c25_15']	若佛為我覆相而答。	若佛為我覆相而答。	If the Buddha answers with a veiled meaning for me,...
['T27n1545_085:0437c26_6']	八解脫者豈不善哉。	八解脫者豈不善哉。	Are the eight liberations not good?
['T27n1545_085:0437c26_15']	由此世尊覆相而答。	由此世尊覆相而答。	For this reason, the World-Honored One answered by concealing the characteristics.
['T27n1545_085:0437c27_7']	此中緣闇故施設明界者。	此中緣闇故施設明界者。	Here, the realm of light is established based on the darkness it relies on.
['T27n1545_085:0437c27_16']	闇謂欲界緣色處貪。	闇謂欲界緣色處貪。	Darkness refers to the craving for the form realm in the desire realm.
['T27n1545_085:0437c28_11']	初二解脫是彼對治故緣彼立。	初二解脫是彼對治故緣彼立。	The first two liberations are the antidotes to that, so they are established based on it.
['T27n1545_085:0437c29_4']	緣不淨故施設淨界者。	緣不淨故施設淨界者。	The realm of purity is established based on impurity.
['T27n1545_085:0437c29_16']	不淨謂初二解脫第三解脫。	不淨謂初二解脫第三解脫。	Impurity refers to the first two liberations and the third liberation.
['T27n1545_085:0438a01_6']	是彼對治故緣彼立。	是彼對治故緣彼立。	They are the antidotes to that, so they are established based on it.
['T27n1545_085:0438a02_2']	緣色趣故施設空無邊處界者。	緣色趣故施設空無邊處界者。	The realm of the sphere of infinite space is established based on the tendency towards form.
['T27n1545_085:0438a02_14']	色趣謂第四靜慮第四解脫。	色趣謂第四靜慮第四解脫。	The tendency towards form refers to the fourth meditation and the fourth liberation in the fourth meditation.
['T27n1545_085:0438a03_4']	是彼對治故緣彼立。	是彼對治故緣彼立。	They are the antidotes to that, so they are established based on it.
['T27n1545_085:0438a03_17']	緣邊際故施設識無邊處界者。	緣邊際故施設識無邊處界者。	The realm of the sphere of infinite consciousness is established based on the limit.
['T27n1545_085:0438a04_7']	邊際謂空無邊處。	邊際謂空無邊處。	The limit refers to the sphere of infinite space.
['T27n1545_085:0438a04_14']	彼住色邊際故。	彼住色邊際故。	Because it abides at the limit of form.
['T27n1545_085:0438a05_8']	第五解脫是彼對治故緣彼立。	第五解脫是彼對治故緣彼立。	The fifth liberation is the antidote to that, so it is established based on it.
['T27n1545_085:0438a06_4']	緣所有故施設無所有處界者。	緣所有故施設無所有處界者。	The realm of the sphere of nothingness is established based on all that exists.
['T27n1545_085:0438a07_2']	所有謂識無邊處彼有無邊行相轉故。	所有謂識無邊處彼有無邊行相轉故。	The sphere of infinite consciousness is called existence because it is associated with the notion of infinite consciousness.
['T27n1545_085:0438a07_15']	第六解脫是彼對治故緣彼立。	第六解脫是彼對治故緣彼立。	The sixth liberation is established by taking it as its object because it is the antidote to that.
['T27n1545_085:0438a08_12']	緣有身故施設非想非非想處界者。	緣有身故施設非想非非想處界者。	The sphere of neither-perception-nor-non-perception is established by taking the existence of the body as its object.
['T27n1545_085:0438a09_2']	有身謂無所有處。	有身謂無所有處。	The existence of the body refers to the sphere of nothingness.
['T27n1545_085:0438a09_15']	此猶有生死身非全無所有故。	此猶有生死身非全無所有故。	This is because there is still a body of birth and death, and it is not completely nonexistent.
['T27n1545_085:0438a10_10']	第七解脫是彼對治故緣彼立。	第七解脫是彼對治故緣彼立。	The seventh liberation is established by taking it as its object because it is the antidote to that.
