segmentnr	original	analyzed	folio	translated
['ZH_T47_1969A_005:0214a11_0']	樂邦文類卷第五	樂邦文類卷第五	005	Volume 5 of the Collection of Writings on the Pure Land
['ZH_T47_1969A_005:0214a13_0']	四明石芝沙門宗曉編次	四明石芝沙門宗曉編次	005	Compiled by Zongxiao, a monk from Shizhi in Siming
['ZH_T47_1969A_005:0214a14_0']	賦銘賦銘各一家	賦銘賦銘各一家	005	Fu and Ming are each from a different family
['ZH_T47_1969A_005:0214c21_8_1']	神棲安養賦	神棲安養賦	005	Fu on Divine Abiding in the Pure Land
['ZH_T47_1969A_005:0214c21_8_2']	智覺禪師	智覺禪師	005	Chan Master Zhijue
['ZH_T47_1969A_005:0214c21_8_3']	延壽	延壽	005	Yan Shou
['ZH_T47_1969A_005:0214c21_8_4']	進安養賦奉制文	進安養賦奉制文	005	Presenting the Fu on the Pure Land in Response to the Imperial Edict🔽King Qian of Wuyue
['ZH_T47_1969A_005:0214c21_8_5', 'ZH_T47_1969A_005:0214c21_8_6']	吳越錢王🔽俶	吳越錢王 俶	005	Chu
['ZH_T47_1969A_005:0214c21_8_7']	日觀銘	日觀銘	005	Inscription on the Sun Contemplation
['ZH_T47_1969A_005:0214c21_8_8']	慈雲懺主	慈雲懺主	005	Master of Repentance of Ciyun
['ZH_T47_1969A_005:0214c21_8_9']	遵式偈偈六家	遵式偈偈六家	005	Zhunsi Geya Geya from Six Schools
['ZH_T47_1969A_005:0214c21_8_10']	畫阿彌陀佛像偈	畫阿彌陀佛像偈	005	Verse on Painting the Image of Amitābha Buddha
['ZH_T47_1969A_005:0214c21_8_11']	東坡居士蘇	東坡居士蘇	005	Layman Dongpo Su
['ZH_T47_1969A_005:0214c21_8_12']	軾	軾	005	Shi
['ZH_T47_1969A_005:0214c21_8_13']	釋華嚴賢首讚佛偈	釋華嚴賢首讚佛偈	005	Praise for the Buddha in the Huayan and Huayan Schools
['ZH_T47_1969A_005:0214c21_8_14']	慈雲懺主	慈雲懺主	005	Master of Repentance of Ciyun
['ZH_T47_1969A_005:0214c21_8_15']	遵式	遵式	005	Zhunsi
['ZH_T47_1969A_005:0214c21_8_16']	依脩多羅立往生偈	依脩多羅立往生偈	005	Verse on Rebirth Based on the Sūtras
['ZH_T47_1969A_005:0214c21_8_17']	同前	同前	005	Same as above
['ZH_T47_1969A_005:0214c21_8_18']	寫彌陀經施發願偈	寫彌陀經施發願偈	005	Verse on Bestowing and Vowing to Copy the Sūtra of Amitābha
['ZH_T47_1969A_005:0214c21_8_19']	同前	同前	005	Same as above
['ZH_T47_1969A_005:0214c21_8_20']	姚行婆日輪見佛偈	姚行婆日輪見佛偈	005	Verse on the Sun Wheel Seeing the Buddha by Old Woman Yao
['ZH_T47_1969A_005:0214c21_8_21']	妙行法師	妙行法師	005	Dharma Master Miaoxing
['ZH_T47_1969A_005:0214c21_8_22']	法怡	法怡	005	Fayi
['ZH_T47_1969A_005:0214c21_8_23']	讚喻彌陀偈	讚喻彌陀偈	005	Praise and Simile for Amitābha
['ZH_T47_1969A_005:0214c21_8_24']	朝議大夫丁	朝議大夫丁	005	Ding, Probationary Director of the Court of the Imperial Clan
['ZH_T47_1969A_005:0214c21_8_25']	性頌頌二十家	性頌頌二十家	005	Gāthā Gāthā from Twenty Schools
['ZH_T47_1969A_005:0214c21_8_26']	十六觀頌二十三首	十六觀頌二十三首	005	Twenty-three Gāthās on the Sixteen Contemplations
['ZH_T47_1969A_005:0214c21_8_27']	慈雲懺主	慈雲懺主	005	Master of Repentance of Ciyun
['ZH_T47_1969A_005:0214c21_8_28']	遵式	遵式	005	Zhunsi
['ZH_T47_1969A_005:0214c21_8_29']	十六觀頌一十六首	十六觀頌一十六首	005	Sixteen Gāthās on the Sixteen Contemplations🔽Chan Master Zhean
['ZH_T47_1969A_005:0214c21_8_30', 'ZH_T47_1969A_005:0214c21_8_31']	樝菴法師🔽有嚴	樝菴法師🔽有嚴	005	You Yan
['ZH_T47_1969A_005:0214c21_8_32']	十六觀頌二十四首	十六觀頌二十四首	005	Twenty-four verses on the sixteen contemplations
['ZH_T47_1969A_005:0214c21_8_33']	大智律師	大智律師	005	Great Wisdom Vinaya Master
['ZH_T47_1969A_005:0214c21_8_34']	元照	元照	005	Yuantong
['ZH_T47_1969A_005:0214c21_8_35']	勸化徑路修行頌	勸化徑路修行頌	005	Encouraging cultivation through the shortcut of transformation
['ZH_T47_1969A_005:0214c21_8_36', 'ZH_T47_1969A_005:0214c21_8_37']	京師比丘🔽善導	京師比丘 善導	005	Bhikṣu of the capital🔽Shan-dao
['ZH_T47_1969A_005:0214c21_8_38']	勸念佛頌四首	勸念佛頌四首	005	Four verses encouraging the recitation of the Buddha's name
