segmentnr	original	analyzed	translated
['T29n1558_009:0045c05_0', 'T29n1558_009:0045c07_0']	2阿毘達磨俱舍論卷第九🔽尊者世親造	2阿毘達磨俱舍論卷第九 尊者世親造	Composed by Venerable Vasubandhu
['T29n1558_009:0045c08_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	Translated by Tripiṭaka Master Xuanzang on Imperial Order
['T29n1558_009:0045c10_13']	分別世品第三之二當往何趣，所起中有形狀如何？	分別世品第三之二當往何趣，所起中有形狀如何？	In which destinies will they go? What is the shape of the intermediate existence that arises?
['T29n1558_009:0045c10_16']	頌曰：	頌曰：	Verse:
['T29n1558_009:0045c11_0']	此一業引故，　　如當本有形，	此一業引故，　　如當本有形，	Because this is attracted by one karma, it is like the form of the future fundamental existence.
['T29n1558_009:0045c12_13']	本有謂死前，　　居生剎那後。	本有謂死前，　　居生剎那後。	The fundamental existence refers to the period after death but before rebirth.
['T29n1558_009:0045c13_2']	論曰：	論曰：	The treatise says:
['T29n1558_009:0045c14_1']	若業能引當所往趣，彼業即招能往中有。	若業能引當所往趣，彼業即招能往中有。	If karma can attract the future destiny to which one will go, that karma will also attract the intermediate existence that can go there.
['T29n1558_009:0045c15_1']	故此中有若往彼趣，即如所趣當本有形。	故此中有若往彼趣，即如所趣當本有形。	Therefore, if this intermediate existence is going to that destiny, it will have the form of the fundamental existence of that destiny.
['T29n1558_009:0045c16_1']	若爾，於一狗等腹中容有五趣中有頓起。	若爾，於一狗等腹中容有五趣中有頓起。	If so, in the womb of a single dog, intermediate existences of the five destinies could suddenly arise.
['T29n1558_009:0045c17_1']	既有地獄中有現前，如何不能焚燒母腹？	既有地獄中有現前，如何不能焚燒母腹？	Since there is a hell intermediate existence present, how can it not burn the mother's womb?
['T29n1558_009:0045c17_10']	彼居本有亦不恒燒？	彼居本有亦不恒燒？	Even when dwelling in the fundamental existence, it does not always burn.
['T29n1558_009:0045c18_2']	如暫遊園，況在中有。	如暫遊園，況在中有。	It is like temporarily visiting a garden, let alone being in the intermediate existence.
['T29n1558_009:0045c19_12']	設許能燒，如不可見亦不可觸，以中有身極微細故，所難非理。	設許能燒，如不可見亦不可觸，以中有身極微細故，所難非理。	Even if it is granted that it can be burned, it cannot be seen or touched, because the body of the intermediate state is extremely subtle. Therefore your objection is unreasonable.
['T29n1558_009:0045c20_13']	諸趣中有雖居一腹，非互觸燒，業所遮故。	諸趣中有雖居一腹，非互觸燒，業所遮故。	Although the intermediate state beings of the various destinies are in the same womb, they do not touch or burn each other, because this is prevented by karma.
['T29n1558_009:0045c21_11']	欲中有量雖如小兒年五六歲而根明利；	欲中有量雖如小兒年五六歲而根明利；	The size of the intermediate state being of the desire realm is like that of a child five or six years old, but its faculties are clear and sharp.
['T29n1558_009:0045c23_11']	菩薩中有如盛年時形量周圓具諸相好，故住中有將入胎時照百俱胝四大洲等。	菩薩中有如盛年時形量周圓具諸相好，故住中有將入胎時照百俱胝四大洲等。	The intermediate state being of a bodhisattva is like a person in the prime of life, with a body that is round and full and endowed with all the major marks. Therefore, when it is in the intermediate state and about to enter the womb, it illuminates a hundred koṭis of great trichiliocosms.
['T29n1558_009:0045c24_13']	若爾，何故菩薩母夢中見白象子來入己右脇？	若爾，何故菩薩母夢中見白象子來入己右脇？	If this is so, why did the mother of the Bodhisattva see in a dream an elephant calf coming in through her right side?
['T29n1558_009:0045c25_4']	此吉瑞相，非關中有。	此吉瑞相，非關中有。	This is an auspicious sign, not related to the intermediate state.
['T29n1558_009:0045c26_7']	菩薩久捨傍生趣故，如訖栗枳王夢所見十事：	菩薩久捨傍生趣故，如訖栗枳王夢所見十事：	Because the Bodhisattva had long ago abandoned the destiny of animals. Like King Kṛkī, who saw ten things in a dream:🔽A great elephant, a well, a mortar,
['T29n1558_009:0045c27_0']	謂大象井󰉓，　　栴檀妙園林，	謂大象井󰉓，　　栴檀妙園林，	sandalwood, a wondrous garden grove,
['T29n1558_009:0045c28_13']	小象二獼猴，　　廣堅衣鬪諍。	小象二獼猴，　　廣堅衣鬪諍。	two small elephants, two macaques, a broad cloth, a firm cloth, and a fight.
['T29n1558_009:0045c29_18']	如是所夢，但表當來餘事先兆，非如所見。	如是所夢，但表當來餘事先兆，非如所見。	Such dreams only indicate future events, not as seen.
['T29n1558_009:0046a02_10']	又諸中有從生門入，非破母腹而得入胎，故雙生者前小後大。	又諸中有從生門入，非破母腹而得入胎，故雙生者前小後大。	Also, the intermediate beings enter through the birth passage, not by breaking the mother's abdomen to enter the womb. Therefore, twins are born first small and later large.
['T29n1558_009:0046a03_1']	法善現說復云何通？	法善現說復云何通？	How does the Dharma master explain this?
['T29n1558_009:0046a04_0']	白象相端嚴，　　具六牙四足，	白象相端嚴，　　具六牙四足，	The white elephant has a dignified appearance, with six tusks and four feet,
['T29n1558_009:0046a05_13']	正知入母腹，　　寢如仙隱林。	正知入母腹，　　寢如仙隱林。	Consciously entering the mother's womb, lying down like a sage hidden in the forest.
['T29n1558_009:0046a06_9']	不必須通，非三藏故。	不必須通，非三藏故。	It is not necessary to explain it, because it is not a tripiṭaka text.
['T29n1558_009:0046a07_1']	諸諷頌言，或過實故。	諸諷頌言，或過實故。	The words of various verses may be exaggerated.
['T29n1558_009:0046a08_1']	若必須通，如菩薩母所見夢相，造頌無失。	若必須通，如菩薩母所見夢相，造頌無失。	If it must be explained, like the dream signs seen by the mother of the Bodhisattva, there is no fault in composing a verse.
['T29n1558_009:0046a08_13']	色界中有量，圓滿如本有。	色界中有量，圓滿如本有。	The size of the intermediate being in the form realm is complete, like the original existence.
['T29n1558_009:0046a09_12']	與衣俱生，慚愧增故，菩薩中有亦與衣俱。	與衣俱生，慚愧增故，菩薩中有亦與衣俱。	Born together with clothes, due to the increase of shame and modesty. The intermediate being of the Bodhisattva is also born together with clothes.
['T29n1558_009:0046a12_4']	鮮白苾芻尼由本願力故，彼於世世有自然衣，恒不離身隨時改變，乃至最後般涅槃時，即以此衣纏屍焚葬。	鮮白苾芻尼由本願力故，彼於世世有自然衣，恒不離身隨時改變，乃至最後般涅槃時，即以此衣纏屍焚葬。	Because of the power of her original vow, the bhikṣuṇī Śaśivaktrā had a natural robe in every lifetime that never left her body and changed with the seasons, until the time of her final parinirvāṇa, when she wrapped her corpse in this robe and cremated it.
['T29n1558_009:0046a13_4']	所餘欲界中有無衣，由皆增長無慚愧故。	所餘欲界中有無衣，由皆增長無慚愧故。	The rest of the desire realm has no clothes in the intermediate state, because they all increase shamelessness and lack of conscience.
['T29n1558_009:0046a13_13']	所似本有其體是何？	所似本有其體是何？	What is the substance of what is similar to the original existence?
['T29n1558_009:0046a14_13']	謂死有前、生有後蘊，總說有體是五取蘊。	謂死有前、生有後蘊，總說有體是五取蘊。	It is said that the aggregates before death and after birth are collectively called the substance of existence, which is the five appropriated aggregates.
['T29n1558_009:0046a15_3']	於中位別分析為四：	於中位別分析為四：	Within this, the different stages are analyzed into four:
['T29n1558_009:0046a15_13']	一者中有，義如前說。	一者中有，義如前說。	The first is the intermediate existence, the meaning of which was explained above.
['T29n1558_009:0046a16_7']	二者生有，謂於諸趣結生剎那。	二者生有，謂於諸趣結生剎那。	The second is birth existence, which refers to the moment of rebirth in the various destinies.
['T29n1558_009:0046a17_3']	三者本有，除生剎那死前餘位。	三者本有，除生剎那死前餘位。	The third is prior existence, which refers to all stages except for the moment of birth and before death.
['T29n1558_009:0046a17_13']	四者死有，謂最後念。	四者死有，謂最後念。	The fourth is death existence, which refers to the final thought.
['T29n1558_009:0046a18_16']	次中有前，有色有情具足四有，若在無色中闕具三。	次中有前，有色有情具足四有，若在無色中闕具三。	Next, in front of the intermediate existence, sentient beings with form are endowed with all four existences. If they are in the formless realm, they lack one and are endowed with three.
['T29n1558_009:0046a19_8']	已說形量，餘義當辯。	已說形量，餘義當辯。	The shape and size have already been explained. The remaining meanings will be discussed.
['T29n1558_009:0046a19_11']	頌曰：	頌曰：	Verse:
['T29n1558_009:0046a20_0']	同淨天眼見，　　業通疾具根，	同淨天眼見，　　業通疾具根，	The same pure heavenly eye sees, with karmic powers swift and complete faculties,
['T29n1558_009:0046a21_13']	無對不可轉，　　食香非久住。	無對不可轉，　　食香非久住。	Imperturbable, untransferable, eating fragrance, not abiding long.
['T29n1558_009:0046a22_0']	倒心趣欲境，　　濕化染香處，	倒心趣欲境，　　濕化染香處，	With inverted mind, one seeks the realm of desire; the wet and transformed are tainted by fragrant places.
['T29n1558_009:0046a23_13']	天首上三橫，　　地獄頭歸下。	天首上三橫，　　地獄頭歸下。	The heavenly head is above, the three are horizontal; the head of hell returns downward.
['T29n1558_009:0046a24_2']	論曰：	論曰：	The treatise says:
['T29n1558_009:0046a26_1']	此中有身同類相見，若有修得極淨天眼亦能得見，諸生得眼皆不能觀，以極細故。	此中有身同類相見，若有修得極淨天眼亦能得見，諸生得眼皆不能觀，以極細故。	The bodies of those in the intermediate state see each other of the same kind. If one has cultivated and attained the extremely pure heavenly eye, one can also see them. All eyes obtained through birth cannot observe them, because they are extremely subtle.
['T29n1558_009:0046a26_6']	有餘師說：	有餘師說：	Some other masters say:
['T29n1558_009:0046a26_15']	天中有眼具足能見。	天中有眼具足能見。	The heavenly intermediate state eye is fully able to see.
['T29n1558_009:0046a28_1']	五趣中有，人、鬼、傍生、地獄中有見四三二一，謂自下除上。	五趣中有，人、鬼、傍生、地獄中有見四三二一，謂自下除上。	The intermediate state beings of the five destinies, humans, ghosts, animals, and hells, see four, three, two, and one respectively, excluding the higher ones.
['T29n1558_009:0046b01_1']	一切通中業通最疾，𣣋虛自在是謂通義，通由業得名為業通，此通勢用速故名疾。	一切通中業通最疾，𣣋虛自在是謂通義，通由業得名為業通，此通勢用速故名疾。	Among all spiritual powers, the spiritual power of karma is the swiftest. It is called spiritual power because it freely surpasses the sky. Spiritual power obtained through karma is called the spiritual power of karma. This spiritual power is called swift because its power is fast.
['T29n1558_009:0046b02_10']	中有具得最疾業通，上至世尊無能遮抑，以業勢力最強盛故。	中有具得最疾業通，上至世尊無能遮抑，以業勢力最強盛故。	There are those who attain the most rapid karmic powers, and even the World-Honored One cannot stop them, because the power of their karma is the strongest.
['T29n1558_009:0046b04_1']	一切中有皆具五根，對謂對礙，此金剛等所不能遮，故名無對。	一切中有皆具五根，對謂對礙，此金剛等所不能遮，故名無對。	All intermediate beings are endowed with the five faculties. Obstruction means obstruction. This cannot be blocked by vajra and other things, so it is called unobstructed.
