segmentnr	original	analyzed	translated
['T27n1545_033:0168c20_0']	阿毘達磨大毘婆沙論卷第三十	阿毘達磨大毘婆沙論卷第三十	Abhidharma-mahāvibhāṣā-śāstra, fascicle 30
['T27n1545_033:0168c21_0']	三	三	three
['T27n1545_033:0168c23_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_033:0168c26_15']	三藏法師玄奘奉　詔譯5雜蘊第一中愛敬納息第四之五涅槃當言學耶無學耶非學非無學耶。	三藏法師玄奘奉　詔譯5雜蘊第一中愛敬納息第四之五涅槃當言學耶無學耶非學非無學耶。	tripiṭaka master Xuanzang respectfully received
['T27n1545_033:0168c27_2']	乃至廣說。	乃至廣說。	and so on at length.
['T27n1545_033:0168c27_9']	問何故作此論。	問何故作此論。	Question: Why was this treatise composed?
['T27n1545_033:0168c28_2']	答前雖說有二種涅槃界。	答前雖說有二種涅槃界。	Answer: Although it was previously said that there are two kinds of nirvāṇa realms,
['T27n1545_033:0168c29_3']	而未說涅槃為是學為無學為非學非無學。	而未說涅槃為是學為無學為非學非無學。	it was not yet said whether nirvāṇa is a learner's dharma, a post-learner's dharma, or neither a learner's nor a post-learner's dharma.
['T27n1545_033:0168c29_8']	今欲說之。	今欲說之。	Now, I wish to discuss this.
['T27n1545_033:0169a01_1']	復次為止他宗顯正義故。	復次為止他宗顯正義故。	Moreover, in order to stop other schools and reveal the correct principle.
['T27n1545_033:0169a02_2']	謂或有執涅槃有學有無學有非學非無學。	謂或有執涅槃有學有無學有非學非無學。	That is to say, some hold the view that nirvāṇa is a learner's dharma, a post-learner's dharma, or neither a learner's nor a post-learner's dharma.
['T27n1545_033:0169a02_7']	如犢子部。	如犢子部。	Like the Vātsīputrīya school.
['T27n1545_033:0169a03_8']	為遮彼執顯涅槃唯是非學非無學故作斯論。	為遮彼執顯涅槃唯是非學非無學故作斯論。	In order to refute that view and show that nirvāṇa is only neither a learner's nor a post-learner's dharma, this treatise is composed.
['T27n1545_033:0169a04_7']	涅槃當言學耶無學耶非學非無學耶。	涅槃當言學耶無學耶非學非無學耶。	Should nirvāṇa be said to be a learner's dharma, a post-learner's dharma, or neither a learner's nor a post-learner's dharma?
['T27n1545_033:0169a04_18']	答涅槃應言非學非無學。	答涅槃應言非學非無學。	Answer: Nirvāṇa should be said to be neither a learner's nor a post-learner's dharma.
['T27n1545_033:0169a05_8']	學無學義不相應故。	學無學義不相應故。	Because the meanings of learner and post-learner are not applicable.
