segmentnr	original	analyzed	translated
['T27n1545_097:0499c06_0']	阿毘達磨大毘婆沙論卷第九十	阿毘達磨大毘婆沙論卷第九十	Abhidharma-mahāvibhāṣā-śāstra, fascicle 90
['T27n1545_097:0499c07_0']	七	七	seven
['T27n1545_097:0499c09_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_097:0499c12_7']	三藏法師玄奘奉　詔譯5智蘊第三中學支納息第一之五諸法念覺支相應。	三藏法師玄奘奉　詔譯5智蘊第三中學支納息第一之五諸法念覺支相應。	tripiṭaka master Xuanzang respectfully received
['T27n1545_097:0499c12_17']	彼法擇法覺支相應耶。	彼法擇法覺支相應耶。	Are those dharmas associated with the factor of enlightenment that investigates dharmas?
['T27n1545_097:0499c13_3']	乃至廣說。	乃至廣說。	And so on, in detail.
['T27n1545_097:0499c13_10']	問何故作此論。	問何故作此論。	Question: Why was this treatise composed?
['T27n1545_097:0499c14_2']	答為止他宗顯正理故。	答為止他宗顯正理故。	Answer: In order to stop other schools and reveal the correct principle.
['T27n1545_097:0499c14_7']	謂或有執。	謂或有執。	That is to say, some hold the view
['T27n1545_097:0499c15_2']	無實相應諸心心所不俱起故。	無實相應諸心心所不俱起故。	that there is no real association, because all minds and mental factors do not arise together.
['T27n1545_097:0499c16_3']	為遮彼意欲顯相應是實有物故作斯論。	為遮彼意欲顯相應是實有物故作斯論。	In order to refute that view and show that association is a real entity, this treatise is composed.
['T27n1545_097:0499c16_9']	答應作四句。	答應作四句。	Answer: One should make a tetralemma.
['T27n1545_097:0499c16_18']	此中念及擇法覺支。	此中念及擇法覺支。	Here, mindfulness and the factor of enlightenment that investigates dharmas
['T27n1545_097:0499c17_11']	俱遍一切地一切無漏心故。	俱遍一切地一切無漏心故。	are both universally present in all stages and all uncontaminated minds.
['T27n1545_097:0499c17_17']	應作小四句。	應作小四句。	One should make a small tetralemma.
['T27n1545_097:0499c18_8']	有法念相應非擇法。	有法念相應非擇法。	There are dharmas associated with mindfulness but not with the investigation of dharmas.
['T27n1545_097:0499c18_15']	謂擇法覺支者。	謂擇法覺支者。	That is to say, the factor of enlightenment that investigates dharmas.
['T27n1545_097:0499c19_7']	謂念俱生擇法覺支自性。	謂念俱生擇法覺支自性。	That is to say, the intrinsic nature of the factor of enlightenment that investigates dharmas that arises together with mindfulness.
['T27n1545_097:0499c19_18']	彼與念相應非擇法覺支。	彼與念相應非擇法覺支。	It is associated with mindfulness but not with the factor of enlightenment that investigates dharmas.
['T27n1545_097:0499c20_12']	由三緣故自性不與自性相應。	由三緣故自性不與自性相應。	For three reasons, the intrinsic nature does not correspond to the intrinsic nature.
['T27n1545_097:0499c21_4', 'T27n1545_097:0499c21_9']	一無二體俱時起故。🔽二前與後。	一無二體俱時起故。 二前與後。	First, because two substances do not arise simultaneously.
['T27n1545_097:0499c21_14']	不和合故。	不和合故。	Second, because the former does not combine with the latter.
['T27n1545_097:0499c22_4']	三一切法不觀自體。	三一切法不觀自體。	Third, because all dharmas, not observing their own substance,
['T27n1545_097:0499c22_13']	必以他體為緣生故。	必以他體為緣生故。	necessarily arise with other substances as conditions.
['T27n1545_097:0499c23_4']	有法擇法相應非念。	有法擇法相應非念。	There are dharmas that correspond to investigation of dharmas but not to mindfulness.
['T27n1545_097:0499c23_10']	謂念覺支者。	謂念覺支者。	This refers to the factor of enlightenment of mindfulness.
['T27n1545_097:0499c24_2']	謂擇法俱生念覺支自性。	謂擇法俱生念覺支自性。	This refers to the intrinsic nature of the factor of enlightenment of mindfulness that arises together with the investigation of dharmas.
['T27n1545_097:0499c24_13']	彼與擇法相應非念覺支。	彼與擇法相應非念覺支。	It corresponds to the investigation of dharmas but not to the factor of enlightenment of mindfulness.
['T27n1545_097:0499c25_8']	自性不與自性相應義如前說。	自性不與自性相應義如前說。	The meaning of the intrinsic nature not corresponding to the intrinsic nature is as explained above.
['T27n1545_097:0499c25_17']	有法念相應亦擇法。	有法念相應亦擇法。	There are dharmas that correspond to mindfulness and also to the investigation of dharmas.
['T27n1545_097:0499c26_6']	謂二相應法者。	謂二相應法者。	This refers to the two corresponding dharmas.
['T27n1545_097:0499c26_15']	謂念擇法覺支俱生。	謂念擇法覺支俱生。	This refers to the investigation of dharmas and the factor of enlightenment of mindfulness that arise together.
['T27n1545_097:0499c27_5']	除二自性餘相應法。	除二自性餘相應法。	Excluding the two intrinsic natures, the other corresponding dharmas
['T27n1545_097:0499c27_11']	即八大地法。	即八大地法。	are the eight great fundamental mental factors,
['T27n1545_097:0499c27_17']	十大善地法。	十大善地法。	the ten great wholesome factors,
['T27n1545_097:0499c28_9']	隨地位亦有尋伺等及心。	隨地位亦有尋伺等及心。	and the mental factors of searching, etc. and mind that exist in their stage.
['T27n1545_097:0499c29_3']	有法非念相應亦非擇法。	有法非念相應亦非擇法。	There are dharmas that do not correspond to mindfulness and also do not correspond to the investigation of dharmas.
['T27n1545_097:0500a01_1']	謂餘心心所法色無為心不相應行者。	謂餘心心所法色無為心不相應行者。	It refers to the other mental factors, form, and unconditioned factors that are not associated with the mind.
['T27n1545_097:0500a01_10']	謂除無漏心心所法。	謂除無漏心心所法。	It refers to the pure mental factors and mental activities, excluding the pure ones.
['T27n1545_097:0500a01_19']	諸餘有漏心心所法。	諸餘有漏心心所法。	All the other defiled mental factors and mental activities,
['T27n1545_097:0500a02_15']	及一切色無為心不相應行作第四句。	及一切色無為心不相應行作第四句。	and all form, unconditioned factors, and factors not associated with the mind are the fourth alternative.
['T27n1545_097:0500a03_4']	如對擇法覺支。	如對擇法覺支。	Just as it is in relation to the factor of enlightenment of investigation of dharmas,
['T27n1545_097:0500a03_14']	對精進輕安定捨覺支。	對精進輕安定捨覺支。	it is the same in relation to the factors of enlightenment of vigor, tranquility, concentration, and equanimity,
['T27n1545_097:0500a04_3']	正勤正定亦爾者。	正勤正定亦爾者。	and the right efforts and right concentration.
['T27n1545_097:0500a05_13']	如念覺支對擇法覺支作小四句對精進覺支乃至正定應知亦爾。	如念覺支對擇法覺支作小四句對精進覺支乃至正定應知亦爾。	Just as the factor of enlightenment of mindfulness is in relation to the factor of enlightenment of investigation of dharmas, it should be understood that it is the same in relation to the factor of enlightenment of vigor, and so on up to right concentration.
['T27n1545_097:0500a06_11']	諸法念覺支相應彼法喜覺支相應耶。	諸法念覺支相應彼法喜覺支相應耶。	Are those dharmas associated with the factor of enlightenment of mindfulness also associated with the factor of enlightenment of joy?
['T27n1545_097:0500a06_17']	答應作四句。	答應作四句。	The answer is that four alternatives should be made.
['T27n1545_097:0500a07_13']	此中念覺支遍一切地一切無漏心。	此中念覺支遍一切地一切無漏心。	Here, the factor of enlightenment of mindfulness is found in all stages and in all pure minds,
['T27n1545_097:0500a08_5']	喜覺支遍一切無漏心。	喜覺支遍一切無漏心。	while the factor of enlightenment of joy is found in all pure minds
['T27n1545_097:0500a08_11']	非一切地故。	非一切地故。	but not in all stages.
['T27n1545_097:0500a08_17']	應作中四句。	應作中四句。	Therefore, the middle four alternatives should be made.
['T27n1545_097:0500a09_6']	有法念相應非喜。	有法念相應非喜。	There are dharmas associated with mindfulness but not with joy,
['T27n1545_097:0500a09_16']	謂喜覺支及喜不相應。	謂喜覺支及喜不相應。	namely, the factor of enlightenment of joy and that which is not associated with joy.
['T27n1545_097:0500a10_6']	念覺支相應法者。	念覺支相應法者。	The factors associated with the enlightenment factor of mindfulness are:
['T27n1545_097:0500a10_16']	謂念俱生喜覺支自性。	謂念俱生喜覺支自性。	The essence of the enlightenment factor of joy that arises together with mindfulness.
