segmentnr	original	analyzed	translated
['T27n1545_195:0973b02_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_195:0973b03_0']	九十五	九十五	ninety-five
['T27n1545_195:0973b05_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_195:0973b08_11']	三藏法師玄奘奉　詔譯4見蘊第八中三有納息第二之四諸法因無明此法緣無明耶。	三藏法師玄奘奉　詔譯4見蘊第八中三有納息第二之四諸法因無明此法緣無明耶。	tripiṭaka master Xuanzang respectfully received
['T27n1545_195:0973b08_16']	乃至廣說。	乃至廣說。	and so on at length
['T27n1545_195:0973b09_11']	問何故此中依明無明而作論。	問何故此中依明無明而作論。	Question: Why is the treatise composed here based on ignorance and illumination?
['T27n1545_195:0973b10_4']	答彼作論者意欲爾故。	答彼作論者意欲爾故。	Answer: Because that is the intention of the author of the treatise.
['T27n1545_195:0973b10_9']	乃至廣說。	乃至廣說。	And so on at length.
['T27n1545_195:0973b10_12']	有說。	有說。	Some say:
['T27n1545_195:0973b11_4']	此二是雜染清淨根本法故。	此二是雜染清淨根本法故。	Because these two are the fundamental dharmas of defilement and purity.
['T27n1545_195:0973b11_15']	謂一切雜染無明為根本。	謂一切雜染無明為根本。	Namely, ignorance is the fundamental cause of all defilement.
['T27n1545_195:0973b11_18']	如說。	如說。	As it is said:
['T27n1545_195:0973b12_8']	所有種種惡不善法。	所有種種惡不善法。	All kinds of evil and unwholesome dharmas,
['T27n1545_195:0973b12_13']	若生若長。	若生若長。	whether arising or increasing,
['T27n1545_195:0973b13_1']	皆以無明為根。	皆以無明為根。	are all rooted in ignorance.
['T27n1545_195:0973b13_10']	為集為種類為等起。	為集為種類為等起。	They are the accumulation, the category, and the origination.
['T27n1545_195:0973b14_1']	一切清淨明為根本。	一切清淨明為根本。	Illumination is the fundamental cause of all purity.
['T27n1545_195:0973b14_10']	如說所有種種善法。	如說所有種種善法。	As it is said: All kinds of wholesome dharmas,
['T27n1545_195:0973b14_15']	若生若長。	若生若長。	whether arising or increasing,
['T27n1545_195:0973b15_11']	無不以明為根為集為種類為等起。	無不以明為根為集為種類為等起。	are all rooted in illumination, are the accumulation, the category, and the origination.
['T27n1545_195:0973b15_14']	有說。	有說。	Some say:
['T27n1545_195:0973b16_5']	此二俱是上首法故。	此二俱是上首法故。	Because these two are both foremost dharmas.
['T27n1545_195:0973b17_4']	謂世尊於契經中說此二種為上首法。	謂世尊於契經中說此二種為上首法。	It means that the World-Honored One said in the sutras that these two are the foremost dharmas.
['T27n1545_195:0973b17_7']	如說。	如說。	As it is said:
['T27n1545_195:0973b17_10', 'T27n1545_195:0973b17_16']	苾芻。🔽無明為上首。	苾芻。 無明為上首。	Bhikṣus,🔽ignorance is foremost,
['T27n1545_195:0973b18_2']	無明為前相。	無明為前相。	ignorance is the preeminent characteristic,
['T27n1545_195:0973b18_13']	種種惡不善法皆得生起。	種種惡不善法皆得生起。	various evil and unwholesome dharmas can all arise.
['T27n1545_195:0973b19_12']	又由此成無慚愧者明為上首明為前相。	又由此成無慚愧者明為上首明為前相。	Moreover, it is said that by this one becomes one who lacks shame and conscience, ignorance is foremost, ignorance is the preeminent characteristic,
['T27n1545_195:0973b20_4']	種種善法皆得生起。	種種善法皆得生起。	various wholesome dharmas can all arise.
['T27n1545_195:0973b20_13']	又由此成有慚愧者。	又由此成有慚愧者。	Moreover, it is said that by this one becomes one who has shame and conscience.
['T27n1545_195:0973b20_16']	有說。	有說。	Some say:
['T27n1545_195:0973b21_8', 'T27n1545_195:0973b21_16']	此二是近相障對治法故。🔽謂無明是明近障。	此二是近相障對治法故。 謂無明是明近障。	These two are the proximate obstacles and antidotes to each other.🔽That is to say, ignorance is the proximate obstacle to understanding,
['T27n1545_195:0973b22_5']	明是無明近對治。	明是無明近對治。	and understanding is the proximate antidote to ignorance.
['T27n1545_195:0973b22_8']	有說。	有說。	Some say:
