segmentnr	original	analyzed	translated
['T29n1558_026:0134b15_0']	阿毘達磨俱舍論卷第二十六	阿毘達磨俱舍論卷第二十六	Abhidharma-kośa, fascicle twenty-six
['T29n1558_026:0134b17_0']	尊者世親造	尊者世親造	Composed by Ārya-deva-śrī-mitra
['T29n1558_026:0134b18_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	Translated by Tripiṭaka Master Xuanzang on imperial command
['T29n1558_026:0134b20_17']	7 分別智品1分別智品第七之一前品初說諸忍諸智，於後復說正見正智。	7 分別智品1分別智品第七之一前品初說諸忍諸智，於後復說正見正智。	, later he further speaks of right view and right cognition.
['T29n1558_026:0134b21_6']	為有忍非智耶？	為有忍非智耶？	Are there any forbearances that are not cognitions?
['T29n1558_026:0134b21_13']	為有智非見耶？	為有智非見耶？	Are there any cognitions that are not views?
['T29n1558_026:0134b21_16']	頌曰：	頌曰：	Verse:
['T29n1558_026:0134b22_0']	聖慧忍非智，　　盡無生非見，	聖慧忍非智，　　盡無生非見，	The noble wisdoms and forbearances are not cognitions, and the cognition of exhaustion and non-arising are not views.
['T29n1558_026:0134b23_13']	餘二有漏慧，　　皆智六見性。	餘二有漏慧，　　皆智六見性。	The remaining two and defiled wisdoms are all cognitions and have the nature of the six views.
['T29n1558_026:0134b24_2']	論曰：	論曰：	Discussion:
['T29n1558_026:0134b25_2']	慧有二種，有漏、無漏，唯無漏慧立以聖名。	慧有二種，有漏、無漏，唯無漏慧立以聖名。	Wisdom is of two kinds: defiled and undefiled. Only the undefiled wisdom is established as having the name of the noble ones.
['T29n1558_026:0134b26_2']	此聖慧中八忍非智性，自所斷疑未已斷故。	此聖慧中八忍非智性，自所斷疑未已斷故。	Among these noble wisdoms, the eight forbearances are not of the nature of cognition, because the doubts that are to be eliminated by them have not yet been eliminated.
['T29n1558_026:0134b26_12']	可見性攝，推度性故。	可見性攝，推度性故。	They are categorized as having the nature of being able to see, because they have the nature of investigation.
['T29n1558_026:0134b27_12']	盡與無生二智非見性，已息求心不推度故。	盡與無生二智非見性，已息求心不推度故。	The two wisdoms of exhaustion and non-arising are not of the nature of views, because the mind that seeks has already ceased and they do not investigate.
['T29n1558_026:0134b28_13']	所餘皆通智見二性，已斷自疑、推度性故。	所餘皆通智見二性，已斷自疑、推度性故。	The remaining ones all have the nature of both cognition and views, because they have already eliminated their own doubts and have the nature of investigation.
['T29n1558_026:0134c01_3']	諸有漏慧皆智性攝，於中唯六亦是見性，謂五染污見、世正見為六。	諸有漏慧皆智性攝，於中唯六亦是見性，謂五染污見、世正見為六。	All impure wisdom is included in the category of cognition. Among them, only six are also the nature of views, namely the five defiled views and right worldly views, making six.
