segmentnr	original	analyzed	translated
['T29n1558_022:0113c02_0']	阿毘達磨俱舍論卷第二十二	阿毘達磨俱舍論卷第二十二	Abhidharma-kośa, Fascicle Twenty-Two
['T29n1558_022:0113c04_0']	尊者世親造	尊者世親造	Composed by Ārya-deva-śrī-mitra
['T29n1558_022:0113c05_0', 'T29n1558_022:0113c07_16']	三藏法師玄奘奉　詔譯🔽6 分別賢聖品1分別賢聖品第六之一如是已說煩惱等斷於九勝位得遍知名。	三藏法師玄奘奉　詔譯 6 分別賢聖品1分別賢聖品第六之一如是已說煩惱等斷於九勝位得遍知名。	Translated by Tripiṭaka Master Xuanzang on Imperial Order🔽.
['T29n1558_022:0113c08_17']	然斷必由道力故得，此所由道其相云何？	然斷必由道力故得，此所由道其相云何？	However, cessation must be attained through the power of the path. What is the nature of this path by which one attains it?
['T29n1558_022:0113c09_2']	頌曰：	頌曰：	Verse:
['T29n1558_022:0113c10_0']	已說煩惱斷，　　由見諦修故，	已說煩惱斷，　　由見諦修故，	It has already been said that afflictions are eliminated through seeing the truths and cultivation.
['T29n1558_022:0113c11_13']	見道唯無漏，　　修道通二種。	見道唯無漏，　　修道通二種。	The path of seeing is only pure, while the path of cultivation is of two kinds.
['T29n1558_022:0113c12_2']	論曰：	論曰：	Discussion:
['T29n1558_022:0113c13_2']	前已廣說諸煩惱斷，由見諦道及修道故。	前已廣說諸煩惱斷，由見諦道及修道故。	It has already been extensively explained that the elimination of afflictions is due to the path of seeing the truths and the path of cultivation.
['T29n1558_022:0113c13_11']	道唯無漏亦有漏耶？	道唯無漏亦有漏耶？	Is the path only pure or also contaminated?
['T29n1558_022:0113c14_7']	見道應知唯是無漏，修道通二。	見道應知唯是無漏，修道通二。	It should be known that the path of seeing is only pure, while the path of cultivation is of two kinds.
['T29n1558_022:0113c14_12']	所以者何？	所以者何？	Why is this so?
['T29n1558_022:0113c15_2']	見道速能治三界故。	見道速能治三界故。	Because the path of seeing can quickly eliminate the three realms,
['T29n1558_022:0113c16_11']	頓斷九品見所斷故，非世間道有此堪能，故見位中道唯無漏。	頓斷九品見所斷故，非世間道有此堪能，故見位中道唯無漏。	and because it suddenly eliminates the nine grades of afflictions to be eliminated by seeing, the worldly path does not have this capacity. Therefore, in the stage of seeing, the path is only pure.
['T29n1558_022:0113c17_10']	修道有異故通二種，如向所言由見諦故。	修道有異故通二種，如向所言由見諦故。	Because the path of cultivation is different, it is of two kinds. As it was said before, it is due to seeing the truths.🔽.
['T29n1558_022:0113c18_1']	此所見諦其相云何？	此所見諦其相云何？	What are the characteristics of the truths that are seen?
['T29n1558_022:0113c18_4']	頌曰：	頌曰：	Verse:
['T29n1558_022:0113c19_0']	諦四先已說，　　謂苦集滅道，	諦四先已說，　　謂苦集滅道，	The four truths were already explained earlier, namely suffering, origination, cessation, and the path.
['T29n1558_022:0113c20_13']	彼自體亦然，　　次第隨現觀。	彼自體亦然，　　次第隨現觀。	Their own nature is also so, in sequence according to direct realization.
['T29n1558_022:0113c21_2']	論曰：	論曰：	Discussion:
['T29n1558_022:0113c21_12']	諦有四種，名先已說。	諦有四種，名先已說。	There are four kinds of truths, their names were already explained earlier.
['T29n1558_022:0113c21_17']	於何處說？	於何處說？	Where were they explained?
['T29n1558_022:0113c22_10']	謂初品中分別有漏無漏法處。	謂初品中分別有漏無漏法處。	In the first chapter, in the section on distinguishing contaminated and uncontaminated dharmas.
['T29n1558_022:0113c22_15']	彼如何說？	彼如何說？	How were they explained there?
['T29n1558_022:0113c23_1']	謂彼頌言：	謂彼頌言：	The verse says:
