segmentnr	original	analyzed	translated
['T27n1545_188:0940c22_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_188:0940c23_0']	八十八	八十八	eighty-eight
['T27n1545_188:0940c25_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_188:0940c28_7']	三藏法師玄奘奉　詔譯2見蘊第八中念住納息第一之二復次有三種念住。	三藏法師玄奘奉　詔譯2見蘊第八中念住納息第一之二復次有三種念住。	tripiṭaka master Xuanzang respectfully received
['T27n1545_188:0940c28_16']	謂聞思修所成差別。	謂聞思修所成差別。	namely, the distinctions of what is accomplished through hearing, thinking, and cultivation.
['T27n1545_188:0940c29_2']	此中有說。	此中有說。	Among them, some say:
['T27n1545_188:0940c29_11']	於佛所說十二分教。	於佛所說十二分教。	Regarding the twelve divisions of the Buddha's teachings,
['T27n1545_188:0941a01_7']	受持讀誦思量分別名聞所成念住。	受持讀誦思量分別名聞所成念住。	to uphold, recite, contemplate, and analyze is called the mindfulness accomplished through hearing.
['T27n1545_188:0941a01_12']	依聞起思。	依聞起思。	Based on hearing, thinking arises.
['T27n1545_188:0941a01_17']	依思起修。	依思起修。	Based on thinking, cultivation arises.
['T27n1545_188:0941a02_6', 'T27n1545_188:0941a02_13']	依修能斷煩惱。🔽如依金鑛出金。	依修能斷煩惱。 如依金鑛出金。	Based on cultivation, one is able to eliminate afflictions.🔽It is like extracting gold from gold ore,
['T27n1545_188:0941a03_3']	依金出金剛。	依金出金剛。	extracting gold from gold,
['T27n1545_188:0941a03_13']	依金剛能壞石等堅物。	依金剛能壞石等堅物。	and using gold to destroy hard objects such as stones.
['T27n1545_188:0941a03_18']	脅尊者言。	脅尊者言。	Elder Upasena said:
['T27n1545_188:0941a04_8']	於佛所說十二分教。	於佛所說十二分教。	Regarding the twelve divisions of the Buddha's teachings,
['T27n1545_188:0941a04_17']	受持讀誦思量分別。	受持讀誦思量分別。	to uphold, recite, contemplate, and analyze
['T27n1545_188:0941a05_3']	是生得慧。	是生得慧。	is the wisdom that arises from birth.
['T27n1545_188:0941a05_14']	依生得慧起聞所成念住。	依生得慧起聞所成念住。	Based on the wisdom that arises from birth, the mindfulness accomplished through hearing arises.
['T27n1545_188:0941a06_1']	依聞起思。	依聞起思。	Based on hearing, thinking arises.
['T27n1545_188:0941a06_6']	依思起修。	依思起修。	Based on thinking, cultivation arises.
['T27n1545_188:0941a06_13']	依修能斷煩惱。	依修能斷煩惱。	Based on cultivation, one is able to eliminate afflictions.
['T27n1545_188:0941a07_2']	如依種子生芽。	如依種子生芽。	It is like a sprout arising from a seed.
['T27n1545_188:0941a07_7', 'T27n1545_188:0941a07_13']	依芽生莖。🔽依莖生枝葉。	依芽生莖。 依莖生枝葉。	Based on the sprout, the stem grows.🔽Based on the stem, the branches and leaves grow.
['T27n1545_188:0941a08_2']	依枝葉生花菓。	依枝葉生花菓。	Based on the branches and leaves, the flowers and fruits grow.
['T27n1545_188:0941a08_11']	問此三念住何差別。	問此三念住何差別。	Question: What is the difference between these three types of mindfulness?
['T27n1545_188:0941a08_14']	有說。	有說。	Some say:
['T27n1545_188:0941a08_19']	名則差別。	名則差別。	The names are different.
['T27n1545_188:0941a09_8']	謂此名聞所成念住。	謂此名聞所成念住。	This is called the mindfulness that is accomplished through hearing.
['T27n1545_188:0941a10_1']	乃至此名修所成念住。	乃至此名修所成念住。	Up to this is called the mindfulness that is accomplished through cultivation.
['T27n1545_188:0941a10_4']	有說。	有說。	Some say:
['T27n1545_188:0941a10_18']	聞所成念住一切時依名於義轉。	聞所成念住一切時依名於義轉。	The mindfulness that is accomplished through hearing always relies on names and turns to the meaning.
['T27n1545_188:0941a11_8', 'T27n1545_188:0941a11_16', 'T27n1545_188:0941a12_6']	謂素怛纜說有何義。🔽毘柰耶說有何義。🔽阿毘達磨說有何義。	謂素怛纜說有何義。 毘柰耶說有何義。 阿毘達磨說有何義。	That is to say, what is the meaning of what is said in the sūtras?🔽What is the meaning of what is said in the vinaya?🔽What is the meaning of what is said in the abhidharma?
['T27n1545_188:0941a12_15']	鄔波拕耶說有何義。	鄔波拕耶說有何義。	What is the meaning of what is said by the upādhyāya?
['T27n1545_188:0941a13_5']	阿遮利耶說有何義。	阿遮利耶說有何義。	What is the meaning of what is said by the ācārya?
['T27n1545_188:0941a13_13']	餘書論說有何義。	餘書論說有何義。	What is the meaning of what is said in other treatises?
['T27n1545_188:0941a14_3']	思所成念住或依名。	思所成念住或依名。	The mindfulness that is accomplished through thinking either relies on names
['T27n1545_188:0941a14_12']	或不依名於義而轉。	或不依名於義而轉。	or does not rely on names and turns to the meaning.
