segmentnr	original	analyzed	folio	translated
['ZH_T07_0220e_567:0926a02_0']	大般若波羅蜜多經卷第五百六	大般若波羅蜜多經卷第五百六	567	Mahāprajñāpāramitā-sūtra, Scroll 506
['ZH_T07_0220e_567:0926a03_0']	十七	十七	567	seventeen
['ZH_T07_0220e_567:0926a05_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	567	Translated by Tripiṭaka Master Xuanzang on Imperial Order
['ZH_T07_0220e_567:0926a08_6']	3 顯相品第六分顯相品第三爾時，最勝復從座起，偏覆左肩，右膝著地，合掌向佛，白言：	3 顯相品第六分顯相品第三爾時，最勝復從座起，偏覆左肩，右膝著地，合掌向佛，白言：	567	Chapter 6: Revealing Characteristics, Part 3. At that time, the Most Victorious One rose from his seat again, covered his left shoulder, touched his right knee to the ground, joined his palms towards the Buddha, and said:
['ZH_T07_0220e_567:0926a08_10']	「世尊！	「世尊！	567	World-Honored One!
['ZH_T07_0220e_567:0926a09_2']	甚深般若波羅蜜多以何為相？	甚深般若波羅蜜多以何為相？	567	What are the characteristics of the profound prajñā-pāramitā?
['ZH_T07_0220e_567:0926a09_12']	」於是世尊告最勝曰：	」於是世尊告最勝曰：	567	Then the World-Honored One told the Most Victorious One:
['ZH_T07_0220e_567:0926a09_18']	「天王當知！	「天王當知！	567	Heavenly King, you should know!
['ZH_T07_0220e_567:0926a10_20']	如地、水、火、風、空等相，甚深般若波羅蜜多亦復如是。	如地、水、火、風、空等相，甚深般若波羅蜜多亦復如是。	567	The characteristics of the profound prajñā-pāramitā are like those of earth, water, fire, wind, and space, and so forth.
['ZH_T07_0220e_567:0926a11_9']	」是時，最勝便白佛言：	」是時，最勝便白佛言：	567	At that time, the Most Victorious One said to the Buddha:
['ZH_T07_0220e_567:0926a11_13']	「世尊！	「世尊！	567	World-Honored One!
['ZH_T07_0220e_567:0926a12_15']	云何甚深般若波羅蜜多如地、水、火、風、空等相？	云何甚深般若波羅蜜多如地、水、火、風、空等相？	567	How are the characteristics of the profound prajñā-pāramitā like those of earth, water, fire, wind, and space, and so forth?
['ZH_T07_0220e_567:0926a12_21']	」佛告最勝：	」佛告最勝：	567	The Buddha told the Most Victorious One:
['ZH_T07_0220e_567:0926a13_2']	「天王當知！	「天王當知！	567	Heavenly King, you should know!
['ZH_T07_0220e_567:0926a14_9']	普遍廣大難可度量是為地相，甚深般若波羅蜜多亦復如是。	普遍廣大難可度量是為地相，甚深般若波羅蜜多亦復如是。	567	Its vastness is difficult to fathom, and this is the characteristic of the earth. The profound prajñā-pāramitā is also like this.
['ZH_T07_0220e_567:0926a14_13']	何以故？	何以故？	567	Why is it so?
['ZH_T07_0220e_567:0926a15_7']	諸法真如普遍廣大難測量故。	諸法真如普遍廣大難測量故。	567	Because the true nature of all dharmas is vast and difficult to fathom.
['ZH_T07_0220e_567:0926a15_12']	天王當知！	天王當知！	567	Heavenly King, you should know!
['ZH_T07_0220e_567:0926a16_2']	一切藥草依地生長；	一切藥草依地生長；	567	All medicinal herbs grow and flourish based on the earth;
['ZH_T07_0220e_567:0926a17_5']	甚深般若波羅蜜多亦復如是，普能生長一切善法。	甚深般若波羅蜜多亦復如是，普能生長一切善法。	567	The profound prajñā-pāramitā is also like this, universally able to give rise to all wholesome dharmas.
['ZH_T07_0220e_567:0926a17_10']	天王當知！	天王當知！	567	Heavenly King, you should know!
['ZH_T07_0220e_567:0926a18_15']	譬如大地，增之不喜，減之不憂，離我、我所，無二相故；	譬如大地，增之不喜，減之不憂，離我、我所，無二相故；	567	It is like the great earth, which is not delighted by increase, nor worried by decrease, because it is free from the notions of I and mine and has no dualistic characteristics;
['ZH_T07_0220e_567:0926a20_7']	甚深般若波羅蜜多亦復如是，讚歎不增，毀訾不減，離我、我所，無二相故。	甚深般若波羅蜜多亦復如是，讚歎不增，毀訾不減，離我、我所，無二相故。	567	The profound prajñā-pāramitā is also like this. It is not increased by praise, nor decreased by slander, because it is free from the notions of I and mine and has no dualistic characteristics.
['ZH_T07_0220e_567:0926a21_5']	又如大地，世間往來舉足、下足無不依之；	又如大地，世間往來舉足、下足無不依之；	567	Moreover, it is like the great earth, which is relied upon by all who come and go in the world, whether lifting their feet or placing them down;
['ZH_T07_0220e_567:0926a22_13']	甚深般若波羅蜜多亦復如是，若求善趣、若向涅槃無不依止。	甚深般若波羅蜜多亦復如是，若求善趣、若向涅槃無不依止。	567	It is the same with the profound prajñā-pāramitā. Whether seeking good rebirth or heading towards nirvāṇa, all rely on it.
['ZH_T07_0220e_567:0926a23_3']	又如大地，出種種寶；	又如大地，出種種寶；	567	Moreover, it is like the great earth giving birth to various treasures;
['ZH_T07_0220e_567:0926a24_6']	甚深般若波羅蜜多亦復如是，出生世間種種功德。	甚深般若波羅蜜多亦復如是，出生世間種種功德。	567	The profound prajñā-pāramitā is also like this, giving birth to the various merits of the world.
['ZH_T07_0220e_567:0926a25_5']	又如大地，蟲、蟻、蚊、虻種種苦事不能傾動；	又如大地，蟲、蟻、蚊、虻種種苦事不能傾動；	567	Moreover, it is like the great earth, which cannot be shaken by the various sufferings such as insects, ants, and mosquitoes;
['ZH_T07_0220e_567:0926a26_13']	甚深般若波羅蜜多亦復如是，離我、我所都無分別不可傾動。	甚深般若波羅蜜多亦復如是，離我、我所都無分別不可傾動。	567	The profound prajñā-pāramitā is also like this, free from the notions of I and mine, completely without discrimination and unshakable.
['ZH_T07_0220e_567:0926a27_13']	又如大地，若聞師子、龍、象等聲終無驚怖；	又如大地，若聞師子、龍、象等聲終無驚怖；	567	Moreover, it is like the great earth, which never becomes frightened upon hearing the sounds of lions, dragons, and elephants;
['ZH_T07_0220e_567:0926a29_1']	甚深般若波羅蜜多亦復如是，一切天魔及外道等不能恐懼。	甚深般若波羅蜜多亦復如是，一切天魔及外道等不能恐懼。	567	The profound prajñā-pāramitā is also like this, not frightened by any celestial demons, non-Buddhists, and others.
['ZH_T07_0220e_567:0926a29_5']	何以故？	何以故？	567	Why is it so?
['ZH_T07_0220e_567:0926a29_20']	不見有我，不見有法，自性空故。	不見有我，不見有法，自性空故。	567	Because one does not see a self, and does not see dharmas, the intrinsic nature is empty.
['ZH_T07_0220e_567:0926b01_3']	「天王當知！	「天王當知！	567	Heavenly King, you should know!
['ZH_T07_0220e_567:0926b01_18']	譬如水大，從高赴下，水族所歸；	譬如水大，從高赴下，水族所歸；	567	It is like the great element of water, flowing from high to low, to which all aquatic creatures return;
['ZH_T07_0220e_567:0926b03_10']	甚深般若波羅蜜多亦復如是，從真法界流趣世間，一切善法之所依止。	甚深般若波羅蜜多亦復如是，從真法界流趣世間，一切善法之所依止。	567	The profound prajñā-pāramitā is also like this. It flows from the true dharma realm into the world, and is the support of all wholesome dharmas.
['ZH_T07_0220e_567:0926b04_4']	又如水大，能潤草木生於花果；	又如水大，能潤草木生於花果；	567	Moreover, it is like the great element of water, which can moisten grasses and trees, producing flowers and fruits;
['ZH_T07_0220e_567:0926b06_6']	甚深般若波羅蜜多亦復如是，潤諸等持生助道法，成一切智得佛法果，利益安樂一切有情。	甚深般若波羅蜜多亦復如是，潤諸等持生助道法，成一切智得佛法果，利益安樂一切有情。	567	The profound prajñā-pāramitā is also like this. It moistens all meditative absorptions, producing the dharmas that assist the path, accomplishing omniscience and attaining the fruit of the Buddha's teachings, benefiting and bringing peace to all sentient beings.
['ZH_T07_0220e_567:0926b07_5']	又如水大，漬草木根，能使傾拔隨流而去；	又如水大，漬草木根，能使傾拔隨流而去；	567	Moreover, it is like the great element of water, which soaks the roots of grasses and trees, causing them to topple and be carried away by the current;
['ZH_T07_0220e_567:0926b08_19']	甚深般若波羅蜜多亦復如是，能滅一切見、趣、煩惱、習氣根本永不復生。	甚深般若波羅蜜多亦復如是，能滅一切見、趣、煩惱、習氣根本永不復生。	567	The profound prajñā-pāramitā is also like this. It can extinguish all views, destinies, afflictions, and habitual tendencies, so that they are forever eradicated and do not arise again.
['ZH_T07_0220e_567:0926b09_12']	又如水大，性本清潔無垢無濁；	又如水大，性本清潔無垢無濁；	567	Moreover, it is like the great element of water, which by nature is pure, without defilement or turbidity;
['ZH_T07_0220e_567:0926b11_14']	甚深般若波羅蜜多亦復如是，體無煩惱故名清潔，能離諸惑故名無垢，一相非異故名無濁。	甚深般若波羅蜜多亦復如是，體無煩惱故名清潔，能離諸惑故名無垢，一相非異故名無濁。	567	The profound prajñā-pāramitā is also like this. Because its essence is free from afflictions, it is called pure. Because it can eliminate all delusions, it is called spotless. Because its single characteristic is not different, it is called unturbid.
['ZH_T07_0220e_567:0926b12_4']	如人夏熱，遇水清涼；	如人夏熱，遇水清涼；	567	Just as a person in the summer heat finds coolness in water,
['ZH_T07_0220e_567:0926b13_12']	熱惱有情得聞如是甚深般若波羅蜜多，必獲清涼離諸熱惱。	熱惱有情得聞如是甚深般若波羅蜜多，必獲清涼離諸熱惱。	567	sentient beings tormented by heat will certainly find coolness and freedom from torment upon hearing this profound prajñā-pāramitā.
['ZH_T07_0220e_567:0926b14_2']	如人患渴，得水乃止；	如人患渴，得水乃止；	567	Just as a person suffering from thirst finds relief upon obtaining water,
['ZH_T07_0220e_567:0926b15_1']	求出世法，得深般若波羅蜜多思願便止。	求出世法，得深般若波羅蜜多思願便止。	567	those seeking supramundane teachings find their thoughts and wishes stilled upon obtaining the profound prajñā-pāramitā.
['ZH_T07_0220e_567:0926b16_8']	又如泉池甚深難入，如是般若波羅蜜多諸佛境界甚深難入。	又如泉池甚深難入，如是般若波羅蜜多諸佛境界甚深難入。	567	Moreover, just as a spring or pond is very deep and difficult to enter, so is the Buddha's realm of prajñā-pāramitā profound and difficult to enter.
['ZH_T07_0220e_567:0926b17_3']	又如世間坑埳之處水皆平等；	又如世間坑埳之處水皆平等；	567	Moreover, just as water is the same in all pits and holes in the world,
['ZH_T07_0220e_567:0926b18_12']	甚深般若波羅蜜多亦復如是，於諸獨覺、聲聞、異生皆悉平等。	甚深般若波羅蜜多亦復如是，於諸獨覺、聲聞、異生皆悉平等。	567	the profound prajñā-pāramitā is also like this, being the same for all pratyekabuddhas, śrāvakas, and ordinary beings.
['ZH_T07_0220e_567:0926b20_8']	又如淨水洗除垢穢令得清淨，如是菩薩通達般若波羅蜜多離諸煩惱即得清淨。	又如淨水洗除垢穢令得清淨，如是菩薩通達般若波羅蜜多離諸煩惱即得清淨。	567	It is also like pure water washing away impurities and making one pure. In the same way, when a bodhisattva penetrates prajñā-pāramitā and is free from afflictions, he becomes pure.
