segmentnr	original	analyzed	translated
['ZH_T20_1057b_002:0094a25_0']	千眼千臂觀世音菩薩陀羅尼神	千眼千臂觀世音菩薩陀羅尼神	The Dhāraṇī of the Thousand-Eyed and Thousand-Armed Avalokiteśvara Bodhisattva
['ZH_T20_1057b_002:0094a26_0']	呪經卷下	呪經卷下	Thousand-eyed and Thousand-armed Avalokiteśvara Bodhisattva Dhāraṇī Divine Spell Sūtra, Fascicle 2
['ZH_T20_1057b_002:0094a28_0']	唐總持寺三藏沙門智通譯	唐總持寺三藏沙門智通譯	Translated by Tripiṭaka Master Zhitong of Zongchi Temple in the Tang Dynasty
['ZH_T20_1057b_002:0094a29_7']	爾時觀世音菩薩。	爾時觀世音菩薩。	At that time, Avalokiteśvara Bodhisattva
['ZH_T20_1057b_002:0094a29_18']	說是呪時三千大千世界。	說是呪時三千大千世界。	When this spell was spoken, the trichiliocosm
['ZH_T20_1057b_002:0094b01_12']	乃至非想非非想天六反震動。	乃至非想非非想天六反震動。	Up to the heaven of neither perception nor non-perception shook six times.
['ZH_T20_1057b_002:0094b02_11']	色究竟天摩醯首羅戰慄不安皆大恐懼。	色究竟天摩醯首羅戰慄不安皆大恐懼。	The heaven of the ultimate form and Maheśvara trembled and were uneasy, all greatly frightened.
['ZH_T20_1057b_002:0094b03_7']	一切惡鬼皆大叫喚受大苦惱。	一切惡鬼皆大叫喚受大苦惱。	All evil ghosts all greatly wailed and suffered greatly.
['ZH_T20_1057b_002:0094b03_16']	東西散走莫知所趣。	東西散走莫知所趣。	They ran away in all directions, not knowing where to go.
['ZH_T20_1057b_002:0094b04_12']	爾時化身語諸大眾及諸惡鬼神等。	爾時化身語諸大眾及諸惡鬼神等。	At that time, the transformed body said to the great assembly and all the evil ghosts and spirits:
['ZH_T20_1057b_002:0094b05_2']	若不隨順我呪者。	若不隨順我呪者。	If you do not follow my spell,
['ZH_T20_1057b_002:0094b05_10']	違逆者頭破粉碎。	違逆者頭破粉碎。	Those who go against it will have their heads smashed to pieces.
['ZH_T20_1057b_002:0094b06_3']	此呪能摧碎諸山乾竭大海。	此呪能摧碎諸山乾竭大海。	This spell can crush mountains and dry up the great ocean.
