segmentnr	original	analyzed	translated
['T29n1558_010:0051c02_0', 'T29n1558_010:0051c04_0']	3阿毘達磨俱舍論卷第十🔽尊者世親造	3阿毘達磨俱舍論卷第十 尊者世親造	Composed by Venerable Vasubandhu
['T29n1558_010:0051c05_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	Translated by Tripiṭaka Master Xuanzang on Imperial Order
['T29n1558_010:0051c07_4']	分別世品第三之三無明何義？	分別世品第三之三無明何義？	What is the meaning of ignorance?
['T29n1558_010:0051c07_9']	謂體非明。	謂體非明。	It means the essence is not clear.
['T29n1558_010:0051c07_19']	若爾，無明應是眼等。	若爾，無明應是眼等。	If so, ignorance should be the eyes and so forth.
['T29n1558_010:0051c08_9']	既爾，此義應謂明無。	既爾，此義應謂明無。	If so, this meaning should be called the absence of clarity.
['T29n1558_010:0051c08_19']	若爾，無明體應非有。	若爾，無明體應非有。	If so, the essence of ignorance should not exist.
['T29n1558_010:0051c09_11']	為顯有體義不濫餘，頌曰：	為顯有體義不濫餘，頌曰：	In order to show that the meaning of having an essence does not overlap with other things, the verse says:
['T29n1558_010:0051c10_13']	明所治無明，　　如非親實等。	明所治無明，　　如非親實等。	The opposite of clarity is ignorance, like non-friend and non-real, etc.
['T29n1558_010:0051c11_2']	論曰：	論曰：	The treatise says:
['T29n1558_010:0051c12_11']	如諸親友所對怨敵，親友相違名非親友，非異親友、非親友無。	如諸親友所對怨敵，親友相違名非親友，非異親友、非親友無。	Like the enemies that oppose close friends, the opposite of close friends is called non-friend, not different from friends, not the absence of friends.
['T29n1558_010:0051c14_1']	諦語名實，此所對治虛誑言論名為非實，非異於實、亦非實無。	諦語名實，此所對治虛誑言論名為非實，非異於實、亦非實無。	Truthful speech is called real, and the opposite of this, deceptive speech, is called non-real, not different from real, also not the absence of real.
['T29n1558_010:0051c15_1']	等言為顯非法非義，非事等性非異非無。	等言為顯非法非義，非事等性非異非無。	The word etc. is used to show that non-Dharma and non-meaning, the nature of non-events, etc., are not different and not absent.
['T29n1558_010:0051c16_1']	如是無明別有實體，是明所治，非異非無。	如是無明別有實體，是明所治，非異非無。	In this way, ignorance has a separate real essence, which is the opposite of clarity, not different and not absent.
['T29n1558_010:0051c16_6']	云何知然？	云何知然？	How do we know this?
['T29n1558_010:0051c16_11']	說行緣故。	說行緣故。	Because it is said to be the condition for formations.
['T29n1558_010:0051c16_16']	復有誠證。	復有誠證。	There is also a more compelling proof.
['T29n1558_010:0051c16_19']	頌曰：	頌曰：	A verse says:
['T29n1558_010:0051c17_0']	說為結等故，　　非惡慧見故，	說為結等故，　　非惡慧見故，	Because it is said to be bonds, etc., because it is not evil wisdom or views,
['T29n1558_010:0051c18_13']	與見相應故，　　說能染慧故。	與見相應故，　　說能染慧故。	Because it is associated with views, and because it is said to defile wisdom.
['T29n1558_010:0051c19_2']	論曰：	論曰：	The treatise says:
['T29n1558_010:0051c21_11']	經說無明以為結縛、隨眠及漏、軛、瀑、流等，非餘眼等及體全無可得說為結縛等事，故有別法說名無明。	經說無明以為結縛、隨眠及漏、軛、瀑、流等，非餘眼等及體全無可得說為結縛等事，故有別法說名無明。	The sutras say that ignorance is bonds, fetters, latent tendencies, outflows, yokes, floods, and so on. It cannot be said that the other faculties such as the eye, or the complete absence of a substance, are the things called bonds, fetters, and so on. Therefore there is a separate dharma called ignorance.
['T29n1558_010:0051c23_2']	如惡妻子名無妻子，如是惡慧應名無明，彼非無明有是見故。	如惡妻子名無妻子，如是惡慧應名無明，彼非無明有是見故。	Just as evil wives and children are called having no wives and children, so evil wisdom should be called ignorance. It is not ignorance because it has views.
['T29n1558_010:0051c24_2']	諸染污慧名為惡慧，於中有見故非無明。	諸染污慧名為惡慧，於中有見故非無明。	All defiled wisdom is called evil wisdom. Because there are views within it, it is not ignorance.
['T29n1558_010:0051c24_14']	若爾，非見慧應許是無明。	若爾，非見慧應許是無明。	If that is so, then non-seeing wisdom should be accepted as ignorance.
['T29n1558_010:0051c25_4']	不爾，無明見相應故。	不爾，無明見相應故。	No, because ignorance is associated with views.
