segmentnr	original	analyzed	translated
['T27n1545_096:0494b15_0']	阿毘達磨大毘婆沙論卷第九十	阿毘達磨大毘婆沙論卷第九十	Abhidharma-mahāvibhāṣā-śāstra, fascicle 90
['T27n1545_096:0494b16_0']	六	六	six
['T27n1545_096:0494b18_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by 500 great arhats and others
['T27n1545_096:0494b21_16']	三藏法師玄奘奉　詔譯4智蘊第三中學支納息第一之四彼後所引舍利子經亦不定遮一時生義。	三藏法師玄奘奉　詔譯4智蘊第三中學支納息第一之四彼後所引舍利子經亦不定遮一時生義。	tripiṭaka master Xuanzang respectfully received
['T27n1545_096:0494b22_3', 'T27n1545_096:0494b22_12']	謂舍利子。🔽善知入出覺支定心。	謂舍利子。 善知入出覺支定心。	namely Śāriputra.
['T27n1545_096:0494b22_17']	於覺支定。	於覺支定。	Well-versed in entering and exiting the factors of enlightenment and the mind of concentration.🔽In the factors of enlightenment and concentration,
['T27n1545_096:0494b23_7']	隨心所欲能自在住。	隨心所欲能自在住。	one can abide freely according to one's mind.
['T27n1545_096:0494b24_3']	此依時分說住覺支隨意自在。	此依時分說住覺支隨意自在。	This is said based on the time period, abiding in the factors of enlightenment according to one's wishes.
['T27n1545_096:0494b24_12']	不說別起一一覺支。	不說別起一一覺支。	It does not speak of separately arising each of the factors of enlightenment.
['T27n1545_096:0494b24_17']	故不成證。	故不成證。	Therefore it is not established as evidence.
['T27n1545_096:0494b25_9']	復次彼經依住三地覺支。	復次彼經依住三地覺支。	Furthermore, that sūtra is based on abiding in the factors of enlightenment of the three grounds,
['T27n1545_096:0494b26_1']	故作是說亦不違理。	故作是說亦不違理。	Therefore it is said that it also does not contradict reason.
['T27n1545_096:0494b26_16']	謂於日初分欲住有尋有伺地覺支。	謂於日初分欲住有尋有伺地覺支。	That is to say, in the first part of the day, if one wishes to abide in the factors of enlightenment of the ground with investigation and analysis,
['T27n1545_096:0494b27_3']	即便能住。	即便能住。	One can immediately abide in it.
['T27n1545_096:0494b28_1']	於日中分欲住無尋唯伺地覺支。	於日中分欲住無尋唯伺地覺支。	In the middle part of the day, if one wishes to abide in the factors of enlightenment of the ground without investigation but with analysis,
['T27n1545_096:0494b28_6']	即便能住。	即便能住。	One can immediately abide in it.
['T27n1545_096:0494b29_2']	於日後分欲住無尋無伺地覺支。	於日後分欲住無尋無伺地覺支。	In the last part of the day, if one wishes to abide in the factors of enlightenment of the ground without investigation and without analysis,
['T27n1545_096:0494b29_7']	即便能住。	即便能住。	One can immediately abide in it.
['T27n1545_096:0494b29_16']	故作是說不違俱起。	故作是說不違俱起。	Therefore it is said that it does not contradict simultaneous arising.
['T27n1545_096:0494c01_16']	復次彼經依住三根相應覺支而說亦不違理。	復次彼經依住三根相應覺支而說亦不違理。	Moreover, that sūtra explains it in terms of the factors of enlightenment associated with the three faculties, and this does not contradict reason.
['T27n1545_096:0494c02_13']	謂於日初分欲住樂根相應覺支。	謂於日初分欲住樂根相應覺支。	That is to say, in the first part of the day, if one wishes to abide in the factors of enlightenment associated with the faculty of pleasure,
['T27n1545_096:0494c03_1']	即便能住。	即便能住。	one is then able to abide in it.
